id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,event_order
23029-ufc,2dea80c069847321,37745,ufc-fight-night-52-hunt-vs-nelson-847,ufc-fight-night-saitama-arena-japan,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hunt_vs._Nelson,UFC Fight Night 52: Hunt vs. Nelson,291
22390-ufc-178,3bb030257966b022,35507,ufc-178-johnson-vs-cariaso-836,UFC178,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 178: Johnson vs. Cariaso,292
23133-ufc-fight-night,8dc4f34c1f50d00d,37747,ufc-fight-night-53-nelson-vs-story-860,ufc-fight-night-stockholm,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 53: Nelson vs. Story,293
22391-ufc-fight-night,0313bf497de9c470,35509,ufc-fight-night-54-macdonald-vs-saffiedine-861,ufc-fight-night-halifax,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 54: MacDonald vs. Saffiedine,294
24353-ufc-179,53f02bbc41d99432,37749,,UFC179,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 179: Aldo vs. Mendes 2,295
26376-ufc-fight-night-55,371a1c91b24dec2b,40339,,ufc-fight-night-sydney-australia,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 55: Rockhold vs. Bisping,296
25633-ufc-fight-night,6ca68b636fbc1f18,40223,ufc-fight-night-56-shogun-vs-st-preux-893,ufc-fight-night-uberlandia,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 56: Shogun vs. St. Preux,297
24140-ufc-180-velasquez-vs-werdum,59851163aaf1aed8,37549,ufc-180-velasquez-vs-werdum-824,UFC180,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 180: Werdum vs. Hunt,298
23135-ufc-fight-night,155a02a8b4311057,39915,ufc-fight-night-57-edgar-vs-swanson-892,ufc-fight-night-austin,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 57: Edgar vs. Swanson,299
22392-ufc-181,dfdd0c5dd0d4bc23,35511,ufc-181-hendricks-vs-lawler-2-853,UFC181,https://en.wikipedia.org/wiki/UFC_181,UFC 181: Hendricks vs. Lawler 2,300
26091-the-ultimate-fighter-20-finale,222d6b547de2e035,40679,ufc-the-ultimate-fighter-20-finale-912,the-ultimate-fighter-a-champion-will-be-crowned,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_A_Champion_Will_Be_Crowned,The Ultimate Fighter 20 Finale,301
24669-ufc-on-fox-13,d4a12dfa4067742f,38839,ufc-on-fox-13-dos-santos-vs-miocic-879,ufc-fight-night-phoenix,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 13: Dos Santos vs. Miocic,302
25634-ufc-fight-night,4e5bbc4566049cbf,40613,ufc-fight-night-58-machida-vs-dollaway-880,ufc-fight-night-barueri,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 58: Machida vs. Dollaway,303
23598-ufc-182-pettis-vs-melendez,a72d260b436924c4,38841,ufc-182-jones-vs-cormier-864,UFC182,https://en.wikipedia.org/wiki/UFC_182,UFC 182: Jones vs. Cormier,304
27634-ufc-fight-night,f9aa6376ae16bfb4,41773,ufc-fight-night-59-mcgregor-vs-siver-895,ufc-fight-night-boston-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_McGregor_vs._Siver,UFC Fight Night 59: McGregor vs. Siver,305
27583-ufc-on-fox-14-gustafsson-vs-evans,706404da0775dcbc,42123,ufc-on-fox-14-gustafsson-vs-johnson-906,ufc-fight-night-stockholm-sweden,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 14: Gustafsson vs. Johnson,306
25716-ufc-183-silva-vs-diaz,43563a32c3f10e95,39291,ufc-183-silva-vs-diaz-856,UFC183,https://en.wikipedia.org/wiki/UFC_183,UFC 183: Silva vs. Diaz,307
28035-ufc-fight-night-60,f9c7fe2682af3802,42065,ufc-fight-night-60-henderson-vs-thatch-915,ufc-fight-night-broomfield,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 60: Henderson vs. Thatch,308
28054-ufc-fight-night-61,0577808d22dfe79c,38843,ufc-fight-night-61-bigfoot-vs-mir-923,ufc-fight-night-porto-alegre,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 61: Bigfoot vs. Mir,309
27642-ufc-184-weidman-vs-belfort,ad4e9055bf8cd04d,41893,ufc-184-rousey-vs-zingano-896,UFC184,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 184: Rousey vs. Zingano,310
28236-ufc-185,f54200f1dfb9b5d4,42183,ufc-185-pettis-vs-dos-anjos-925,UFC185,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 185: Pettis vs. Dos Anjos,311
28237-ufc-fight-night-62,fa534853eb195270,42185,ufc-fight-night-62-maia-vs-laflare-934,ufc-fight-night-rio-de-janeiro-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 62: Maia vs. LaFlare,312
28238-ufc-fight-night-64,16d09e800ad7ec79,42187,ufc-fight-night-63-mendes-vs-lamas-932,ufc-fight-night-fairfax-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Mendes_vs._Lamas,UFC Fight Night 63: Mendes vs. Lamas,313
28239-ufc-fight-night-65,5de61b03868035ff,42189,,ufc-fight-night-krakow-poland-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 64: Gonzaga vs. Cro Cop 2,314
28240-ufc-fight-night-66,bc7cf284c1c2f16e,42191,ufc-on-fox-15-machida-vs-rockhold-927,ufc-fight-night-newark-new-jersey,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 15: Machida vs. Rockhold,315
28241-ufc-186,997b4f52f76a0b53,42193,ufc-186-johnson-vs-horiguchi-929,UFC186,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 186: Johnson vs. Horiguchi,316
30291-ufc-fight-night-65-hunt-vs-miocic,8a1b4330c7957961,42195,ufc-fight-night-65-hunt-vs-miocic-950,ufc-fight-night-adelaide-australia-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Miocic_vs._Hunt,UFC Fight Night 65: Miocic vs. Hunt,317
29712-ufc-fight-night,b1605ea39fba6af6,42197,ufc-fight-night-66-edgar-vs-faber-946,ufc-fight-night-manila-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 66: Edgar vs. Faber,318
29455-ufc-187-aldo-vs-mcgregor,4f7e290e71d60f87,42199,ufc-187-jones-vs-johnson-945,UFC187,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 187: Johnson vs. Cormier,319
30066-ufc-fight-night-67,aae0897825336b1a,42201,ufc-fight-night-67-alves-vs-condit-957,ufc-fight-night-goiania-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 67: Condit vs. Alves,320
30065-ufc-fight-night-68-cormier-vs-bader,06dc1a58663579d2,42203,ufc-fight-night-68-cormier-vs-bader-947,ufc-fight-night-new-orleans-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 68: Boetsch vs. Henderson,321
29313-ufc-188-velasquez-vs-werdum,a58114c6dd0add64,42205,ufc-188-velasquez-vs-werdum-930,UFC188,https://en.wikipedia.org/wiki/UFC_188,UFC 188: Velasquez vs. Werdum,322
29537-ufc-fight-night,194fc025f9355db6,42207,ufc-fight-night-69-jedrzejczyk-vs-penne-964,ufc-fight-night-berlin-germany-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 69: Jędrzejczyk vs. Penne,323
30909-ufc-fight-night-70,86e388ed20761ad9,42209,ufc-fight-night-70-machida-vs-romero-973,ufc-fight-night-hollywood-florida-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Romero,UFC Fight Night 70: Machida vs. Romero,324
26946-ufc-189,3be081c29bf734d9,42211,ufc-189-mendes-vs-mcgregor-942,UFC189,https://en.wikipedia.org/wiki/UFC_189,UFC 189: Mendes vs. McGregor,325
31723-ufc-fight-night-71,a890f9a791ed615d,42213,ufc-the-ultimate-fighter-21-finale-ellenberger-vs-thompson-971,sunday-july-12,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 21 Finale,326
31105-ufc-fight-night,36877f0e62b25b96,42215,ufc-fight-night-71-mir-vs-duffee-965,ufc-fight-night-san-diego-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 71: Mir vs. Duffee,327
29538-ufc-fight-night,ef7fa30364cbe7f2,42217,ufc-fight-night-72-bisping-vs-leites-975,ufc-fight-night-glasgow-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bisping_vs._Leites,UFC Fight Night 72: Bisping vs. Leites,328
29323-ufc-on-fox-16,0c3838c8f7c620c2,42219,ufc-on-fox-16-dillashaw-vs-barao-2-967,ufc-fight-night-chicago-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 16: Dillashaw vs. Barao 2,329
31250-ufc-190-rousey-vs-correia,a9c45a8b21eabadc,42221,ufc-190-rousey-vs-correia-960,UFC190,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 190: Rousey vs. Correia,330
31106-ufc-fight-night,b71667c778b6d9e5,42223,ufc-fight-night-73-saint-preux-vs-teixeira-979,ufc-fight-night-nashville-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Teixeira_vs._Saint_Preux,UFC Fight Night 73: Teixeira vs. St. Preux,331
33357-ufc-fight-night-74-holloway-vs-oliveira,2ce6541127b0e232,42225,ufc-fight-night-74-holloway-vs-oliveira-984,ufc-fight-night-saskatoon-canada-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 74: Holloway vs. Oliveira,332
33167-ufc-191,82f5c81f4e3c3eb5,42229,ufc-191-johnson-vs-dodson-ii-992,UFC-191,https://en.wikipedia.org/wiki/UFC_191,UFC 191: Johnson vs. Dodson 2,333
32823-ufc-fight-night-78-nelson-vs-barnett,a4dd5c9a75763295,45847,ufc-fight-night-75-nelson-vs-barnett-1003,ufc-fight-night-japan-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 75: Barnett vs. Nelson,334
31112-ufc-192,119ebea97e914dcf,42235,ufc-192-cormier-vs-gustafsson-990,UFC192,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 192: Cormier vs. Gustafsson,335
33860-ufc,f3155a94ca420126,47107,ufc-fight-night-76-poirier-vs-duffy-976,ufc-fight-night-dublin-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 76: Holohan vs. Smolka,336
34071-ufc-fight-night,5345f86680378fc1,42237,ufc-fight-night-77-belfort-vs-henderson-3-997,ufc-fight-night-sao-paulo-2015,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Belfort_vs._Henderson_2,UFC Fight Night 77: Belfort vs. Henderson 3,337
30831-ufc-193,8d04923f2db59b7f,42239,,UFC193,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 193: Rousey vs. Holm,338
34434-ufc-fight-night,243b07fc65ccbb16,42241,ufc-fight-night-78-magny-vs-gastelum-999,ufc-fight-night-monterrey-mexico-2015,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Latin_America_2,UFC Fight Night 78: Magny vs. Gastelum,339
32865-ufc-fight-night-83,4d636c3aa1105950,42243,ufc-fight-night-79-henderson-vs-masvidal-1013,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Henderson_vs._Alves,UFC Fight Night 79: Henderson vs. Masvidal,340
35219-ufc-fight-night-80,dd39f1ca787a3d9d,47669,ufc-fight-night-80-vanzant-vs-namajunas-1023,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_VanZant_vs._Calderwood,UFC Fight Night 80: Namajunas vs. VanZant,341
34765-the-ultimate-fighter-22-finale,20fbff570c678e1c,47439,ufc-the-ultimate-fighter-22-finale-edgar-vs-mendes-1011,,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_McGregor_vs._Team_Faber,The Ultimate Fighter 22 Finale,342
34444-ufc-195-aldo-vs-mcgregor,354808cf38d9d73c,42245,ufc-194-aldo-vs-mcgregor-1005,UFC194,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 194: Aldo vs. McGregor,343
34696-ufc-on-fox-17,80d918336163b80c,42249,ufc-on-fox-17-dos-anjos-vs-cerrone-1008,ufc-fight-night-orlando-2015,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 17: Dos Anjos vs. Cowboy 2,344
34862-ufc-195-rousey-vs-holm,380e8b023290d091,47465,ufc-195-lawler-vs-condit-1012,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 195: Lawler vs. Condit,345
35374-ufc-fight-night-pettis-vs-alvarez,c6becb722706c7d8,47783,ufc-fight-night-81-dillashaw-vs-cruz-1022,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Dillashaw_vs._Cruz,UFC Fight Night 81: Dillashaw vs. Cruz,346
35501-ufc-on-fox-18,b3fb8d2293e17a59,47933,ufc-on-fox-18-johnson-vs-bader-1038,ufc-fight-night-new-jersey,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 18: Johnson vs. Bader,347
36542-ufc-196,de99da2c0d18d34a,47929,ufc-fight-night-82-hendricks-vs-thompson-1056,fight-night-hendricks-vs-thompson,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 82: Hendricks vs. Thompson,348
35520-ufc-fight-night-82,d56bb6dff2ae77eb,47935,ufc-fight-night-83-cowboy-vs-cowboy-1057,ufc-fight-night-pittsburgh-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 83: Cowboy vs. Cowboy,349
35496-ufc-fight-night,39c568f8c579913e,47937,ufc-fight-night-84-silva-vs-bisping-1052,ufc-fight-night-london-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 84: Silva vs. Bisping,350
36627-ufc-197,db1f2ed63b54b9a7,47931,ufc-196-mcgregor-vs-diaz-1060,UFC196,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 196: McGregor vs. Diaz,351
36756-ufc-fight-night,e60201cfab7d656d,47939,ufc-fight-night-85-hunt-vs-mir-1062,ufc-fight-night-brisbane-2016,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hunt_vs._Mir,UFC Fight Night 85: Hunt vs. Mir,352
37670-ufc-fight-night-85,4887e5bc4dbb73ff,50295,ufc-fight-night-86-rothwell-vs-dos-santos-1077,ufc-fight-night-zagreb-2016,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rothwell_vs._dos_Santos,UFC Fight Night 86: Rothwell vs. Dos Santos,353
38076-ufc-on-fox-19,e7e970d508529bf3,50261,ufc-on-fox-19-evans-vs-teixeira-1073,ufc-fight-night-tampa,https://en.wikipedia.org/wiki/UFC_on_Fox:_Teixeira_vs._Evans,UFC on FOX 19: Teixeira vs. Evans,354
36847-ufc-198,3d481aa374c954a1,50485,ufc-197-jones-vs-saint-preux-1080,UFC197,https://en.wikipedia.org/wiki/UFC_197,UFC 197: Jones vs. Saint Preux,355
37671-ufc-fight-night,a314687f372b2cec,50621,ufc-fight-night-87-overeem-vs-arlovski-1088,ufc-fight-night-rotterdam-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 87: Overeem vs. Arlovski,356
37906-ufc-fight-night-87-jacare-vs-belfort,a4bf17bd3ba3423b,50217,,ufc198,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 198: Werdum vs. Miocic,357
38669-ufc-fight-night-88,990060b2a68a7b82,50941,,ufc-fight-night-las-vegas-may-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 88: Almeida vs. Garbrandt,358
38668-ufc-199-rockhold-vs-weidman-2,ff4c3ab594c7fac3,50937,,ufc-199,https://en.wikipedia.org/wiki/UFC_199,UFC 199: Rockhold vs. Bisping 2,359
38667-ufc-fight-night,563d051c9e769b24,50939,ufc-fight-night-89-macdonald-vs-thompson-1098,ufc-fight-night-ottawa,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 89: MacDonald vs. Thompson,360
38670-ufc-fight-night,45a2ba3ef82b9700,50943,ufc-fight-night-90-dos-anjos-vs-alvarez-1118,ufc-fight-night-las-vegas-july-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 90: Dos Anjos vs. Alvarez,361
37873-the-ultimate-fighter-22-finale,cd42bbe8887bba90,50075,ufc-the-ultimate-fighter-23-finale-team-joanna-vs-team-claudia-1067,the-ultimate-fighter-finale-team-joanna-team-claudia,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Joanna_vs._Team_Cláudia,The Ultimate Fighter 23 Finale,362
35220-ufc-200,aa5b4eff51bdc7d1,47285,ufc-200-cormier-vs-jones-2-1102,UFC-200,https://en.wikipedia.org/wiki/UFC_200,UFC 200: Tate vs. Nunes,363
39393-ufc-fight-night-91,5e7a28f20927d64a,51841,ufc-fight-night-91-1120,ufc-fight-night-sioux-falls,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Ferguson_vs._Chiesa,UFC Fight Night 91: McDonald vs. Lineker,364
39076-ufc-on-fox-20,8a028648f3f0761d,51563,ufc-on-fox-20-holm-vs-shevchenko-1114,ufc-fight-night-chicago-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 20: Holm vs. Shevchenko,365
39712-ufc-201,72cbe507644a587c,52199,ufc-201-lawler-vs-woodley-1129,UFC-201,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 201: Lawler vs. Woodley,366
40152-ufc-fight-night-92,232c582f29f8f65e,52851,ufc-fight-night-92-rodriguez-vs-caceres-1146,ufc-fight-night-salt-lake-city,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodríguez_vs._Caceres,UFC Fight Night 92: Caceres vs. Rodriguez,367
39739-ufc-202,5da4e8dc02e50ac0,52567,ufc-202-diaz-vs-mcgregor-2-1143,UFC-202,https://en.wikipedia.org/wiki/UFC_202,UFC 202: Diaz vs. McGregor 2,368
40403-ufc-on-fox-21,cfbccfed4e4796fe,52945,ufc-on-fox-21-maia-vs-condit-1150,ufc-fight-night-vancouver-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 21: Maia vs. Condit,369
39753-ufc-fight-night,2b4faacc16d66898,52185,ufc-fight-night-93-arlovski-vs-barnett-1139,ufc-fight-night-hamburg-2016,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Arlovski_vs._Barnett,UFC Fight Night 93: Arlovski vs. Barnett,370
40102-ufc-203-miocic-vs-overeem,2dc7f1762dc0a7ef,52565,ufc-203-miocic-vs-overeem-1138,UFC-203,https://en.wikipedia.org/wiki/UFC_203,UFC 203: Miocic vs. Overeem,371
40816-ufc-fight-night-94,d6455cb4bee503ce,53639,ufc-fight-night-94-johnson-vs-poirier-1160,ufc-fight-night-hidalgo,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 94: Poirier vs. Johnson,372
40418-ufc-fight-night,e18012194473e8b0,53641,ufc-fight-night-95-cyborg-vs-lansberg-1167,ufc-fight-night-brasilia-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 95: Cyborg vs. Lansberg,373
40949-ufc-fight-night,a196332ee4aa8a82,54089,ufc-fight-night-96-lineker-vs-dodson-1165,ufc-fight-night-portland,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 96: Lineker vs. Dodson,374
40792-ufc-204,154a6b3ffae264cd,54381,ufc-204-bisping-vs-henderson-2-1168,ufc-204,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 204: Bisping vs. Henderson 2,375
41075-ufc-fight-night,6083f497c22cc075,51653,ufc-fight-night-98-dos-anjos-vs-ferguson-1164,ufc-fight-night-mexico-city-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 98: Dos Anjos vs. Ferguson,376
39362-ufc,4956f60b7fa57c1a,52249,ufc-205-alvarez-vs-mcgregor-1188,ufc-205,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 205: Alvarez vs. McGregor,377
41367-ufc-fight-night,6810d8d2dd557cf9,54983,ufc-fight-night-99-kim-vs-nelson-1184,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Mousasi_vs._Hall_2,UFC Fight Night 99: Mousasi vs. Hall 2,378
41368-ufc-fight-night,5cde96e0a1a1fffe,54993,ufc-fight-night-100-bader-vs-nogueira-1185,ufc-fight-night-brazil-nov-19-2016,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 100: Bader vs. Nogueira 2,379
41369-ufc-fight-night,73e09f837f3b5ecc,54995,ufc-fight-night-101-1191,,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Whittaker_vs._Brunson,UFC Fight Night 101: Whittaker vs. Brunson,380
41342-the-ultimate-fighter-24-finale,bd4389b71fdc0ce2,54997,ufc-the-ultimate-fighter-24-finale-1135,the-ultimate-fighter-24-finale,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,The Ultimate Fighter 24 Finale,381
41370-ufc-fight-night,7139cd2ae4bf6a29,54999,ufc-fight-night-102-lewis-vs-abdurakhimov-1203,ufc-fight-night-albany,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._Abdurakhimov,UFC Fight Night 102: Lewis vs. Abdurakhimov,382
41371-ufc-206,6e3282d57d2467a0,55001,ufc-206-holloway-vs-pettis-1204,ufc-206,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 206: Holloway vs. Pettis,383
41372-ufc-fight-night,32541eb5d12668b4,55003,ufc-on-fox-22-vanzant-vs-waterson-1207,ufc-fight-night-sacramento,https://en.wikipedia.org/wiki/UFC_on_Fox:_VanZant_vs._Waterson,UFC on FOX 22: VanZant vs. Waterson,384
41373-ufc-207,4b2390cfaceb91d8,55005,,ufc-207,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 207: Nunes vs. Rousey,385
42582-ufc-fight-night,46effbd1135423c5,56239,ufc-fight-night-103-rodriguez-vs-penn-1219,ufc-fight-night-phoenix-2016,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodríguez_vs._Penn,UFC Fight Night 103: Rodriguez vs. Penn,386
42697-ufc-on-fox-23,4512e46543b960ad,56245,ufc-on-fox-23-shevchenko-vs-pena-1225,ufc-fight-night-denver-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 23: Shevchenko vs. Peña,387
42635-ufc,6a8a06b542e1516d,56247,ufc-fight-night-104-bermudez-vs-korean-zombie-1226,ufc-fight-night-houston-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 104: Bermudez vs. Korean Zombie,388
42698-ufc-209,865aa315ea62c511,56249,ufc-208-holm-vs-de-randamie-1229,ufc-208,https://en.wikipedia.org/wiki/UFC_208,UFC 208: Holm vs. de Randamie,389
42677-ufc-fight-night,b4ad3a06ee4d660c,56251,ufc-fight-night-105-lewis-vs-browne-1228,ufc-fight-night-halifax-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Santos_vs._Struve_2,UFC Fight Night 105: Lewis vs. Browne,390
42699-ufc-210,20e403a1acfef130,56255,ufc-209-woodley-vs-thompson-2-1234,ufc-209,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 209: Woodley vs. Thompson 2,391
42700-ufc-fight-night,47b7e4e60813b7b2,56257,ufc-fight-night-106-belfort-vs-gastelum-1231,ufc-fight-night-brazil-march-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Belfort_vs._Gastelum,UFC Fight Night 106: Belfort vs. Gastelum,392
42681-ufc,c0231720fe516994,56259,ufc-fight-night-107-manuwa-vs-anderson-1246,ufc-fight-night-london-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night_107,UFC Fight Night 107: Manuwa vs. Anderson,393
43812-ufc-210,e7bfdb5e0112891e,57531,ufc-210-cormier-vs-johnson-2-1248,ufc-210,https://en.wikipedia.org/wiki/UFC_210,UFC 210: Cormier vs. Johnson 2,394
43966-ufc-fight-night,ed069a95aaaf4f56,57971,ufc-on-fox-24-johnson-vs-reis-1259,,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC on FOX 24: Johnson vs. Reis,395
44240-ufc-fight-night-108,bc7f7f0ba3db74d2,57969,ufc-fight-night-108-swanson-vs-lobov-1258,ufc-fight-night-nashville-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swanson_vs._Lobov,UFC Fight Night 108: Swanson vs. Lobov,396
43945-ufc-211,5df10509264586e5,57823,,ufc-211,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 211: Miocic vs. Dos Santos 2,397
44414-ufc-fight-night,1c7cce2f5c17160d,58405,ufc-fight-night-109-gustafsson-vs-teixeira-1265,ufc-fight-night-stockholm-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 109: Gustafsson vs. Teixeira,398
44080-ufc-212,1507214bbc7a79e2,57993,ufc-212-aldo-vs-holloway-1257,ufc-212,https://en.wikipedia.org/wiki/UFC_212,UFC 212: Aldo vs. Holloway,399
44562-ufc-fight-night-110,90e7447d8b7f3f35,58411,,ufc-fight-night-auckland-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Lewis_vs._Hunt,UFC Fight Night 110: Lewis vs. Hunt,400
44376-ufc-fight-night,353de740bb6c7e75,58241,,ufc-fight-night-singapore-2017,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC Fight Night 111: Holm vs. Correia,401
44840-ufc-fight-night-112,99bf06f20491cb54,58847,ufc-fight-night-112-chiesa-vs-lee-1276,ufc-fight-night-oklahoma-city-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Chiesa_vs._Lee,UFC Fight Night 112: Chiesa vs. Lee,402
44082-the-ultimate-fighter-25-finale,23bd78c3f89bdb54,59007,ufc-the-ultimate-fighter-25-finale-johnson-vs-gaethje-1289,the-ultimate-fighter-redemption-finale,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Redemption,The Ultimate Fighter 25 Finale,403
44083-ufc-213,686cccbf1a4de453,59011,ufc-213-nunes-vs-shevchenko-1282,ufc-213,https://en.wikipedia.org/wiki/Ultimate_Fighting_Championship,UFC 213: Romero vs. Whittaker,404
44634-ufc-fight-night,d7907a9a968e4d29,58749,ufc-fight-night-113-nelson-vs-ponzinibbio-1293,ufc-fight-night-glasgow-2017,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Nelson_vs._Ponzinibbio,UFC Fight Night 113: Nelson vs. Ponzinibbio,405
44942-ufc-fight-night,9f3d6ddef3d3cccc,59505,ufc-on-fox-25-weidman-vs-gastelum-1292,ufc-fight-night-long-island-2017,https://en.wikipedia.org/wiki/UFC_on_Fox:_Weidman_vs._Gastelum,UFC on FOX 25: Weidman vs. Gastelum,406
