ufcstats_id,bestfightodds_id,betmma_id,espn_id,fightmatrix_id,fightoddsio_id,mmadecisions_id,sherdog_id,tapology_id
175852708cb55776,6269,958,3972432,138054,RmlnaHRlck5vZGU6ODgwOQ==,3783,179481,82492-cristina-stanciu
1788eee370f077b7,1496,647,2556638,50494,RmlnaHRlck5vZGU6NzYwMA==,1424,50154,blagoi-ivanov
179f1948dc234f1f,663,343,2335647,43194,RmlnaHRlck5vZGU6MTIyMQ==,679,22411,mark-munoz-the-philippine-wrecking-machine
17cb6d8e8187f304,15865,5681,5140897,256107,RmlnaHRlck5vZGU6NTI0MTM=,6799,403608,304338-nyamjargal-tumendemberel
17e97649403ba428,14745,4762,5120301,227103,RmlnaHRlck5vZGU6NDU3MzU=,6491,365973,254261-joshua-thawng
182f2b78582de3d8,3291,,2957076,3757,RmlnaHRlck5vZGU6MTE1OQ==,2080,23538,7255-marcus-levesseur-the-prospect
184b955181bdef52,,,2488532,157,RmlnaHRlck5vZGU6NTYx,,159,wes-albritton
18524b46c570730b,,,2951243,116,RmlnaHRlck5vZGU6NDc1,,118,mark-hall-the-cobra
185fb0200a4605e6,5684,517,3004240,17241,RmlnaHRlck5vZGU6NzYyMg==,3504,31092,steven-kennedy
18968f97ad34f15c,210,119,2335673,24110,RmlnaHRlck5vZGU6ODgy,345,12179,jeremy-stephens-lil-heathen
1897b7b913736a7c,9469,2044,3154389,123647,RmlnaHRlck5vZGU6NzU1Ng==,5352,150691,57170-ala-tengheili
18aecaf50f52e4c3,,,2501334,474,RmlnaHRlck5vZGU6Nzc0,547,482,phillip-miller
18b602842a24f7c5,6030,1263,4081550,99705,RmlnaHRlck5vZGU6ODYxMg==,4720,107891,20841-mike-rodriguez
18d01f7f8338ae72,12721,5352,4884877,118130,RmlnaHRlck5vZGU6MzA2NDk=,6620,139517,50927-vinicius-prego
18e8b7070228e728,5957,966,3026393,48027,RmlnaHRlck5vZGU6MTU5OQ==,2179,47899,17572-darrell-horcher-the-saint
192520689012c7e4,8747,1722,4403535,125393,RmlnaHRlck5vZGU6MjQxODQ=,5015,154079,60742-suman-mokhtarian
193b9d1858bc4df3,4979,442,3109135,45026,RmlnaHRlck5vZGU6NjE1MA==,3028,45122,18854-daniel-hooker
196ed28337adc630,1500,,2507860,5662,RmlnaHRlck5vZGU6OTQ5,947,25476,pat-audinwood-awesomely-awesome
1971869b7e054261,4842,332,3099050,35778,RmlnaHRlck5vZGU6NjEwNA==,2920,17915,21272-mike-de-la-torre-el-cucuy
1975c2272ba40e71,,,2557322,9215,RmlnaHRlck5vZGU6ODY0,546,3225,nick-serra-the-mad-monkey
198994b47f395af0,8152,1458,4329550,132642,RmlnaHRlck5vZGU6MTc4NzY=,4737,168505,100348-carlo-pedersoli
1999ffb5cebc314f,5999,1090,3123194,96246,RmlnaHRlck5vZGU6ODI2Mg==,,101093,29040-brian-camozzi
199eb7cf6ae90294,7127,1178,4204438,127472,RmlnaHRlck5vZGU6MTcxODU=,4355,158487,60855-naoki-inoue
19a8cce18a1cef9e,2442,886,2557569,3476,RmlnaHRlck5vZGU6MTEwMg==,1775,23253,james-head
19b7738321cfae42,6997,2030,4141265,148469,RmlnaHRlck5vZGU6ODYxMA==,4258,200771,66199-mallory-martin
19c591115a58982c,10299,2995,4877915,214356,RmlnaHRlck5vZGU6MzU1MTE=,6119,337895,48692-vyacheslav-borshev
19db7ac26308178f,4324,338,3056121,11409,RmlnaHRlck5vZGU6MTEzNQ==,2581,5432,3942-ivan-jorge-batman
19f8a2f6eecd92ac,7943,7152,4292760,123081,RmlnaHRlck5vZGU6MjUwODk=,6698,148323,57555-pooja-thomar
19ffeb5e3fffd6d5,,,2499919,46,RmlnaHRlck5vZGU6NDMy,,46,joe-charles-the-ghetto-man
1a08b01fdabb6ae2,4970,2377,3112000,58471,RmlnaHRlck5vZGU6NzQ2Ng==,5668,57658,46792-tony-kelley
1a1a4d7a29041d77,27,,2431281,25568,RmlnaHRlck5vZGU6ODMy,,13660,colin-robinson-big-c
1a225f04aa6e0739,,,2335705,351,RmlnaHRlck5vZGU6NjM4,,354,kelly-dullanty-psycho
1a2bf44edb8055b6,13707,6089,5146229,158083,RmlnaHRlck5vZGU6NTMwODY=,6592,220713,127056-serhiy-sidey
1a31ef98efce7a79,5923,656,3020090,70942,RmlnaHRlck5vZGU6NzgwMw==,3629,69341,35392-matheus-nicolau-pereira
1a49e0670dfaca31,,,2951337,153,RmlnaHRlck5vZGU6NDMw,,155,jim-mullen
1a54231796e24a3f,8749,3127,4570597,156076,RmlnaHRlck5vZGU6MjY1NDU=,4997,216799,188137-ludwig-sholinyan
1a7745388839e52b,2912,899,2559233,33484,RmlnaHRlck5vZGU6MTE3Ng==,1940,15574,john-maguire
1a9480fc288e55d7,6830,1304,4249193,166377,RmlnaHRlck5vZGU6MTI4NzI=,5469,237177,46499-dontale-mayes
1a98c9dbb7fc3959,3357,716,3150679,70573,RmlnaHRlck5vZGU6NjcwNw==,3674,68957,27978-jocelyn-lybarger-lights-out
1abfb658cd4f8533,3805,875,3012403,8455,RmlnaHRlck5vZGU6MTA4Ng==,,28286,4033-nandor-guelmino-the-hun
1ad381c8994c4e5b,4567,774,3009714,80320,RmlnaHRlck5vZGU6NjA1Mw==,,78164,15234-ben-wall
1ae8f3c723aacff4,5477,1114,3571515,108225,RmlnaHRlck5vZGU6NzM4NA==,4175,121143,56182-ricardo-ramos-carcacinha
1af1170ed937cba7,8276,1505,4332765,189815,RmlnaHRlck5vZGU6MjYyMDM=,5779,237039,34265-kayla-harrison
1b35af4d1529adf6,11737,3018,5145495,180650,RmlnaHRlck5vZGU6NDA3MDg=,6725,265743,180757-stephanie-luciano-rondinha
1b38a2b897f6209c,6568,1044,4033337,113044,RmlnaHRlck5vZGU6ODk4MQ==,,128357,44064-felipe-silva
1bcaac2d99b90fce,707,407,2965133,42136,RmlnaHRlck5vZGU6MTIxNg==,1693,21343,sergio-moraes
1c061eb6e29eaa0a,,,2558109,242,RmlnaHRlck5vZGU6MzQ3,,244,bob-cook-crazy-bob
1c2f2571b18791b6,,,2488864,182,RmlnaHRlck5vZGU6NDY3,141,184,laverne-clark
1c3f5e85b59ec710,,,2499775,135,RmlnaHRlck5vZGU6MzUy,,137,brian-johnston-fury
1c86754617d9813a,4,344,2335784,2865,RmlnaHRlck5vZGU6NjA0,379,2886,roan-carneiro-jucao
1ccf4e7caff270df,56,251,2335497,193,RmlnaHRlck5vZGU6MzY4,154,195,dan-henderson-hollywood
1cecc8fe6748a532,3065,,2611952,8952,RmlnaHRlck5vZGU6OTYx,1968,28788,7381-stephen-bass
1cf1310684a841f5,797,,2335657,14191,RmlnaHRlck5vZGU6OTM0,659,8224,mostapha-al-turk
1cf7ccf64a5bf24e,4129,1322,4084364,79295,RmlnaHRlck5vZGU6MTU1NzM=,4385,77303,46894-oskar-piechota-imadlo
1d00756835ca67c9,220,188,2479918,27006,RmlnaHRlck5vZGU6MTAwMw==,844,15105,donald-cerrone-cowboy
1d147d4163a6989b,,,2951425,146,RmlnaHRlck5vZGU6NDkw,,148,nick-sanzo
1d1b85389a05df69,3277,,2960678,3187,RmlnaHRlck5vZGU6MTM2Mw==,2096,22955,3795-chris-tickle-badboy
1d239d571e342453,2269,362,2552777,40154,RmlnaHRlck5vZGU6MTAyNw==,1169,41745,germaine-de-randamie-the-iron-lady
1d36f1ac66cf689d,2033,334,2555491,5141,RmlnaHRlck5vZGU6MTgyOA==,1460,24948,josh-shockley
1d4bbaabd8b60173,1222,263,2503059,7288,RmlnaHRlck5vZGU6MTIyNA==,,27115,stanislav-nedkov-staki
1dab0d1d81dd06db,,,2499917,155,RmlnaHRlck5vZGU6NTUy,,157,tra-telligman-trauma
1dafccb62a0f98ec,4468,545,3077120,47231,RmlnaHRlck5vZGU6NTg1Nw==,2684,47105,16788-robert-whiteford
1dc56b59cb28425d,,,2501400,47,RmlnaHRlck5vZGU6NDky,54,47,oleg-taktarov-the-russian-bear
1ddb480b601cefb1,5842,1464,3931158,120325,RmlnaHRlck5vZGU6Mjg3Mg==,3761,143911,54332-chance-rencountre
1de9ad94de18eeaf,7777,1358,4065618,117672,RmlnaHRlck5vZGU6Njc2MQ==,4586,138319,78912-nicco-montano
1e1dbd1cc5a7469e,3074,400,2611102,29605,RmlnaHRlck5vZGU6MTE4MA==,2154,37528,jimi-manuwa-the-poster-boy
1e327b281ef6a745,2592,870,2560800,39843,RmlnaHRlck5vZGU6OTQx,1807,41523,adlan-amagov
1e35aa8955794580,1066,,2560738,16562,RmlnaHRlck5vZGU6MTA3Nw==,1578,30396,ulysses-gomez-useless
1e38bba6738b7b10,,,2500448,227,RmlnaHRlck5vZGU6MzM2,201,229,alfonso-alcarez-alfie
1e4f273069fb9e85,9451,2064,4083018,140379,RmlnaHRlck5vZGU6MTU3Mjk=,5368,184241,119061-fares-ziam
1e719d4b676dc19a,14404,4333,5077131,214006,RmlnaHRlck5vZGU6NDcyMzE=,,322603,218790-bruno-the-hulk
1e7483dbff40b84b,4843,20,3096580,71424,RmlnaHRlck5vZGU6NjIxMQ==,2919,69858,29486-vik-grujic
1ea8df62b3f8fea6,,,2354342,1910,RmlnaHRlck5vZGU6NzA3,,1926,justin-james-pretty-boy
1eacf73d6a0055dc,58,860,2335655,2174,RmlnaHRlck5vZGU6NzIy,269,2193,cheick-kongo
1ebdcb7488d0ebee,3889,1133,3028440,91096,RmlnaHRlck5vZGU6Mjc4Mw==,4290,90485,21324-pearl-gonzalez
1ebe20ebbfa15e29,7955,1009,4350762,141374,RmlnaHRlck5vZGU6MjI1MzI=,4854,186663,83443-weili-zhang
1ed32eaaba9ffe10,4704,24,3091101,85705,RmlnaHRlck5vZGU6NjE3Ng==,2824,83505,18120-tuerxun-jumabieke
1efa064872f089d0,486,,2335763,9850,RmlnaHRlck5vZGU6NTg1,587,3863,david-bielkheden-the-brazilian-swede
1eff7bc0f815b270,7875,1897,4423213,136394,RmlnaHRlck5vZGU6MjM5ODE=,5438,176091,67789-yorgan-decastro
1effd880e1f1bb30,9084,4077,4686270,178194,RmlnaHRlck5vZGU6MzExNjA=,6266,254941,128099-garrett-armfield
1f454354805b6f75,38,277,2335447,1342,RmlnaHRlck5vZGU6ODY2,321,1356,anderson-silva-the-spider
1f4b04a926ef1287,4476,230,2989346,8188,RmlnaHRlck5vZGU6MjM3,3137,28017,16822-john-case
1f5f75658551f2d3,,,2951219,139,RmlnaHRlck5vZGU6NTIx,,141,sam-fulton
1f77fce698e80488,1963,,2504647,41034,RmlnaHRlck5vZGU6MTA5Ng==,777,42479,james-hammortree-sledge
1f9c371c93dfd3a9,962,,2560088,36392,RmlnaHRlck5vZGU6MTE5Mw==,1771,18533,ryan-mcgillivray-the-kid
1fb80f46d3c105d9,1479,428,2527756,34322,RmlnaHRlck5vZGU6MTE3OA==,1076,16426,fabio-maldonado
1fc64507a0cb38cf,9154,1860,4424184,136117,RmlnaHRlck5vZGU6MTYyODc=,5265,175303,78402-rostem-akman
1fcfc3709fe58151,1175,406,2502609,33724,RmlnaHRlck5vZGU6MTMzMw==,691,15816,peter-sobotta
1fd4fbdcc67de844,5,,2335474,2366,RmlnaHRlck5vZGU6NzY0,,2386,drew-mcfedries-the-massacre
1fe7adb23b3eedfb,98,,2487839,261,RmlnaHRlck5vZGU6NTYz,237,263,yuki-kondo
1ff9589f9065a9ed,123,318,2335301,2309,RmlnaHRlck5vZGU6Nzc1,280,2329,frank-mir
1ffc38f67785797b,,,2558112,229,RmlnaHRlck5vZGU6NDY4,,231,lowell-anderson
20205040232ed0f3,24,,2335677,23624,RmlnaHRlck5vZGU6MTIx,348,11689,tyson-griffin
202b0467521c9d6f,4880,267,3097808,76289,RmlnaHRlck5vZGU6NTQ4Mg==,2984,74176,37695-viktor-pesta
203c957eac95dd87,3565,445,2500684,38836,RmlnaHRlck5vZGU6MTA5MA==,2345,21040,4782-hyun-gyu-lim-the-ace
2067a177a2842fbf,354,,2335817,9129,RmlnaHRlck5vZGU6Nzgw,456,3139,sam-morgan-the-squeeze
207773daeb4afa7b,8473,1595,4354425,91072,RmlnaHRlck5vZGU6MjczNDc=,4957,89163,31601-devonte-smith-johnny-cage
20999e27ddd94bda,2355,357,2992191,48706,RmlnaHRlck5vZGU6MzQwMw==,2709,48566,ryan-benoit-baby-face
20bcc9966affb19c,488,,2335648,26795,RmlnaHRlck5vZGU6Nzk1,420,14892,jake-obrien-irish
20bccc9bb4ceb23e,13774,3892,4425763,132627,RmlnaHRlck5vZGU6MzU0MDA=,6384,168403,101043-melquizael-costa-melkcalty
20bd6c3e03c46ee6,,,2558136,187,RmlnaHRlck5vZGU6NTUx,148,189,townsend-saunders
20ec0061400178ca,,,2499539,140,RmlnaHRlck5vZGU6NTEx,,142,roberto-traven-spider
210935fd21670f6d,1958,,2504641,23888,RmlnaHRlck5vZGU6OTQ4,772,11955,rich-attonito-the-raging-bull
21321cdfba797c52,948,,2354055,10541,RmlnaHRlck5vZGU6Nzky,,4556,derrick-noble-the-eraser
2153a7f8396a46cc,1881,492,3083005,14089,RmlnaHRlck5vZGU6NjA0OA==,,8121,luis-dutra-jr-besouro
215a70f073a7b726,5222,1298,4054622,66254,RmlnaHRlck5vZGU6MjcyNA==,5173,64942,40011-jordan-espinosa
219a254e15d60135,912,,2431287,37423,RmlnaHRlck5vZGU6MTA5MQ==,688,19599,tim-hague-the-thrashing-machine
21b1132949f2a9b0,,,2492783,1289,RmlnaHRlck5vZGU6NTgz,542,1303,steve-berger-red-nose
21b5c82c1b89dab1,14317,4234,5085249,237869,RmlnaHRlck5vZGU6NDI4MTc=,,382723,152934-yusaku-kinoshita
21b813b919776d90,14213,4150,5075335,157693,RmlnaHRlck5vZGU6NDc1Nzg=,,220027,126790-erik-silva
21b8a0f5c231096f,601,,2335515,134,RmlnaHRlck5vZGU6NDc0,95,136,mark-coleman-the-hammer
21f2974fd08085e3,,,2951254,158,RmlnaHRlck5vZGU6NTE5,,160,saeed-hosseini
22061ff217907c78,5375,266,3082399,94720,RmlnaHRlck5vZGU6NjE3OQ==,3359,98151,39662-konstantin-erokhin
2244d9a2b64b8c3b,8701,1678,3115958,104439,RmlnaHRlck5vZGU6NTg0MA==,4960,117571,34495-hannah-cifers
225def29ecfe0fc1,9149,1825,4422343,136940,RmlnaHRlck5vZGU6MzAwMjY=,5259,177353,55638-carlos-huanchin
2284092f8b63273b,1846,23,3096573,33628,RmlnaHRlck5vZGU6MTkwNA==,1666,15720,luke-zachrich
2296125b6c362355,7729,1347,3162792,128773,RmlnaHRlck5vZGU6MjM2MzQ=,4552,160545,64510-wu-li-ji-buren
2299605af59fd309,,,2951123,39,RmlnaHRlck5vZGU6Mzg5,,39,emmanuel-yarborough
22a92d7f62195791,2568,105,2560085,17387,RmlnaHRlck5vZGU6MTA1Ng==,1773,31239,tony-ferguson-el-cucuy
22aa91e402d0fe1f,2567,575,2560086,29116,RmlnaHRlck5vZGU6MTIyNw==,1772,36963,14818-Ramsey-Nijem
22d1e00e1aabb7c9,688,,2354536,10382,RmlnaHRlck5vZGU6OTE=,483,4397,mike-whitehead-iron
22e47b53e4ceb27c,457,,2335867,892,RmlnaHRlck5vZGU6NzQx,447,903,david-loiseau-the-crow
22edaf53ad59a967,1744,,2504245,4214,RmlnaHRlck5vZGU6MTI4Ng==,749,23999,daniel-roberts-ninja
22ee260735da0d58,196,,2502025,1527,RmlnaHRlck5vZGU6NjIx,557,1542,rich-crunkilton-cleat
23024fdfc966410a,4747,366,3090197,91716,RmlnaHRlck5vZGU6NjA5MA==,3058,91727,31168-gilbert-burns-durinho
231926533134ec1f,424,,2335770,35924,RmlnaHRlck5vZGU6NTk5,580,18062,justin-buchholz
231cae8b77fbbcc1,8169,1629,4294263,141459,RmlnaHRlck5vZGU6MTg4MjA=,,186791,98431-khalid-murtazaliev
232c582f29f8f65e,643,250,2431313,13436,RmlnaHRlck5vZGU6MTIxOQ==,1026,7466,gegard-mousasi-the-dreamcatcher
23459ee7e373b98f,1249,882,2500660,33856,RmlnaHRlck5vZGU6MTA5NQ==,720,15949,jared-hamman
234f3767ff0e5701,120,,2335737,22088,RmlnaHRlck5vZGU6Njc0,284,10126,kendall-grove-da-spyder
236a37d96d476164,859,621,2497723,5602,RmlnaHRlck5vZGU6MTI2OA==,710,25415,mike-pierce
237187ed9f419285,,,2951323,874,RmlnaHRlck5vZGU6NDIw,,885,jack-mcglaughlin
23725c826c481e7f,477,,2447601,10255,RmlnaHRlck5vZGU6MTAyMg==,716,4270,paul-daley-semtex
23a16ebe733e3041,428,,2335802,22717,RmlnaHRlck5vZGU6NzU1,,10768,rory-markham
23a6e307077c6ccc,5984,675,3951294,7250,RmlnaHRlck5vZGU6ODQ1MQ==,3649,27077,36474-enrique-marin
23ab42947c1990e3,,,2559189,49,RmlnaHRlck5vZGU6NTEz,,49,ron-van-clief-black-dragon
23dec7c47cb418f8,16353,4235,5143223,96170,RmlnaHRlck5vZGU6NDkwMTM=,6583,100903,35756-zack-reese
24174a3f44ce8e03,7282,1175,4229232,112605,RmlnaHRlck5vZGU6MTkxNTQ=,4349,128633,139847-chan-mi-jeon
242d36d241b43c12,6115,1751,4032401,139061,RmlnaHRlck5vZGU6MTQzNzE=,5127,116971,kron-gracie
24656ef4d605c96f,6901,1119,4079149,108146,RmlnaHRlck5vZGU6MTQ0MzA=,4201,121009,25314-aiemann-zahabi
24b033b3daf1c9df,401,,2335634,35427,RmlnaHRlck5vZGU6NjAy,574,17559,luis-cane-banha
2525a853486ee670,2503,532,2512085,42239,RmlnaHRlck5vZGU6NTY4OQ==,3516,21446,24897-sirwan-kakai-zohan
2526be54e6a0e62a,10576,2668,4713086,151064,RmlnaHRlck5vZGU6MzY1MTc=,6131,206399,104652-denis-bondar
253076a23d03dcd0,3424,3059,3020408,89783,RmlnaHRlck5vZGU6MzA5OQ==,6081,87857,30534-alan-nascimento
253de74457bd6374,675,,2354103,166,RmlnaHRlck5vZGU6NTQ4,,168,tony-fryklund-the-freak
25433871e4eee0f4,127,,2354194,10749,RmlnaHRlck5vZGU6NjE4,,4767,alberto-crane
2549d63da9c456cb,,,2354540,10814,RmlnaHRlck5vZGU6NjI1,,4832,rick-davis
2558ae2e5671e318,9537,2236,4612580,146914,RmlnaHRlck5vZGU6MzQxNzE=,5589,198129,97154-kalinn-williams
257b0c8d6f199895,9398,2053,4573208,202248,RmlnaHRlck5vZGU6MzAyOTE=,5685,310489,148267-impa-kasanganay
25af5e832f17b474,8714,1686,4243873,121896,RmlnaHRlck5vZGU6MjEwNzI=,4969,146941,55567-jesus-pinedo
25f9a5f3e8a52618,16483,6129,5145497,244003,RmlnaHRlck5vZGU6NTIzNzI=,6686,389887,198829-jhonata-diniz
260bd4cef10b033f,12569,3262,4873642,142435,RmlnaHRlck5vZGU6MjEzMzE=,6277,188721,91636-igor-poterya
260e9e0d4954aea6,9318,1901,4426250,170231,RmlnaHRlck5vZGU6MjUwNzM=,5339,137167,148791-rodolfo-vieira-srour-the-black-belt-hunter
2620f3eb21c79614,,,2558110,239,RmlnaHRlck5vZGU6NTI0,,241,scott-adams
262a7d06203657e6,7977,1410,4018757,94544,RmlnaHRlck5vZGU6MTAyOTY=,4680,97669,46253-alexander-hernandez
262d32ebda89efc4,10547,2653,4054605,144695,RmlnaHRlck5vZGU6MjgyNjE=,6248,193033,99885-natalia-silva
263ebd4a669e1e98,,,2501618,216,RmlnaHRlck5vZGU6Mzk2,183,218,fabiano-iha
2650e2f846a30f64,772,726,2335779,20198,RmlnaHRlck5vZGU6ODQz,604,34071,amir-sadollah
265589bdd93e7ce5,,,2431312,10193,RmlnaHRlck5vZGU6ODcw,,4208,lodune-sincaid-the-vanilla-gorilla
2676b28836a5a836,1058,223,2487019,38348,RmlnaHRlck5vZGU6MTEwNQ==,897,20548,ben-henderson-smooth
267f4a6568abe245,9461,6004,4690546,186366,RmlnaHRlck5vZGU6MjczNjI=,6547,277891,124140-landon-quinones
26b63bc5c0c1f65d,5349,211,3034798,66943,RmlnaHRlck5vZGU6MjUwOA==,3259,65649,31692-alex-chambers
26e3f3928b1891d9,9170,1896,4289255,150294,RmlnaHRlck5vZGU6MTA4NTA=,5329,204879,91503-hannah-goldy-queen-of-sparta
26eddcda9d6b2ffe,,,2354137,1318,RmlnaHRlck5vZGU6ODM0,,1332,paul-rodriguez
270b89c00ef0c55c,78,136,2354239,13276,RmlnaHRlck5vZGU6NjY5,291,7306,gabriel-gonzaga-napao
271fe91f4ba9d2c5,547,,2354083,122,RmlnaHRlck5vZGU6Mzgz,,124,don-frye-the-predator
2721bb808bb2523c,1987,,2509286,20750,RmlnaHRlck5vZGU6MTM5MA==,1075,34623,curt-warburton-the-war
2747c60e42d9d75f,6105,823,3957136,130383,RmlnaHRlck5vZGU6ODU0OA==,3756,163937,56068-david-teymur
27541033b97c076d,88,,2354553,43172,RmlnaHRlck5vZGU6MTMyOA==,733,22388,kimbo-slice
275aca31f61ba28c,5541,1792,3332412,78816,RmlnaHRlck5vZGU6NjE2NA==,3473,76836,40148-islam-makhachev
275cafc9de131c83,1164,,2431253,243,RmlnaHRlck5vZGU6Mzcz,219,245,dave-menne-the-warrior
276c60b14b571dd4,1523,728,3084287,24127,RmlnaHRlck5vZGU6NjIwOQ==,,12196,takenori-sato
279093302a6f44b3,,,2335738,15,RmlnaHRlck5vZGU6NDA2,,15,gerard-gordeau
279566840aa55bf2,2439,1074,2993650,39344,RmlnaHRlck5vZGU6MTQzOA==,2164,40951,alexander-volkov
27b164b0d1833df0,5314,1319,3024386,48260,RmlnaHRlck5vZGU6NjM4Ng==,3231,48080,10740-kalindra-carvalho-faria
27b388f0aab49780,12811,3429,4801725,180873,RmlnaHRlck5vZGU6MzkxNTM=,6687,266915,173579-dione-barbosa
27d65e9d0fba61ea,936,914,2609505,33815,RmlnaHRlck5vZGU6MTExNA==,1950,15907,roger-hollett
27fc9218a3653e3c,299,,2335729,11913,RmlnaHRlck5vZGU6NjQy,,5936,justin-eilers
2804ce8dadab5770,7706,2709,4030644,92143,RmlnaHRlck5vZGU6NzI2NQ==,,92673,24632-marcelo-rojo
2816ced060a21be3,4817,90,3041905,51262,RmlnaHRlck5vZGU6NjE5Mg==,2987,50774,31468-nick-hein
282fa667ff9c51ed,71,298,2335690,25049,RmlnaHRlck5vZGU6Nzcw,298,13133,cole-miller-magrinho
2844b047183a1adb,8346,1492,4350772,135773,RmlnaHRlck5vZGU6NzU0NA==,4818,174693,76885-luis-pena
285ae0b4a68221f4,9312,2043,4275043,127817,RmlnaHRlck5vZGU6MTkyMDY=,5355,159071,64589-yoon-yong-park
288aaa8f82040e02,773,,2500678,11723,RmlnaHRlck5vZGU6ODI4,606,5746,dante-rivera
28ba5f27e473420c,530,,2527802,1384,RmlnaHRlck5vZGU6MTA1Nw==,,1398,alexandre-ferreira-cacareco
28c55b4087a6f136,2573,805,2965188,8209,RmlnaHRlck5vZGU6NDM5Mw==,2616,28038,elvis-mutapcic-the-king
28d421729451c8ca,7744,3029,3146349,100389,RmlnaHRlck5vZGU6MTE0NTk=,4597,109073,58430-carlos-leal
28f3c2258a1d8874,966,525,2335810,34599,RmlnaHRlck5vZGU6MTEwMA==,662,16704,john-hathaway-the-hitman
28f62d866c59c709,1250,,2502387,36598,RmlnaHRlck5vZGU6MTI4,769,18744,waylon-lowe
2924886ee9c4c527,163,873,2335526,26301,RmlnaHRlck5vZGU6ODY4,263,14396,thiago-silva
2937cb502dda0808,3417,,2965159,42750,RmlnaHRlck5vZGU6MTIwMQ==,,21962,7793-anistavo-gasparzinho
294aa73dbf37d281,7121,1902,3895544,104938,RmlnaHRlck5vZGU6MTcxNDI=,5433,118601,55253-bruno-gustavo-aparecido-da-silva-bulldog
2961be02cfb0d2c1,371,,2500149,12501,RmlnaHRlck5vZGU6Nzc3,,6525,roman-mitichyan-the-emperor
296a120cb880477b,18771,5401,4906182,129124,RmlnaHRlck5vZGU6MjI5MTk=,,161451,78769-kiru-singh
2975297f505e9447,12689,3339,4880114,67413,RmlnaHRlck5vZGU6ODEzOA==,,65875,99713-johnny-parsons
297a2b35444c245b,9979,2927,4668069,134832,RmlnaHRlck5vZGU6MzQzODk=,5716,172907,79758-mandy-bhm
2997e7fe3c9d3d4a,18152,6296,4215200,267109,RmlnaHRlck5vZGU6NTY3OTk=,,413126,271545-cong-wang
29af297d9f1de0f8,3828,505,3099187,102623,RmlnaHRlck5vZGU6MTU4Mw==,2296,113767,39377-damon-jackson
29f935654825331b,,,2488455,2636,RmlnaHRlck5vZGU6ODUw,,2656,chris-sanford
2a4200ead401a9ce,7126,1179,4204437,147245,RmlnaHRlck5vZGU6MTcxNDQ=,4356,198787,90671-carls-john-de-tomas-goldenboy
2a542ee8a8b83559,174,,2354048,1048,RmlnaHRlck5vZGU6MTE3,412,1061,tim-sylvia-the-maine-iac
2a6f8136da1e52c0,,,2951278,132,RmlnaHRlck5vZGU6NDYz,,134,koji-kitao
2a7afe14b3a0a058,,,2951163,57,RmlnaHRlck5vZGU6MzQ0,,57,asbel-cancio
2a8502954f49e682,1988,,2509285,48831,RmlnaHRlck5vZGU6MTI3Nw==,,48631,vinicius-kappke-de-quieroz-spartan
2aa49b3766a59bcd,2579,283,2502477,12722,RmlnaHRlck5vZGU6MTIwMg==,1847,6749,jordan-mein-young-guns
2ac4628c08ec5125,7717,1369,4246212,113927,RmlnaHRlck5vZGU6MjEzMzQ=,4594,131219,54963-marcus-perez-maluco
2adb11835acd815b,2007,,2509287,9939,RmlnaHRlck5vZGU6OTY3,,3953,tom-blackledge
2af2f2e26c4c0402,8903,1944,4425706,173161,RmlnaHRlck5vZGU6MjkyMjY=,5388,251727,99152-hunter-azure
2b06b6ad5db63348,68,,2354360,22473,RmlnaHRlck5vZGU6NzY1,,10515,brandon-melendez-the-murderer
2b074403b7c6cdb4,3719,40,3071362,89787,RmlnaHRlck5vZGU6MzQyNg==,3205,87865,36576-thomas-de-almeida
2b1587a3376ab743,,,2951495,63,RmlnaHRlck5vZGU6Mzky,,63,ernie-verdicia
2b4faacc16d66898,654,,2488370,2215,RmlnaHRlck5vZGU6MTIxMw==,,2235,eiji-mitsuoka
2b68d9f125d07b42,7266,2536,4227709,124784,RmlnaHRlck5vZGU6MTk0MTM=,5817,152987,33826-jared-vanderaa
2b6d855c6e280fb1,6140,818,3960082,108160,RmlnaHRlck5vZGU6ODYyNw==,3712,121077,38702-alex-nicholson
2b6fc1c02736833d,9365,1370,4569549,168206,RmlnaHRlck5vZGU6MjgzMzQ=,5809,240893,134206-omar-nurmagomedov
2b93ebd9f5417ad2,61,6,2335602,22158,RmlnaHRlck5vZGU6NTg2,271,10196,michael-bisping-the-count
2bd98ab77a8daa75,18148,7357,5218177,191519,RmlnaHRlck5vZGU6MjcwOTI=,,289569,189829-stewart-nicoll
2be6596a9db33bf5,21,,2335771,10374,RmlnaHRlck5vZGU6NzQ2,365,4389,jason-macdonald-the-athlete
2c010b26a3306969,10253,2385,4687126,127715,RmlnaHRlck5vZGU6MzUzMjI=,5941,156917,67420-orion-cosce
2c1170b825f58e57,4699,482,2996677,6571,RmlnaHRlck5vZGU6NjE1OQ==,3097,26389,guang-you-ning-smasher
2c2caf2f2bab9df5,7431,1248,3953370,104264,RmlnaHRlck5vZGU6MTExNTc=,4422,110397,53835-humberto-bandenay
2c483cf443f38ece,8998,2372,4683395,105062,RmlnaHRlck5vZGU6OTQ2MA==,6023,118775,35907-vanessa-demopoulos
2c5a0b8317f8f27a,7616,2451,4380809,42901,RmlnaHRlck5vZGU6MjI2NDI=,5691,22115,11092-roque-martinez
2c5f5749569eef66,15245,5494,4418809,165008,RmlnaHRlck5vZGU6MzQzNDA=,6476,233589,139270-tainara-lisboa
