bout_id,fighter_id,ko_tko_percentage,submission_percentage,decision_percentage,overall_percentage,num_picks
226465-ufc-on-fox-17-karolina-kowalkiewicz-vs-randa-quiet-storm-markos,35968-karolina-kowalkiewicz,6.8,9.0,84.2,33,1353
217982-ufc-on-fox-17-nate-diaz-vs-michael-the-menace-johnson,nate-diaz,8.1,53.7,38.2,30,1440
217982-ufc-on-fox-17-nate-diaz-vs-michael-the-menace-johnson,michael-johnson-the-menace,11.4,0.2,88.4,70,1440
218169-ufc-on-fox-17-alistair-the-reem-overeem-vs-junior-cigano-dos-santos,junior-dos-santos-cigano,95.4,0.8,3.9,85,1447
218169-ufc-on-fox-17-alistair-the-reem-overeem-vs-junior-cigano-dos-santos,alistair-overeem-demolition-man,59.5,3.3,37.1,15,1447
215982-ufc-on-fox-17-rafael-dos-anjos-vs-donald-cowboy-cerrone-ii,donald-cerrone-cowboy,56.3,5.8,37.9,49,1459
215982-ufc-on-fox-17-rafael-dos-anjos-vs-donald-cowboy-cerrone-ii,rafael-dos-anjos,15.6,4.8,79.7,51,1459
228015-ufc-195-edgar-garcia-vs-sheldon-westcott,sheldon-westcott,13.8,20.6,65.6,74,1363
228015-ufc-195-edgar-garcia-vs-sheldon-westcott,edgar-garcia-cabello-,17.9,13.3,68.9,26,1363
235560-ufc-195-joe-one-bad-mofo-soto-vs-michinori-tanaka,joe-soto-the-hammer,8.2,8.3,83.5,67,1384
235560-ufc-195-joe-one-bad-mofo-soto-vs-michinori-tanaka,22883-michinori-tanaka,5.8,11.8,82.4,33,1384
230024-ufc-195-dustin-the-diamond-poirier-vs-irish-joe-duffy,14601-Joseph-Duffy,65.3,17.4,17.3,61,1437
230024-ufc-195-dustin-the-diamond-poirier-vs-irish-joe-duffy,dustin-poirier-the-diamond,52.7,13.8,33.5,39,1437
236375-ufc-195-drew-dober-vs-scott-hot-sauce-holtzman,drew-dober,10.0,17.7,72.3,17,1361
236375-ufc-195-drew-dober-vs-scott-hot-sauce-holtzman,19952-scott-holtzman,8.0,12.2,79.8,83,1361
231235-ufc-195-nina-the-strina-ansaroff-vs-justine-kish,11224-nina-ansaroff,13.5,7.6,78.9,17,1364
231235-ufc-195-nina-the-strina-ansaroff-vs-justine-kish,15102-justine-kish,7.3,5.9,86.8,83,1364
238598-ufc-195-kyle-ko-noke-vs-alex-the-great-white-morono,16353-alex-morono,37.3,18.3,44.4,12,1305
238598-ufc-195-kyle-ko-noke-vs-alex-the-great-white-morono,kyle-noke-ko,52.5,7.7,39.9,88,1305
231915-ufc-195-michael-mayday-mcdonald-vs-masanori-kanehara,masanori-kanehara,23.5,15.7,60.8,4,1423
231915-ufc-195-michael-mayday-mcdonald-vs-masanori-kanehara,michael-mcdonald-mayday,73.5,8.0,18.5,96,1423
235856-ufc-195-abel-killa-trujillo-vs-tony-20-sims,11520-abel-trujillo,79.3,2.3,18.4,67,1397
235856-ufc-195-abel-killa-trujillo-vs-tony-20-sims,41568-tony-sims,63.8,6.3,29.9,33,1397
232780-ufc-195-brian-t-city-ortega-vs-diego-cear-brando,40994-brian-ortega,21.1,47.3,31.6,71,1419
232780-ufc-195-brian-t-city-ortega-vs-diego-cear-brando,3769-diego-brandao-ceara,69.0,10.0,21.0,29,1419
228787-ufc-195-albert-einstein-tumenov-vs-lorenz-the-monsoon-larkin,40125-albert-tumenov,73.7,1.9,24.4,77,1438
228787-ufc-195-albert-einstein-tumenov-vs-lorenz-the-monsoon-larkin,lorenz-larkin-the-monsoon,48.4,2.3,49.4,23,1438
228572-ufc-195-stipe-miocic-vs-andrei-the-pitbull-arlovski,andrei-arlovski-the-pitbull,72.0,1.2,26.8,36,1469
228572-ufc-195-stipe-miocic-vs-andrei-the-pitbull-arlovski,stipe-miocic,50.2,0.1,49.7,64,1469
220209-ufc-195-ruthless-robbie-lawler-vs-the-natural-born-killer-carlos-condit,carlos-condit-the-natural-born-killer,43.0,8.8,48.2,46,1487
220209-ufc-195-ruthless-robbie-lawler-vs-the-natural-born-killer-carlos-condit,robbie-lawler-ruthless,47.2,0.3,52.6,54,1487
240724-ufc-fight-night-81-francimar-bodo-barroso-vs-elvis-the-king-mutapcic,elvis-mutapcic-the-king,54.0,2.4,43.6,67,1238
240724-ufc-fight-night-81-francimar-bodo-barroso-vs-elvis-the-king-mutapcic,7874-francimar-bodao,15.5,12.2,72.3,33,1238
239314-ufc-fight-night-81-rob-font-vs-joey-ko-king-gomez,43005-joey-gomez,64.4,8.5,27.1,23,1371
239314-ufc-fight-night-81-rob-font-vs-joey-ko-king-gomez,rob-font,62.2,6.4,31.4,77,1371
241221-ufc-fight-night-81-charles-boston-strong-rosa-vs-kyle-killer-b-bochniak,17484-kyle-bochniak,26.4,24.0,49.6,12,1127
241221-ufc-fight-night-81-charles-boston-strong-rosa-vs-kyle-killer-b-bochniak,33009-charles-rosa,5.7,64.0,30.3,88,1127
230069-ufc-fight-night-81-ilir-the-sledgehammer-latifi-vs-sean-the-real-oc-oconnell,ilir-latifi,74.8,6.4,18.8,85,1434
230069-ufc-fight-night-81-ilir-the-sledgehammer-latifi-vs-sean-the-real-oc-oconnell,15841-sean-oconnell,60.0,8.0,32.0,15,1434
228657-ufc-fight-night-81-paul-the-irish-dragon-felder-vs-detroit-superstar-daron-cruickshank,19266-paul-felder,53.1,2.1,44.9,81,1462
228657-ufc-fight-night-81-paul-the-irish-dragon-felder-vs-detroit-superstar-daron-cruickshank,daron-cruickshank,41.7,5.0,53.3,19,1462
239612-ufc-fight-night-81-maximo-maxi-blanco-vs-luke-cool-hand-sanders,luke-sanders,21.7,8.6,69.7,32,1335
239612-ufc-fight-night-81-maximo-maxi-blanco-vs-luke-cool-hand-sanders,maximo-blanco-maxi,28.5,6.2,65.3,68,1335
240649-ufc-fight-night-81-chris-wade-vs-mehdi-the-sultan-baghdad,17954-chris-wade,4.4,12.7,82.9,86,1279
240649-ufc-fight-night-81-chris-wade-vs-mehdi-the-sultan-baghdad,10444-mehdi-baghdad,41.0,10.4,48.6,14,1279
222963-ufc-fight-night-81-ed-short-fuse-herman-vs-tim-the-barbarian-boetsch,ed-herman-short-fuse,21.5,24.5,54.0,16,1480
222963-ufc-fight-night-81-ed-short-fuse-herman-vs-tim-the-barbarian-boetsch,tim-boetsch-the-barbarian,72.9,1.0,26.2,84,1480
228896-ufc-fight-night-81-patrick-the-predator-cote-vs-ben-killa-b-saunders,patrick-cote-the-predator,21.2,4.7,74.2,37,1480
228896-ufc-fight-night-81-patrick-the-predator-cote-vs-ben-killa-b-saunders,ben-saunders-killa-b,8.3,52.8,38.9,63,1480
230068-ufc-fight-night-81-francisco-massaranduba-trinaldo-vs-ross-the-real-deal-pearson,ross-pearson-the-real-deal,21.1,1.4,77.6,72,1491
230068-ufc-fight-night-81-francisco-massaranduba-trinaldo-vs-ross-the-real-deal-pearson,4609-francisco-drinaldo-massaranduba,17.4,11.0,71.6,28,1491
225056-ufc-fight-night-81-travis-hapa-browne-vs-matt-meathead-mitrione,travis-browne-hapa,90.1,4.6,5.4,65,1531
225056-ufc-fight-night-81-travis-hapa-browne-vs-matt-meathead-mitrione,matt-mitrione-meat,95.3,1.0,3.8,35,1531
221552-ufc-fight-night-81-eddie-the-silent-assassin-alvarez-vs-anthony-showtime-pettis,anthony-pettis-showtime,50.8,20.9,28.2,86,1546
221552-ufc-fight-night-81-eddie-the-silent-assassin-alvarez-vs-anthony-showtime-pettis,eddie-alvarez-the-silent-assassin,20.9,5.3,73.8,14,1546
221579-ufc-fight-night-81-dominick-the-dominator-cruz-vs-tj-dillashaw,19126-tj-dillashaw,40.3,2.3,57.4,34,1548
221579-ufc-fight-night-81-dominick-the-dominator-cruz-vs-tj-dillashaw,dominick-cruz-the-dominator,22.4,3.5,74.1,66,1548
231234-ufc-on-fox-18-felipe-olivieri-vs-tony-martin,19908-tony-martin,10.6,43.0,46.4,62,1213
231234-ufc-on-fox-18-felipe-olivieri-vs-tony-martin,felipe-olivieri,40.5,22.7,36.8,38,1213
238674-ufc-on-fox-18-damon-the-leech-jackson-vs-levan-the-hornet-makashvili,43585-levan-makashvili,13.0,6.3,80.7,80,1204
238674-ufc-on-fox-18-damon-the-leech-jackson-vs-levan-the-hornet-makashvili,39377-damon-jackson,12.6,29.7,57.7,20,1204
239596-ufc-on-fox-18-randy-rude-boy-brown-vs-matt-dwyer,21348-randall-brown-rude-boy,81.3,2.1,16.6,74,1186
239596-ufc-on-fox-18-randy-rude-boy-brown-vs-matt-dwyer,16819-matt-dwyer,53.4,5.0,41.6,26,1186
232566-ufc-on-fox-18-alex-bruce-leroy-caceres-vs-masio-el-lobo-fullen,alex-caceres-bruce-leroy,4.9,67.4,27.7,89,1252
232566-ufc-on-fox-18-alex-bruce-leroy-caceres-vs-masio-el-lobo-fullen,41835-massio-fullen,26.6,21.1,52.3,11,1252
231233-ufc-on-fox-18-alexander-thunder-of-the-north-yakovlev-vs-george-the-silencer-sullivan,11735-george-sullivan,14.7,4.4,81.0,57,1222
231233-ufc-on-fox-18-alexander-thunder-of-the-north-yakovlev-vs-george-the-silencer-sullivan,sultan-tikhaev,12.4,7.9,79.7,43,1222
239043-ufc-on-fox-18-dustin-ortiz-vs-wilson-reis,dustin-ortiz,7.0,4.3,88.7,80,1235
239043-ufc-on-fox-18-dustin-ortiz-vs-wilson-reis,wilson-reis,18.4,17.2,64.4,20,1235
239042-ufc-on-fox-18-rafael-sapo-natal-vs-king-kevin-casey,rafael-natal-sapo,18.5,11.2,70.3,78,1252
239042-ufc-on-fox-18-rafael-sapo-natal-vs-king-kevin-casey,kevin-casey-king,47.1,11.5,41.4,22,1252
238648-ufc-on-fox-18-carlos-diego-ferreira-vs-olivier-the-quebec-kid-aubin-mercier,carlos-ferreira,15.1,36.1,48.7,20,1242
238648-ufc-on-fox-18-carlos-diego-ferreira-vs-olivier-the-quebec-kid-aubin-mercier,17597-olivier-aubin-mercier,3.7,17.0,79.3,80,1242
231231-ufc-on-fox-18-tarec-sponge-saffiedine-vs-jake-the-juggernaut-ellenberger,tarec-saffiedine-sponge,28.4,2.5,69.0,83,1309
231231-ufc-on-fox-18-tarec-sponge-saffiedine-vs-jake-the-juggernaut-ellenberger,jake-ellenberger-the-juggernaut,47.6,8.1,44.3,17,1309
242579-ufc-on-fox-18-super-sage-northcutt-vs-bryan-bam-bam-barberena,16876-bryan-barberena,38.8,12.9,48.2,8,1137
242579-ufc-on-fox-18-super-sage-northcutt-vs-bryan-bam-bam-barberena,43901-sage-northcutt,65.3,24.1,10.6,92,1137
238647-ufc-on-fox-18-iuri-maraj-alcntara-vs-jimmie-el-terror-rivera,yuri-alcantara-marajo,12.4,16.0,71.7,32,1257
238647-ufc-on-fox-18-iuri-maraj-alcntara-vs-jimmie-el-terror-rivera,jimmie-rivera-el-terror,13.3,2.5,84.3,68,1257
234856-ufc-on-fox-18-ben-rothwell-vs-the-warmaster-josh-barnett,ben-rothwell-northstar,85.5,2.3,12.2,30,1335
234856-ufc-on-fox-18-ben-rothwell-vs-the-warmaster-josh-barnett,josh-barnett-the-babyfaced-assassin,9.6,45.4,45.0,70,1335
231230-ufc-on-fox-18-anthony-rumble-johnson-vs-ryan-darth-bader,anthony-johnson-rumble,98.2,0.2,1.6,81,1353
231230-ufc-on-fox-18-anthony-rumble-johnson-vs-ryan-darth-bader,ryan-bader-darth,19.0,25.8,55.2,19,1353
239442-ufc-196-alex-the-spartan-white-vs-artem-the-russian-hammer-lobov,31517-alex-white-the-spartan,16.4,13.6,70.0,36,1286
239442-ufc-196-alex-the-spartan-white-vs-artem-the-russian-hammer-lobov,13910-Artem-Lobov,81.0,1.6,17.4,64,1286
241165-ufc-196-mickey-gall-vs-mike-the-truth-jackson,20057-mike-jackson,58.6,10.2,31.2,13,1248
241165-ufc-196-mickey-gall-vs-mike-the-truth-jackson,63731-mickey-gall,9.4,65.9,24.7,87,1248
238498-ufc-196-noad-neo-lahat-vs-diego-pitbull-rivas,14786-noad-lahat,7.3,23.8,68.9,89,1282
238498-ufc-196-noad-neo-lahat-vs-diego-pitbull-rivas,53833-diego-rivas-pitbull,18.8,26.3,54.9,11,1282
240248-ufc-196-ray-the-tazmexican-devil-borg-vs-justin-tank-scoggins,31017-justin-scoggins-tank,13.0,13.4,73.6,20,1278
240248-ufc-196-ray-the-tazmexican-devil-borg-vs-justin-tank-scoggins,22889-ray-borg,3.6,28.2,68.2,80,1278
237685-ufc-fight-night-82-derrick-the-black-beast-lewis-vs-damian-polish-pitbull-grabowski,damian-grabowski-polish-pitbull,30.3,57.3,12.4,47,1331
237685-ufc-fight-night-82-derrick-the-black-beast-lewis-vs-damian-polish-pitbull-grabowski,14023-derrick-lewis-the-black-beast,93.6,1.5,4.9,53,1331
237356-ufc-fight-night-82-josh-the-peoples-warrior-burkman-vs-kj-king-karl-noons,josh-burkman-the-peoples-warrior,6.5,15.5,78.0,68,1336
237356-ufc-fight-night-82-josh-the-peoples-warrior-burkman-vs-kj-king-karl-noons,kj-noons-king-karl,32.2,4.6,63.2,32,1336
237357-ufc-196-mike-quicksand-pyle-vs-sean-black-magik-spencer,mike-pyle-quicksand,14.9,28.4,56.8,45,1317
237357-ufc-196-mike-quicksand-pyle-vs-sean-black-magik-spencer,sean-spencer,20.8,3.3,75.9,55,1317
239965-ufc-fight-night-82-misha-cirkunov-vs-alex-the-spartan-nicholson,38702-alex-nicholson,53.3,5.4,41.3,7,1271
239965-ufc-fight-night-82-misha-cirkunov-vs-alex-the-spartan-nicholson,14031-misha-cirkunov,71.0,17.7,11.4,93,1271
240208-ufc-196-joseph-the-beefcake-benavidez-vs-zach-fun-size-makovsky,joseph-benavidez,6.9,13.1,80.0,94,1326
240208-ufc-196-joseph-the-beefcake-benavidez-vs-zach-fun-size-makovsky,zach-makovsky-fun-size,15.4,5.1,79.5,6,1326
237970-ufc-fight-night-82-ovince-osp-st-preux-vs-rafael-feijo-cavalcante,ovince-st-preux,82.2,6.0,11.8,95,1361
237970-ufc-fight-night-82-ovince-osp-st-preux-vs-rafael-feijo-cavalcante,rafael-cavalcante-feijao,52.8,19.4,27.8,5,1361
237355-ufc-196-roy-big-country-nelson-vs-jared-the-big-show-rosholt,roy-nelson-big-country,91.7,1.8,6.5,74,1383
237355-ufc-196-roy-big-country-nelson-vs-jared-the-big-show-rosholt,14727-jared-rosholt-the-big-show,10.5,1.4,88.1,26,1383
237354-ufc-fight-night-82-stephen-wonderboy-thompson-vs-johny-big-rig-hendricks,johny-hendricks,30.7,0.8,68.5,76,1394
237354-ufc-fight-night-82-stephen-wonderboy-thompson-vs-johny-big-rig-hendricks,16753-stephen-thompson-wonderboy,62.7,2.8,34.6,24,1394
237837-ufc-fight-night-82-anthony-freight-train-hamilton-vs-shamil-abdurahimov,19031-anthony-hamilton,56.0,2.1,41.9,37,1185
237837-ufc-fight-night-82-anthony-freight-train-hamilton-vs-shamil-abdurahimov,2783-shamil-abdurahimov,79.5,4.8,15.7,63,1185
246034-ufc-fight-night-83-lauren-murphy-vs-kelly-faszholz,42982-lauren-taylor,13.7,2.6,83.7,89,971
246034-ufc-fight-night-83-lauren-murphy-vs-kelly-faszholz,51885-kelly-faszholz,8.8,49.0,42.2,11,971
240277-ufc-fight-night-82-marion-the-bruiser-reneau-vs-ashlee-evans-smith,28705-ashlee-evans-smith,15.0,6.8,78.3,19,1172
240277-ufc-fight-night-82-marion-the-bruiser-reneau-vs-ashlee-evans-smith,37101-marion-reneau,7.6,43.2,49.2,81,1172
242717-ufc-fight-night-82-jonavin-the-spider-webb-vs-nathan-soulforce-coy,23167-jonavin-webb,23.7,17.1,59.1,83,1129
242717-ufc-fight-night-82-jonavin-the-spider-webb-vs-nathan-soulforce-coy,nathan-coy-soulforce,14.9,8.8,76.2,17,1129
246007-ufc-fight-night-83-anthony-lionheart-smith-vs-leonardo-leleco-guimares,anthony-smith-lionheart,73.2,2.6,24.3,77,961
246007-ufc-fight-night-83-anthony-lionheart-smith-vs-leonardo-leleco-guimares,16092-leonardo-guimaraes-leleco,24.1,42.6,33.3,23,961
240024-ufc-fight-night-82-daniel-sarafian-vs-oluwale-holy-war-angel-bamgbose,daniel-sarafian,17.1,52.9,30.1,46,1166
240024-ufc-fight-night-82-daniel-sarafian-vs-oluwale-holy-war-angel-bamgbose,42964-oluwale-bamgbose,93.0,0.6,6.4,54,1166
237838-ufc-fight-night-83-sean-tarzan-strickland-vs-alex-the-dominican-nightmare-garcia,6055-sean-strickland-tarzan,5.5,3.9,90.6,53,1187
237838-ufc-fight-night-83-sean-tarzan-strickland-vs-alex-the-dominican-nightmare-garcia,alex-garcia-,26.1,5.3,68.6,47,1187
237835-ufc-fight-night-82-shane-shaolin-campbell-vs-the-james-krause,james-krause,10.7,47.9,41.4,77,1200
237835-ufc-fight-night-82-shane-shaolin-campbell-vs-the-james-krause,13104-shane-campbell,23.8,5.2,71.0,23,1200
237833-ufc-fight-night-83-chris-camozzi-vs-joe-diesel-riggs,chris-camozzi,19.6,9.4,71.1,86,1232
237833-ufc-fight-night-83-chris-camozzi-vs-joe-diesel-riggs,joe-riggs-diesel,27.3,7.3,65.5,14,1232
240207-ufc-fight-night-83-dennis-the-menace-bermudez-vs-tatsuya-crusher-kawajiri,11408-dennis-bermudez-the-menace,20.3,7.2,72.5,85,1226
240207-ufc-fight-night-83-dennis-the-menace-bermudez-vs-tatsuya-crusher-kawajiri,tatsuya-kawajiri-crusher,11.7,18.9,69.4,15,1226
245950-ufc-fight-night-83-cody-no-love-garbrandt-vs-augusto-tanquinho-mendes,21780-cody-garbrandt-no-love,75.7,1.5,22.9,89,1005
245950-ufc-fight-night-83-cody-no-love-garbrandt-vs-augusto-tanquinho-mendes,71792-augusto-mendes-tanquinho,5.6,83.3,11.1,11,1005
236228-ufc-fight-night-83-derek-brunson-vs-roan-juco-carneiro,Derek-Brunson,49.9,1.3,48.8,89,1238
236228-ufc-fight-night-83-derek-brunson-vs-roan-juco-carneiro,roan-carneiro-jucao,11.0,66.4,22.6,11,1238
244325-ufc-fight-night-83-donald-cowboy-cerrone-vs-alex-cowboy-oliveira,donald-cerrone-cowboy,59.3,25.4,15.3,89,1177
244325-ufc-fight-night-83-donald-cowboy-cerrone-vs-alex-cowboy-oliveira,45649-alex-cowboy,68.8,13.3,18.0,11,1177
238034-ufc-fight-night-83-martin-svensson-vs-david-teymur,26267-martin-svensson,2.7,26.1,71.3,67,1205
238034-ufc-fight-night-83-martin-svensson-vs-david-teymur,56068-david-teymur,54.0,4.7,41.3,33,1205
245901-ufc-fight-night-84-teemu-pacu-packaln-vs-thibault-gouti,42237-teemu-packalen,9.5,33.9,56.6,30,1112
245901-ufc-fight-night-84-teemu-pacu-packaln-vs-thibault-gouti,69615-thibault-gouti,64.5,6.0,29.5,70,1112
238539-ufc-fight-night-83-daniel-omielaczuk-vs-jarjis-man-mountain-danho,34401-jarjis-danho,89.3,0.8,9.9,62,1209
238539-ufc-fight-night-83-daniel-omielaczuk-vs-jarjis-man-mountain-danho,20049-daniel-omielanczuk,62.5,13.2,24.3,38,1209
235701-ufc-fight-night-84-rustam-tiger-khabilov-vs-stormin-norman-parke,20147-rustam-khabilov,13.2,3.8,82.9,83,1280
235701-ufc-fight-night-84-rustam-tiger-khabilov-vs-stormin-norman-parke,8033-norman-parke-stormin,14.2,5.7,80.1,17,1280
238478-ufc-fight-night-84-krzysztof-jotko-vs-brad-bear-scott,16615-bradley-scott,17.5,31.7,50.8,21,1204
238478-ufc-fight-night-84-krzysztof-jotko-vs-brad-bear-scott,26236-krzysztof-jotko,11.7,5.0,83.3,79,1204
237702-ufc-fight-night-83-arnold-almighty-allen-vs-yaotzin-meza,7989-yaotzin-meza,12.0,22.2,65.8,14,1216
237702-ufc-fight-night-83-arnold-almighty-allen-vs-yaotzin-meza,23359-arnold-allen,14.8,25.3,59.9,86,1216
238477-ufc-fight-night-83-scott-askham-vs-chris-dempsey,13953-scott-askham,74.2,2.0,23.8,85,1208
238477-ufc-fight-night-83-scott-askham-vs-chris-dempsey,20257-chris-dempsey,18.5,27.4,54.2,15,1208
237559-ufc-fight-night-83-dangerous-davey-grant-vs-marlon-chito-vera,18815-david-grant,5.6,24.2,70.2,69,1220
237559-ufc-fight-night-83-dangerous-davey-grant-vs-marlon-chito-vera,48144-marlon-vera-chito,11.6,35.9,52.6,31,1220
235789-ufc-fight-night-83-makwan-mr-finland-amirkhani-vs-mike-the-warrior-wilkinson,33134-makwan-amirkhani-tsingis-khan,12.4,68.6,19.0,83,1268
235789-ufc-fight-night-83-makwan-mr-finland-amirkhani-vs-mike-the-warrior-wilkinson,17737-mike-wilkinson,40.0,10.2,49.8,17,1268
242508-ufc-fight-night-83-brad-one-punch-pickett-vs-francisco-cisco-rivera-jr,brad-pickett-one-punch,33.2,7.5,59.3,30,1236
242508-ufc-fight-night-83-brad-one-punch-pickett-vs-francisco-cisco-rivera-jr,francisco-rivera-cisco,68.3,2.0,29.8,70,1236
236340-ufc-fight-night-84-the-octopus-tom-breese-vs-keita-k-taro-nakamura,16609-tom-breese,83.7,6.0,10.3,92,1280
236340-ufc-fight-night-84-the-octopus-tom-breese-vs-keita-k-taro-nakamura,keita-nakamura-k-taro,10.0,51.1,38.9,8,1280
239001-ufc-fight-night-84-gegard-the-dreamcatcher-mousasi-vs-thales-leites,thales-leites,16.0,28.6,55.4,17,1329
239001-ufc-fight-night-84-gegard-the-dreamcatcher-mousasi-vs-thales-leites,gegard-mousasi-the-dreamcatcher,19.3,6.7,74.0,83,1329
238774-ufc-fight-night-84-michael-the-count-bisping-vs-anderson-the-spider-silva,anderson-silva-the-spider,78.3,2.3,19.4,80,1353
238774-ufc-fight-night-84-michael-the-count-bisping-vs-anderson-the-spider-silva,michael-bisping-the-count,37.0,1.1,61.9,20,1353
245232-ufc-196-julian-juicy-j-erosa-vs-teruto-yashabo-ishihara,22921-akihito-ishihara-yashabo,42.2,7.6,50.2,16,1445
245232-ufc-196-julian-juicy-j-erosa-vs-teruto-yashabo-ishihara,18497-julian-erosa,14.7,15.3,70.0,84,1445
244004-ufc-196-justin-j-bomb-salas-vs-jason-saggo,14566-Jason-Saggo,12.9,33.7,53.4,80,1449
244004-ufc-196-justin-j-bomb-salas-vs-jason-saggo,8304-justin-salas,16.0,5.0,79.1,20,1449
242136-ufc-197-diego-nightmare-sanchez-vs-jim-miller,jim-miller,3.1,19.5,77.4,68,1551
242136-ufc-197-diego-nightmare-sanchez-vs-jim-miller,diego-sanchez-nightmare,15.6,4.4,80.0,32,1551
241980-ufc-197-darren-the-damage-elkins-vs-chas-the-scrapper-skelly,darren-elkins,5.6,5.1,89.3,29,1484
241980-ufc-197-darren-the-damage-elkins-vs-chas-the-scrapper-skelly,chas-skelly,7.1,15.2,77.7,71,1484
243016-ufc-197-vitor-lex-luthor-miranda-vs-marcelo-magro-guimares,24398-marcelo-guimaraes-magrao,41.9,13.2,44.9,16,1453
243016-ufc-197-vitor-lex-luthor-miranda-vs-marcelo-magro-guimares,11126-vitor-miranda,76.8,4.3,18.9,84,1453
241145-ufc-197-erick-indio-silva-vs-nordine-taleb,erick-silva-indio,28.6,56.4,15.0,89,1564
241145-ufc-197-erick-indio-silva-vs-nordine-taleb,16241-nordine-taleb,19.4,5.9,74.7,11,1564
245290-ufc-196-brandon-rukus-thatch-vs-siyar-the-great-bahadurzada,siyar-bahadurzada-the-great,57.8,13.3,28.9,9,1506
245290-ufc-196-brandon-rukus-thatch-vs-siyar-the-great-bahadurzada,brandon-thatch-rukus,71.0,7.9,21.2,91,1506
243426-ufc-196-amanda-the-lioness-nunes-vs-valentina-bullet-shevchenko,amanda-nunes-lioness-of-the-ring,33.4,12.4,54.2,66,1535
243426-ufc-196-amanda-the-lioness-nunes-vs-valentina-bullet-shevchenko,11614-valentina-shevchenko,22.0,4.4,73.6,34,1535
240844-ufc-197-filthy-tom-lawlor-vs-corey-beastin-258-anderson,29807-corey-anderson,15.1,2.1,82.8,74,1560
240844-ufc-197-filthy-tom-lawlor-vs-corey-beastin-258-anderson,tom-lawlor-filthy,41.3,13.7,45.1,26,1560
243467-ufc-196-ilir-the-sledgehammer-latifi-vs-gian-villante,gian-villante,62.2,3.8,34.1,18,1530
243467-ufc-196-ilir-the-sledgehammer-latifi-vs-gian-villante,ilir-latifi,86.3,2.0,11.7,82,1530
239086-ufc-196-miesha-cupcake-tate-vs-holly-the-preachers-daughter-holm,miesha-tate-takedown,6.9,31.8,61.3,16,1666
239086-ufc-196-miesha-cupcake-tate-vs-holly-the-preachers-daughter-holm,18698-holly-holm-hottie,68.9,0.7,30.4,84,1666
246931-ufc-196-the-notorious-conor-mcgregor-vs-nate-diaz,14607-conor-mcgregor,90.0,0.3,9.6,77,1541
246931-ufc-196-the-notorious-conor-mcgregor-vs-nate-diaz,nate-diaz,14.2,71.0,14.8,23,1541
249798-ufc-fight-night-85-alan-nuguete-patrick-vs-damien-beatdown-brown,36092-allan-patrick-nuguete,35.4,10.8,53.8,90,1103
249798-ufc-fight-night-85-alan-nuguete-patrick-vs-damien-beatdown-brown,21404-damien-brown,29.0,28.0,43.0,10,1103
249624-ufc-fight-night-85-ross-the-real-deal-pearson-vs-chad-the-disciple-laprise,ross-pearson-the-real-deal,30.2,0.9,69.0,71,1138
249624-ufc-fight-night-85-ross-the-real-deal-pearson-vs-chad-the-disciple-laprise,22241-chad-laprise,11.1,3.3,85.5,29,1138
242040-ufc-fight-night-84-viscardi-andrade-vs-filthy-richard-walsh,17413-richard-walsh,24.0,2.1,73.9,34,1279
242040-ufc-fight-night-84-viscardi-andrade-vs-filthy-richard-walsh,10447-viscardi-andrade,32.3,14.8,52.9,66,1279
244970-ufc-fight-night-85-rin-nakai-vs-leslie-the-peacemaker-smith,rin-nakai,7.5,9.9,82.6,65,1278
244970-ufc-fight-night-85-rin-nakai-vs-leslie-the-peacemaker-smith,leslie-smith,11.6,2.5,85.9,35,1278
243433-ufc-fight-night-85-daniel-the-hangman-hooker-vs-mark-eddiva,18854-daniel-hooker,38.4,9.4,52.3,91,1278
243433-ufc-fight-night-85-daniel-the-hangman-hooker-vs-mark-eddiva,mark-eddiva,25.2,9.4,65.4,9,1278
241696-ufc-fight-night-84-brendan-badger-oreilly-vs-alan-brahma-jouban,alan-jouban,80.2,3.2,16.6,94,1323
241696-ufc-fight-night-84-brendan-badger-oreilly-vs-alan-brahma-jouban,25435-brendan-oreilly,33.3,9.0,57.7,6,1323
242470-ufc-fight-night-84-seo-hee-ham-vs-bec-rowdy-rawlings,10097-seo-hee-ham,3.2,3.9,92.8,66,1320
242470-ufc-fight-night-84-seo-hee-ham-vs-bec-rowdy-rawlings,25143-bec-hyatt-rowdy,10.8,10.1,79.0,34,1320
