id,event_id,bout_order,fighter_1_id,fighter_2_id,fighter_1_weight_lbs,fighter_2_weight_lbs,fighter_1_fighting_out_of,fighter_2_fighting_out_of,decision_type
8340,830,2,3238,4215,135.0,136.0,"San Jose, CA","Lake Worth, FL",Split Decision
8339,830,3,1764,320,186.0,186.0,"Temecula, CA","Boca Raton, FL",Split Decision
8338,830,4,4010,3262,119.0,116.0,"Guadalajara, Jalisco, Mexico","Windsor, Ontario, Canada",Split Decision
8337,830,5,2705,3972,126.0,126.0,"Milwaukee, WI","Tijuana, Baja California, Mexico",Unanimous Decision
8350,831,1,3469,4091,145.8,145.0,"Sydney, Australia","Dublin, Ireland",Split Decision
8354,831,2,3501,2872,145.0,146.0,"La Mirada, CA","Alfei Menashe, Israel",Unanimous Decision
8357,831,3,2909,1391,170.5,170.5,"Gastonia, NC","Watertown, NY",Unanimous Decision
8358,831,4,3438,1410,146.0,146.0,"Long Beach, CA","North Haven, CT",Unanimous Decision
8359,831,5,3901,3823,125.3,125.3,"Campinas, Sao Paulo, Brazil","Boise, ID",Split Decision
8363,831,6,4425,4426,126.0,126.0,,,Split Draw
8367,831,7,4430,4431,130.0,129.0,,,Unanimous Decision
8368,833,1,4432,4433,104.9,105.9,"Queens, NY","El Dorado Hills, CA",Split Decision
8371,833,2,4437,4389,135.1,135.7,"Tampa, FL","Simpsonville, SC",Split Decision
8372,833,3,4362,4438,105.7,104.9,"Boise, ID","Dearborn, MI",Split Decision
8375,833,4,4259,4441,115.0,115.3,"Sao Paulo, Brazil","Curitiba, Brazil",Unanimous Decision
8376,833,5,4108,4126,134.4,135.0,"Albuquerque, NM","Las Vegas, NV",Unanimous Decision
8381,834,1,4445,2551,205.0,204.0,"Vienna, Austria","Rio de Janeiro, Brazil",Unanimous Decision
8382,834,2,2255,2598,156.0,155.0,"Derbent, Dagestan, Russia","Fort Lauderdale, FL",Unanimous Decision
8385,834,3,3481,3780,170.0,171.0,"Liverpool, England","Denver, CO",Unanimous Decision
8386,834,4,3210,3267,168.0,170.0,"Birmingham, England","Glendale, AZ",Unanimous Decision
8391,835,1,4449,3675,239.0,244.5,"Vancouver, British Columbia, Canada","Rio de Janeiro, Brazil",Unanimous Decision
8393,835,2,2403,4202,145.5,145.5,"Sacramento, CA","Halifax, Nova Scotia, Canada",Unanimous Decision
8396,835,3,345,955,146.0,146.0,"San Diego, CA","San Francisco, CA",Unanimous Decision
8397,835,4,2422,4058,205.5,205.5,"Malmo, Sweden","Sydney, New South Wales, Australia",Unanimous Decision
8400,835,5,1384,3681,135.0,133.5,"Miami, FL","Lima, Peru",Split Decision
8409,837,1,4225,2465,156.0,155.0,"Belfast, Northern Ireland","Colchester, Essex, England",Split Decision
8413,836,1,2922,2795,155.0,156.0,"Saint-Bruno-de-Montarville, Quebec, Canada","Boston, MA",Split Decision
8414,836,2,3923,1856,244.5,263.5,"Rosharon, TX","Philadelphia, PA",Split Decision
8422,839,1,4457,2345,171.0,170.5,"Tokyo, Japan","Seoul, South Korea",Unanimous Decision
8423,839,2,3094,4351,171.0,170.0,"Tokyo, Japan","Hamilton, Waikato, New Zealand",Unanimous Decision
8421,839,3,4456,4349,116.0,116.0,"Tokyo, Japan","Seoul, South Korea",Split Decision
8424,839,4,393,3685,170.0,170.0,"Tokyo, Japan","Houston, TX",Split Decision
8426,839,5,3594,4358,145.0,145.0,"Osaka, Japan","Paranaque City, Philippines",Unanimous Decision
8429,839,6,2540,3051,116.0,115.0,"Niteroi, Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",Unanimous Decision
8434,840,1,4073,4462,171.0,171.0,"San Jose, CA","Salinas, CA",Split Decision
8435,840,2,3806,4463,125.4,123.5,"San Francisco, CA","Porterville, CA",Unanimous Decision
8437,840,3,4465,4198,125.2,125.6,"Spanish Fork, UT","Sacramento, CA",Unanimous Decision
8441,840,4,734,2637,262.4,265.3,"Las Vegas, NV","Porterville, CA",Unanimous Decision
8443,840,5,1415,897,156.0,155.9,"Natal, Rio Grande do Norte, Brazil","Glendale, AZ",Split Decision
8448,841,1,4471,4472,149.9,149.8,,,Unanimous Decision
8447,841,2,3843,3349,155.3,155.2,"Boca Raton, FL","Huntington Beach, CA",Unanimous Decision
8450,841,3,4474,4211,154.6,154.0,"Anadarko, OK","Oklahoma City, OK",Unanimous Decision
8452,841,4,4291,2411,135.2,135.7,"Natal, Rio Grande do Norte, Brazil","Chula Vista, CA",Unanimous Decision
8453,841,5,1420,2119,145.6,145.8,"Chicago, IL","Macapa, Amapa, Brazil",Unanimous Decision
8455,841,6,2845,1889,134.7,134.5,"San Diego, CA","Rio de Janeiro, Brazil",Unanimous Decision
8456,842,1,781,278,185.5,185.5,"Las Vegas, NV","Rio de Janeiro, Brazil",Unanimous Decision
8458,842,2,4072,3232,126.0,126.0,"Shreveport, LA","Mexico City, Mexico",Unanimous Decision
8459,842,3,4477,4290,115.0,116.0,"Rio de Janeiro, Brazil","Chicago, IL",Unanimous Decision
8460,842,4,3882,1824,156.0,155.0,"Albuquerque, NM","Fontana, CA",Split Draw
8461,842,5,4400,4292,135.5,136.0,"Sparta, MI","Albuquerque, NM",Split Decision
8462,842,6,2786,672,156.0,156.0,"Yorba Linda, CA","Las Vegas, NV",Majority Draw
8467,843,1,4478,4479,153.0,155.0,"Cheltenham, England","Bridgend, Wales",Unanimous Decision
8469,843,2,4481,4482,125.8,125.6,"Gothenburg, Sweden","Vila Nova de Gaia, Portugal",Unanimous Decision
8472,843,3,3832,3982,170.0,170.4,"Inverness, Scotland","Cardiff, Wales",Unanimous Decision
8495,844,1,3855,3996,171.0,170.0,"St. Louis, MO","Stamford, CT",Split Decision
8505,844,2,4501,4502,156.0,153.0,"Rochester, NY","Newark, NJ",Unanimous Decision
8506,844,3,4298,3528,126.0,125.0,,,Unanimous Decision
8478,844,4,4487,4488,122.8,125.5,"North Haven, CT","Las Vegas, NV",Split Decision
8479,844,5,1413,3839,155.5,155.0,"Coconut Creek, FL","New York, NY",Unanimous Decision
8477,844,6,1026,1501,185.8,186.0,"Leiden, The Netherlands","Omsk, Russia",Unanimous Decision
8482,845,1,3803,1841,145.0,145.0,"Sacramento, CA","Sao Paulo, Brazil",Unanimous Decision
8484,845,2,2995,4490,171.0,171.0,"Rio de Janeiro, Brazil","Krakow, Poland",Unanimous Decision
8485,845,3,2670,2835,145.0,145.0,"Sacramento, CA","Dublin, Ireland",Unanimous Decision
8486,845,4,4491,1764,185.0,189.0,"Makhachkala, Russia","Temecula, CA",Unanimous Decision
8488,845,5,1457,4492,156.0,155.0,"Tychy, Poland","Hamburg, Germany",Unanimous Decision
8489,845,6,4385,3550,185.0,186.0,"Gdynia, Poland","San Bernardino, CA",Unanimous Decision
8491,845,7,3310,4182,115.0,114.0,"Lodz, Poland","Albuquerque, NM",Unanimous Decision
8496,846,1,4495,4496,143.0,146.0,,,Split Decision
8497,846,2,4497,2485,170.0,171.0,,,Split Decision
8498,846,3,2362,2539,156.0,154.0,,,Split Decision
8499,846,4,2491,3825,205.0,205.0,,,Unanimous Decision
8504,846,5,3343,918,171.0,170.0,,,Unanimous Decision
8510,846,6,3301,721,254.0,224.0,,,Majority Decision
8513,847,1,4506,4369,170.3,170.8,"Liverpool, England","Leicester, England",Unanimous Decision
8515,847,2,4275,4508,125.7,128.9,"Liverpool, England","Rio de Janeiro, Brazil",Unanimous Decision
8516,847,3,4277,3950,184.8,184.9,"Liverpool, England","Gothenburg, Sweden",Unanimous Decision
8519,848,1,4348,4419,126.0,125.0,"Soure, Para, Brazil","Detroit, MI",Split Decision
8520,848,2,3480,3928,171.0,171.0,"Francisco Beltrao, Parana, Brazil","Sacramento, CA",Unanimous Decision
8521,848,3,4386,2123,156.0,155.0,"Astoria, Queens, NY","Rio de Janeiro, Brazil",Unanimous Decision
8517,848,4,2074,3233,136.0,135.0,"Paranagua, Parana, Brazil","Chone, Manabi, Ecuador",Unanimous Decision
8522,848,5,2120,629,155.0,155.0,"Brasilia, Distrito Federal, Brazil","Sparta, NJ",Unanimous Decision
8524,848,6,3092,552,171.0,171.0,"Fort Lauderdale, FL","Sao Paulo, Brazil",Unanimous Decision
8538,849,1,4517,4518,144.8,145.1,,,Split Decision
8531,849,2,2397,4510,145.5,144.9,"Garfield, NJ","Pittsburgh, PA",Unanimous Decision
8533,849,3,4403,2034,170.8,169.8,"Webster, SD","South Glens Falls, NY",Unanimous Decision
8542,849,4,746,4521,205.8,206.0,"San Diego, CA","Rio de Janeiro, Brazil",Unanimous Decision
8545,850,1,3709,3710,171.0,170.0,"Queens, NY","Green Brook, NJ",Unanimous Decision
8552,850,2,1988,994,170.5,171.0,"Simpsonville, SC","Miami, FL",Unanimous Decision
8556,851,1,2362,4522,160.5,159.6,,,Unanimous Decision
8562,852,1,3278,4176,205.5,205.5,"Cuba, MO","Tubarao, Santa Catarina, Brazil",Unanimous Decision
8563,852,2,2851,774,169.5,170.0,"Corona, CA","Orem, UT",Unanimous Decision
8564,852,3,3208,3257,115.0,115.0,"Weston, FL","Arlington, TX",Unanimous Decision
8565,852,4,3595,2206,155.5,155.0,"Katy, TX","Coral Springs, FL",Unanimous Decision
8566,852,5,3875,4088,115.0,114.5,"Rancho Cucamonga, CA","Fortaleza, Ceara, Brazil",Unanimous Decision
8567,852,6,2395,1973,136.0,135.5,"Toms River, NJ","Albuquerque, NM",Split Decision
8570,852,7,2126,322,185.0,185.5,"Miami, FL","Denver, CO",Split Decision
8571,852,8,244,4418,244.0,265.5,"Chicago, IL","Paranagua, Parana, Brazil",Unanimous Decision
8580,853,1,4531,4532,170.5,170.5,,,Majority Decision
8581,853,2,4024,4533,,,,,Unanimous Decision
8601,853,3,4548,4549,169.5,168.3,,,Unanimous Decision
8602,853,4,4550,4028,135.0,135.3,,,Unanimous Decision
8577,853,5,2872,3663,146.0,145.8,"Alfei Menashe, Israel","Hayward, CA",Unanimous Decision
8582,854,1,4534,3032,238.5,261.0,"Chorzow, Poland","Albuquerque, NM",Unanimous Decision
8583,854,2,4146,4057,125.0,124.0,"Davenport, IA","Manila, Philippines",Unanimous Decision
8584,854,3,4535,3259,120.0,115.0,"Wentworthville, New South Wales, Australia","St Ives, New South Wales, Australia",Unanimous Decision
8585,854,4,4357,2754,160.0,155.0,"Saipan, Northern Mariana Islands","Brisbane, Queensland, Australia",Split Decision
8586,854,5,4059,4536,149.0,147.0,"Windang, New South Wales, Australia","Auckland, New Zealand",Unanimous Decision
8589,854,6,2045,3204,185.0,185.0,"Toronto, Ontario, Canada","Melbourne, Australia",Unanimous Decision
8590,854,7,3030,3780,170.0,170.0,"Epping, Victoria, Australia","Denver, CO",Split Decision
8592,854,8,2251,1992,170.0,170.0,"Chicago, IL","Albuquerque, NM",Split Decision
8593,854,9,4105,3265,128.0,125.0,"Innisfail, Queensland, Australia","Brisbane, Australia",Split Decision
8594,854,10,403,3784,249.0,247.0,"Los Angeles, CA","Uniejow, Poland",Unanimous Decision
8604,855,1,4358,4552,148.0,146.0,"Paranaque City, Philippines","Beijing, China",Unanimous Decision
8605,855,2,4200,4553,135.0,135.0,"Las Vegas, NV","Xi'an, China",Unanimous Decision
8608,855,3,4556,3254,116.0,116.0,"Beijing, China","Ewa Beach, HI",Unanimous Decision
8612,855,4,4559,1396,146.0,146.0,"Xi'an, China","Miami, FL",Split Decision
8615,856,1,4384,3872,155.0,155.0,"Brussels, Belgium","Birmingham, England",Unanimous Decision
8624,856,2,1848,1314,172.9,169.2,"Cincinnati, OH","Geneva, Switzerland",Unanimous Decision
8627,857,1,3908,4407,135.0,134.7,"Oklahoma City, OK","Jefferson City, MO",Unanimous Decision
8629,857,2,2101,851,146.0,145.8,"Spokane, WA","Queens, NY",Unanimous Decision
8635,857,3,1489,3383,160.7,160.6,"Derby, KS","Half Moon Bay, CA",Unanimous Decision
8637,857,4,3634,3515,185.3,185.2,"Las Vegas, NV","Nagoya, Japan",Unanimous Decision
8639,857,5,4213,3140,185.7,185.3,"Oklahoma City, OK","Fresno, CA",Unanimous Decision
8641,857,6,1364,3469,143.9,144.6,"Port Moody, British Columbia, Canada","Sydney, Australia",Split Decision
8866,857,7,4674,4675,130.9,130.9,,,Unanimous Decision
8640,858,1,4247,4584,126.0,126.0,"Robbinsville, NJ","Budapest, Hungary",Majority Draw
8643,858,2,3072,4167,124.5,125.5,"Glendale, AZ","Everett, WA",Split Decision
8644,858,3,4585,4399,135.5,136.0,"Glendale, AZ","Hawthorne, CA",Unanimous Decision
8645,858,4,4586,1287,124.5,124.0,"Albuquerque, NM","Las Vegas, NV",Unanimous Decision
8650,859,1,1680,3536,115.5,115.5,"Crystal Lake, IL","Maui, HI",Split Decision
8659,859,2,3756,4135,156.0,156.0,"Stockholm, Sweden","Glendale, AZ",Unanimous Decision
8654,859,3,3261,3521,116.0,115.0,"Colorado Springs, CO","Albuquerque, NM",Unanimous Decision
8656,859,4,3266,2705,126.0,126.0,"Phoenix, AZ","Milwaukee, WI",Unanimous Decision
8661,860,1,4414,4117,124.7,125.7,"Pueblo, Mexico","Las Vegas, NV",Unanimous Decision
8665,860,2,4441,4591,115.4,121.8,"Curitiba, Brazil","Curitiba, Brazil",Unanimous Decision
8667,860,3,4240,2726,123.3,124.6,"Curitiba, Brazil","Katowice, Poland",Unanimous Decision
8668,861,1,3238,1117,135.5,135.5,"San Jose, CA","Soure, Brazil",Unanimous Decision
8669,861,2,3070,4593,135.5,135.5,"Scottsdale, AZ","Long Island, NY",Split Decision
8670,861,3,1823,1197,126.0,125.0,"San Jose, CA","San Diego, CA",Split Decision
8671,861,4,2896,3346,135.5,134.0,"Oroville, CA","Reseda, CA",Unanimous Decision
8672,861,5,3989,4594,185.5,185.5,"Birmingham, AL","Sao Paulo, Brazil",Unanimous Decision
8673,861,6,3549,2179,156.0,155.5,"Knoxville, TN","Shermans Dale, PA",Unanimous Decision
8674,861,7,3236,3672,145.0,145.5,"Tijuana, Baja California, Mexico","D'Iberville, MS",Unanimous Decision
8682,862,1,4597,4289,156.0,155.6,"Curitiba, Parana, Brazil","Torino, Italy",Unanimous Decision
8686,863,1,4311,3194,146.4,146.0,,,Split Decision
8689,863,2,3012,3118,125.8,125.5,"Coconut Creek, FL","Cornwall, England",Unanimous Decision
8690,863,3,1081,4601,137.6,135.0,"Modesto, CA","Paris, France",Unanimous Decision
8691,864,1,1847,1842,169.0,170.5,"Lethbridge, Alberta, Canada","Vila Velha, Espirito Santo, Brazil",Unanimous Decision
8693,864,2,1116,2231,153.0,155.5,"Montreal, Quebec, Canada","Boca Raton, FL",Unanimous Decision
8697,864,3,3154,3282,205.5,204.0,"Warsaw, Poland","Glendale, AZ",Unanimous Decision
8699,864,4,2697,3929,170.5,170.0,"Coconut Creek, FL","Orlando, FL",Unanimous Decision
8701,864,5,635,511,170.0,170.5,"Rio de Janeiro, Brazil","Coconut Creek, FL",Unanimous Decision
8703,865,1,4603,3331,146.0,146.0,,,Majority Decision
8707,865,2,2534,4064,146.0,145.5,,,Unanimous Decision
8712,866,1,3629,2787,125.5,125.5,,,Unanimous Decision
8713,866,2,3927,2696,185.5,185.5,,,Majority Draw
8714,866,3,2097,2403,146.0,145.5,"San Diego, CA","Sacramento, CA",Unanimous Decision
8715,866,4,4606,3878,203.5,205.0,"Leczna, Poland","Las Vegas, NV",Unanimous Decision
8716,866,5,2334,684,170.5,170.5,"Denver, CO","Albuquerque, NM",Unanimous Decision
8717,866,6,1615,4217,115.5,116.0,"Irvine, CA","Sacramento, CA",Unanimous Decision
8719,866,7,1985,1089,155.5,155.0,"Dagestan, Russia","Nova Friburgo, Rio de Janeiro, Brazil",Unanimous Decision
8720,866,8,1239,2338,145.0,144.0,"Huntington Beach, CA","Albuquerque, NM",Unanimous Decision
8722,867,1,4609,4610,105.9,104.3,"Buriram, Thailand","San Jose, CA",Unanimous Decision
8724,867,2,4255,4612,146.0,144.7,"Orlando, FL","Oakdale, MN",Unanimous Decision
8725,867,3,4613,4435,125.4,125.4,Guam,"Denver, CO",Split Decision
8726,867,4,3866,4614,105.6,106.0,"St. Louis, MO","Houston, TX",Unanimous Decision
8727,867,5,4334,4615,115.7,115.3,"Colorado Springs, CO","Ottawa, Ontario, Canada",Unanimous Decision
8729,867,6,1147,3085,135.4,136.7,"Victoria, British Columbia, Canada","Copenhagen, Denmark",Unanimous Decision
8730,868,1,4446,4444,150.0,146.0,"Husum, Copenhagen, Denmark","Chicago, IL",Unanimous Decision
8731,868,2,4077,3926,115.5,113.5,"Westminster, CO","Van Nuys, CA",Unanimous Decision
8732,868,3,1887,3231,126.0,124.5,"Cleveland, OH","Taubate, Sao Paulo, Brazil",Split Decision
8734,868,4,4093,4447,135.0,134.5,"Guadalajara, Jalisco, Mexico","Barra de Sao Joao, Rio de Janeiro, Brazil",Unanimous Decision
8736,868,5,899,2948,155.5,155.0,"Lee's Summit, MO","Farmington, MO",Unanimous Decision
8738,868,6,3524,4089,169.5,170.5,"Boca Raton, FL","Trondheim, Norway",Unanimous Decision
8739,868,7,4105,3253,125.5,125.5,"Innisfail, Queensland, Australia","Portland, OR",Unanimous Decision
8744,869,1,4619,4017,168.8,168.5,"San Diego, CA","Bat Yam, Israel",Unanimous Decision
8745,869,2,4617,4616,166.0,169.0,"Los Angeles, CA","Torrance, CA",Unanimous Decision
8750,869,3,3501,1449,145.8,145.0,"La Mirada, CA","Riverside, CA",Unanimous Decision
8754,869,4,1290,2596,156.0,155.9,"Fort Lauderdale, FL","Curitiba, Parana, Brazil",Unanimous Decision
8757,869,5,743,1852,169.3,169.0,"Montreal, Quebec, Canada","Atlanta, GA",Unanimous Decision
8760,869,6,472,273,222.0,253.0,"West Linn, OR","Memphis, TN",Unanimous Decision
8768,869,7,3737,3149,127.6,127.7,,,Unanimous Decision
8742,870,1,3646,2028,145.5,146.0,"Lima, Peru","Bristol, CT",Unanimous Decision
8746,870,2,4627,4628,146.0,145.5,"Bayside, Queens, NY","Haleiwa, HI",Unanimous Decision
8748,870,3,1320,4147,125.5,126.0,"Franklin, TN","Arraial do Cabo, Brazil",Unanimous Decision
8752,870,4,3687,4629,146.0,146.0,"Boston, MA","D'Iberville, MS",Unanimous Decision
8756,870,5,1393,2551,205.0,205.0,"Bellmore, NY","Rio de Janeiro, Brazil",Split Decision
8761,870,6,1902,3676,246.0,263.0,"Independence, OH","Las Vegas, NV",Unanimous Decision
8762,871,1,4630,4631,214.0,211.7,,,Unanimous Decision
8763,871,2,4001,4632,239.7,259.0,,,Unanimous Decision
8765,871,3,1477,284,183.0,185.7,"Manila, Philippines","Maui, HI",Split Decision
8766,871,4,1480,2018,155.4,155.7,"San Bernardino, CA",Guam,Unanimous Decision
8767,871,5,1408,797,180.0,180.3,"Riverside, CA","Menifee, CA",Unanimous Decision
8781,871,6,1109,4633,145.1,143.7,,,Unanimous Decision
8783,871,7,4636,4635,146.0,143.4,,,Unanimous Decision
8779,872,1,2256,3561,156.0,155.0,"Simi Valley, CA","Curitiba, Brazil",Unanimous Decision
8782,872,2,4354,3684,125.0,125.0,"Incheon, South Korea","Cramerton, NC",Split Decision
8786,872,3,3262,3057,116.0,116.0,"Windsor, Ontario, Canada","Belo Horizonte, Minas Gerais, Brazil",Unanimous Decision
8787,872,4,3124,4417,125.0,125.0,"Kenilworth, NJ","Coconut Creek, FL",Unanimous Decision
8789,872,5,1824,901,156.0,155.0,"Fontana, CA","Milwaukee, WI",Unanimous Decision
8790,872,6,1669,4357,170.0,169.0,"Denver, CO","Saipan, Northern Mariana Islands",Unanimous Decision
8792,872,7,2670,1970,146.0,145.0,"Sacramento, CA","Lindenhurst, NY",Split Decision
8797,873,1,2653,2869,156.0,156.0,"Rio de Janeiro, Brazil","Copenhagen, Denmark",Unanimous Decision
8798,873,2,1693,1992,171.0,171.0,"Curitiba, Parana, Brazil","Albuquerque, NM",Split Decision
8800,873,3,2810,3233,135.0,136.0,"Castanhal, Para, Brazil","Chone, Manabi, Ecuador",Unanimous Decision
8803,873,4,3425,4509,263.0,247.0,"Fargo, ND","Pitangueiras, Rio de Janeiro, Brazil",Unanimous Decision
8802,873,5,2480,2598,161.0,156.0,"Belem, Brazil","Fort Lauderdale, FL",Unanimous Decision
8801,873,6,350,3989,186.0,186.0,"Los Angeles, CA","Birmingham, AL",Split Decision
8805,874,1,4351,4457,170.5,170.5,"Hamilton, Waikato, New Zealand","Tokyo, Japan",Unanimous Decision
8806,874,2,3239,3594,135.0,135.5,"Tlaltenango, Zacatecas, Mexico","Osaka, Japan",Unanimous Decision
8807,874,3,696,2130,156.0,156.0,"San Diego, CA","Nagasaki, Japan",Unanimous Decision
8811,874,4,3650,2754,156.0,156.0,"Busan, South Korea","Brisbane, Queensland, Australia",Split Decision
8813,874,5,3030,2982,170.5,170.0,"Epping, Victoria, Australia","Beijing, China",Unanimous Decision
8815,874,6,3785,946,255.5,265.0,"Chicago, IL","Sydney, New South Wales, Australia",Unanimous Decision
8818,875,1,4649,4650,155.5,154.5,,,Unanimous Decision
8819,875,2,4071,4651,205.5,203.0,"Tempe, AZ","Newark, NJ",Majority Decision
8826,875,3,4375,4488,126.2,125.0,"Brooklyn, NY","Las Vegas, NV",Unanimous Decision
8828,875,4,732,734,255.0,265.0,"Boca Raton, FL","Las Vegas, NV",Majority Decision
8831,876,1,4229,3047,134.5,135.5,"Pribram, Czech Republic","Kelowna, British Columbia, Canada",Unanimous Decision
8835,876,2,3595,3757,155.5,155.5,"Katy, TX","Albuquerque, NM",Unanimous Decision
8836,876,3,4629,1574,146.0,145.5,"D'Iberville, MS","Dallas, TX",Unanimous Decision
8838,876,4,2560,2120,155.5,156.0,"Fort Worth, TX","Brasilia, Distrito Federal, Brazil",Unanimous Decision
8853,878,1,4661,4662,170.5,169.7,,,Split Decision
8842,877,1,4595,4146,126.5,126.0,"Lemoore, CA","Davenport, IA",Unanimous Decision
8846,877,2,3257,3450,116.0,114.0,"San Diego, CA","Volnogorsk, Ukraine",Unanimous Decision
8848,877,3,1909,942,136.0,136.0,"Selden, NY","Rio de Janeiro, Brazil",Unanimous Decision
8849,877,4,3928,3929,170.0,170.5,"Sacramento, CA","Orlando, FL",Unanimous Decision
8851,877,5,2540,3261,116.0,116.0,"Niteroi, Rio de Janeiro, Brazil","Colorado Springs, CO",Unanimous Decision
8870,879,1,4472,4579,145.4,145.8,"Ada, OK","Portland, OR",Unanimous Decision
8871,879,2,3422,4679,144.5,144.9,"Venice Beach, CA","Lee's Summit, MO",Unanimous Decision
8872,879,3,4489,3904,125.2,124.5,"Edmond, OK","Oklahoma City, OK",Split Decision
8873,879,4,2411,1526,135.8,135.8,"San Diego, CA","Monument, CO",Split Decision
8896,882,1,4689,4690,134.7,136.0,,,Unanimous Decision
8902,882,2,3832,3982,176.1,176.1,"Inverness, Scotland","Cardiff, Wales",Unanimous Decision
8888,881,1,3826,4683,145.0,146.0,,,Unanimous Decision
8892,881,2,3655,4688,125.0,124.5,,,Unanimous Decision
8875,880,1,4149,3828,206.0,205.0,"San Diego, CA","Pittsburgh, PA",Split Decision
8876,880,2,4400,917,136.0,135.5,"Sparta, MI","Las Vegas, NV",Split Decision
8879,880,3,1973,2818,134.5,135.0,"Albuquerque, NM","Sao Paulo, Brazil",Split Decision
8881,880,4,4592,4082,116.0,115.5,"Glendale, AZ","Temecula, CA",Split Decision
8882,880,5,3970,2444,136.0,135.5,"Manaus, Amazonas, Brazil","Denver, CO",Split Decision
8883,880,6,244,674,247.5,266.0,"Chicago, IL","Beverwijk, The Netherlands",Unanimous Decision
8884,880,7,4585,4215,136.0,135.5,"Glendale, AZ","Lake Worth, FL",Unanimous Decision
