bout_id,round,judge_id,judge_order,fighter_1_score,fighter_2_score
8010,3,318,1,10,9
8010,Total,318,1,30,27
8010,1,53,2,10,9
8010,2,53,2,10,9
8010,3,53,2,10,8
8010,Total,53,2,30,26
8010,1,107,3,10,9
8010,2,107,3,10,9
8010,3,107,3,10,9
8010,Total,107,3,30,27
8012,1,53,1,10,9
8012,2,53,1,10,9
8012,3,53,1,10,9
8012,Total,53,1,30,27
8012,1,171,2,10,9
8012,2,171,2,10,9
8012,3,171,2,10,9
8012,Total,171,2,30,27
8012,1,107,3,10,9
8012,2,107,3,10,9
8012,3,107,3,10,9
8012,Total,107,3,30,27
8014,1,53,1,8,10
8014,2,53,1,10,9
8014,3,53,1,10,8
8014,Total,53,1,28,27
8014,1,12,2,9,10
8014,2,12,2,10,9
8014,3,12,2,10,8
8014,Total,12,2,29,27
8014,1,107,3,8,10
8014,2,107,3,10,9
8014,3,107,3,10,9
8014,Total,107,3,28,28
8015,1,86,1,10,9
8015,2,86,1,10,9
8015,3,86,1,9,10
8015,Total,86,1,29,28
8015,1,171,2,10,9
8015,2,171,2,10,9
8015,3,171,2,10,9
8015,Total,171,2,30,27
8015,1,65,3,10,9
8015,2,65,3,10,9
8015,3,65,3,10,9
8015,Total,65,3,30,27
8018,1,318,1,9,10
8018,2,318,1,10,9
8018,3,318,1,10,9
8018,4,318,1,10,9
8018,5,318,1,10,9
8018,Total,318,1,49,46
8018,1,53,2,9,10
8018,2,53,2,10,9
8018,3,53,2,10,9
8018,4,53,2,10,9
8018,5,53,2,10,9
8018,Total,53,2,49,46
8018,1,12,3,10,9
8018,2,12,3,10,9
8018,3,12,3,10,9
8018,4,12,3,10,9
8018,5,12,3,10,9
8018,Total,12,3,50,45
8019,1,379,1,10,9
8019,2,379,1,10,8
8019,3,379,1,9,10
8019,Total,379,1,29,27
8019,1,292,2,10,9
8019,2,292,2,10,8
8019,3,292,2,9,10
8019,Total,292,2,29,27
8019,1,385,3,10,9
8019,2,385,3,10,9
8019,3,385,3,9,10
8019,Total,385,3,29,28
8026,1,379,1,10,8
8026,2,379,1,10,9
8026,3,379,1,10,8
8026,Total,379,1,30,25
8026,1,292,2,10,7
8026,2,292,2,10,9
8026,3,292,2,10,8
8026,Total,292,2,30,24
8026,1,385,3,10,8
8026,2,385,3,10,9
8026,3,385,3,10,8
8026,Total,385,3,30,25
8029,1,429,1,9,10
8029,2,429,1,10,9
8029,3,429,1,10,9
8029,Total,429,1,29,28
8029,1,190,2,9,10
8029,2,190,2,10,9
8029,3,190,2,10,9
8029,Total,190,2,29,28
8029,1,536,3,9,10
8029,2,536,3,10,9
8029,3,536,3,10,9
8029,Total,536,3,29,28
8030,1,429,1,10,9
8030,2,429,1,10,9
8030,3,429,1,10,9
8030,Total,429,1,30,27
8030,1,190,2,10,9
8030,2,190,2,10,9
8030,3,190,2,10,9
8030,Total,190,2,30,27
8030,1,410,3,10,9
8030,2,410,3,10,9
8030,3,410,3,10,9
8030,Total,410,3,30,27
8035,1,12,1,10,9
8035,2,12,1,9,10
8035,3,12,1,10,9
8035,Total,12,1,29,28
8035,1,536,2,10,9
8035,2,536,2,9,10
8035,3,536,2,9,10
8035,Total,536,2,28,29
8035,1,410,3,10,9
8035,2,410,3,9,10
8035,3,410,3,10,9
8035,Total,410,3,29,28
8037,1,94,1,10,9
8037,2,94,1,9,10
8037,3,94,1,10,9
8037,Total,94,1,29,28
8037,1,429,2,9,10
8037,2,429,2,9,10
8037,3,429,2,10,9
8037,Total,429,2,28,29
8037,1,12,3,9,10
8037,2,12,3,10,9
8037,3,12,3,10,9
8037,Total,12,3,29,28
8038,1,94,1,10,9
8038,2,94,1,10,9
8038,3,94,1,10,9
8038,4,94,1,10,8
8038,5,94,1,10,9
8038,Total,94,1,50,44
8038,1,12,2,10,9
8038,2,12,2,10,9
8038,3,12,2,10,9
8038,4,12,2,10,9
8038,5,12,2,10,9
8038,Total,12,2,50,45
8038,1,410,3,10,9
8038,2,410,3,10,9
8038,3,410,3,10,9
8038,4,410,3,10,9
8038,5,410,3,10,9
8038,Total,410,3,50,45
8041,1,86,1,10,9
8041,2,86,1,10,9
8041,3,86,1,10,9
8041,Total,86,1,30,27
8041,1,94,2,,
8041,2,94,2,,
8041,3,94,2,,
8041,Total,94,2,29,28
8041,1,107,3,,
8041,2,107,3,,
8041,3,107,3,,
8041,Total,107,3,30,26
8046,1,86,1,,
8046,2,86,1,,
8046,3,86,1,,
8046,Total,86,1,30,26
8046,1,94,2,,
8046,2,94,2,,
8046,3,94,2,,
8046,Total,94,2,30,25
8046,1,107,3,,
8046,2,107,3,,
8046,3,107,3,,
8046,Total,107,3,30,26
8049,1,39,1,,
8049,2,39,1,,
8049,3,39,1,,
8049,Total,39,1,29,28
8049,1,94,2,,
8049,2,94,2,,
8049,3,94,2,,
8049,Total,94,2,28,29
8049,1,107,3,,
8049,2,107,3,,
8049,3,107,3,,
8049,Total,107,3,29,28
8058,1,286,1,,
8058,2,286,1,,
8058,3,286,1,,
8058,Total,286,1,29,28
8058,1,192,2,10,9
8058,2,192,2,10,9
8058,3,192,2,10,9
8058,Total,192,2,30,27
8058,1,541,3,,
8058,2,541,3,,
8058,3,541,3,,
8058,Total,541,3,29,28
8059,1,286,1,,
8059,2,286,1,,
8059,3,286,1,,
8059,Total,286,1,29,28
8059,1,192,2,,
8059,2,192,2,,
8059,3,192,2,,
8059,Total,192,2,29,28
8059,1,541,3,,
8059,2,541,3,,
8059,3,541,3,,
8059,Total,541,3,29,28
8060,1,286,1,,
8060,2,286,1,,
8060,3,286,1,,
8060,Total,286,1,29,28
8060,1,192,2,,
8060,2,192,2,,
8060,3,192,2,,
8060,Total,192,2,28,29
8060,1,541,3,,
8060,2,541,3,,
8060,3,541,3,,
8060,Total,541,3,29,28
8061,1,286,1,,
8061,2,286,1,,
8061,3,286,1,,
8061,Total,286,1,29,28
8061,1,192,2,10,9
8061,2,192,2,10,9
8061,3,192,2,10,9
8061,Total,192,2,30,27
8061,1,541,3,,
8061,2,541,3,,
8061,3,541,3,,
8061,Total,541,3,28,29
8062,1,286,1,10,9
8062,2,286,1,10,9
8062,3,286,1,10,9
8062,Total,286,1,30,27
8062,1,192,2,10,9
8062,2,192,2,10,9
8062,3,192,2,10,9
8062,Total,192,2,30,27
8062,1,541,3,10,9
8062,2,541,3,10,9
8062,3,541,3,10,9
8062,Total,541,3,30,27
8063,1,286,1,,
8063,2,286,1,,
8063,3,286,1,,
8063,Total,286,1,29,28
8063,1,192,2,,
8063,2,192,2,,
8063,3,192,2,,
8063,Total,192,2,29,28
8063,1,541,3,,
8063,2,541,3,,
8063,3,541,3,,
8063,Total,541,3,28,29
8065,1,286,1,,
8065,2,286,1,,
8065,3,286,1,,
8065,Total,286,1,29,28
8065,1,192,2,,
8065,2,192,2,,
8065,3,192,2,,
8065,Total,192,2,29,28
8065,1,541,3,,
8065,2,541,3,,
8065,3,541,3,,
8065,Total,541,3,29,28
8086,1,379,1,10,9
8086,2,379,1,9,10
8086,3,379,1,10,8
8086,Total,379,1,29,27
8086,1,475,2,10,9
8086,2,475,2,9,10
8086,3,475,2,10,8
8086,Total,475,2,29,27
8086,1,478,3,10,9
8086,2,478,3,9,10
8086,3,478,3,10,9
8086,Total,478,3,29,28
8087,1,379,1,10,9
8087,2,379,1,10,9
8087,3,379,1,9,10
8087,Total,379,1,29,28
8087,1,526,2,10,9
8087,2,526,2,10,9
8087,3,526,2,9,10
8087,Total,526,2,29,28
8087,1,478,3,10,9
8087,2,478,3,10,9
8087,3,478,3,9,10
8087,Total,478,3,29,28
8088,1,379,1,9,10
8088,2,379,1,9,10
8088,3,379,1,10,9
8088,Total,379,1,28,29
8088,1,385,2,10,9
8088,2,385,2,9,10
8088,3,385,2,10,9
8088,Total,385,2,29,28
8088,1,479,3,10,9
8088,2,479,3,9,10
8088,3,479,3,10,9
8088,Total,479,3,29,28
8094,1,385,1,10,9
8094,2,385,1,9,10
8094,3,385,1,10,9
8094,Total,385,1,29,28
8094,1,526,2,10,9
8094,2,526,2,9,10
8094,3,526,2,10,9
8094,Total,526,2,29,28
8094,1,478,3,10,9
8094,2,478,3,10,9
8094,3,478,3,10,9
8094,Total,478,3,30,27
8103,1,379,1,10,9
8103,2,379,1,10,9
8103,3,379,1,10,9
8103,Total,379,1,30,27
8103,1,484,2,10,9
8103,2,484,2,10,8
8103,3,484,2,9,10
8103,Total,484,2,29,27
8103,1,601,3,10,9
8103,2,601,3,10,9
8103,3,601,3,10,9
8103,Total,601,3,30,27
8105,1,485,1,9,10
8105,2,485,1,9,10
8105,3,485,1,10,9
8105,Total,485,1,28,29
8105,1,484,2,9,10
8105,2,484,2,10,9
8105,3,484,2,10,9
8105,Total,484,2,29,28
8105,1,43,3,9,10
8105,2,43,3,10,9
8105,3,43,3,10,9
8105,Total,43,3,29,28
8106,1,379,1,10,9
8106,2,379,1,10,8
8106,3,379,1,10,9
8106,Total,379,1,30,26
8106,1,485,2,10,9
8106,2,485,2,10,8
8106,3,485,2,10,9
8106,Total,485,2,30,26
8106,1,602,3,10,9
8106,2,602,3,10,9
8106,3,602,3,10,9
8106,Total,602,3,30,27
8107,1,484,1,10,9
8107,2,484,1,9,10
8107,3,484,1,10,8
8107,Total,484,1,29,27
8107,1,601,2,10,9
8107,2,601,2,10,9
8107,3,601,2,10,9
8107,Total,601,2,30,27
8107,1,43,3,10,9
8107,2,43,3,9,10
8107,3,43,3,10,9
8107,Total,43,3,29,28
8109,1,601,1,9,10
8109,2,601,1,10,9
8109,3,601,1,10,9
8109,Total,601,1,29,28
8109,1,43,2,10,9
8109,2,43,2,10,9
8109,3,43,2,10,9
8109,Total,43,2,30,27
8109,1,602,3,10,9
8109,2,602,3,10,9
8109,3,602,3,10,9
8109,Total,602,3,30,27
8110,1,484,1,10,9
8110,2,484,1,10,9
8110,3,484,1,10,9
8110,Total,484,1,30,27
8110,1,43,2,10,9
8110,2,43,2,10,9
8110,3,43,2,10,9
8110,Total,43,2,30,27
8110,1,602,3,10,9
8110,2,602,3,9,10
8110,3,602,3,9,10
8110,Total,602,3,28,29
8116,1,379,1,10,9
8116,2,379,1,10,9
8116,3,379,1,10,9
8116,Total,379,1,30,27
8116,1,292,2,10,9
8116,2,292,2,10,9
8116,3,292,2,10,9
8116,Total,292,2,30,27
8116,1,385,3,10,9
8116,2,385,3,10,9
8116,3,385,3,10,9
8116,Total,385,3,30,27
8117,1,379,1,10,9
8117,2,379,1,10,9
8117,3,379,1,9,10
8117,Total,379,1,29,28
8117,1,292,2,10,9
8117,2,292,2,10,9
8117,3,292,2,9,10
8117,Total,292,2,29,28
8117,1,385,3,10,9
8117,2,385,3,10,9
8117,3,385,3,9,10
8117,Total,385,3,29,28
8120,1,379,1,10,8
8120,2,379,1,10,9
8120,3,379,1,10,9
8120,Total,379,1,30,26
8120,1,292,2,10,8
8120,2,292,2,10,9
8120,3,292,2,10,9
8120,Total,292,2,30,26
8120,1,385,3,10,9
8120,2,385,3,10,9
8120,3,385,3,10,9
8120,Total,385,3,30,27
8121,1,379,1,10,8
8121,2,379,1,10,8
8121,3,379,1,10,9
8121,Total,379,1,30,25
8121,1,292,2,10,8
8121,2,292,2,10,9
8121,3,292,2,10,9
8121,Total,292,2,30,26
8121,1,385,3,10,8
8121,2,385,3,10,8
8121,3,385,3,10,9
8121,Total,385,3,30,25
8126,1,582,1,9,10
8126,2,582,1,10,9
8126,3,582,1,10,9
8126,Total,582,1,29,28
8126,1,318,2,10,9
8126,2,318,2,10,9
8126,3,318,2,10,9
8126,Total,318,2,30,27
8126,1,12,3,10,9
8126,2,12,3,10,9
8126,3,12,3,10,9
8126,Total,12,3,30,27
8130,1,582,1,9,10
8130,2,582,1,9,10
8130,3,582,1,10,9
8130,Total,582,1,28,29
8130,1,388,2,10,9
8130,2,388,2,9,10
8130,3,388,2,10,9
8130,Total,388,2,29,28
8130,1,603,3,10,9
8130,2,603,3,10,9
8130,3,603,3,10,9
8130,Total,603,3,30,27
8133,1,603,1,9,10
8133,2,603,1,10,9
8133,3,603,1,10,9
8133,Total,603,1,29,28
8133,1,53,2,9,10
8133,2,53,2,10,9
8133,3,53,2,10,9
8133,Total,53,2,29,28
8133,1,12,3,9,10
8133,2,12,3,10,9
8133,3,12,3,10,9
8133,Total,12,3,29,28
8137,1,606,1,10,9
8137,2,606,1,10,9
8137,3,606,1,10,9
8137,Total,606,1,30,27
8137,1,297,2,10,9
8137,2,297,2,10,9
8137,3,297,2,10,9
8137,Total,297,2,30,27
8137,1,607,3,10,9
8137,2,607,3,10,9
8137,3,607,3,10,9
8137,Total,607,3,30,27
8138,1,354,1,,
8138,2,354,1,,
8138,3,354,1,,
8138,Total,354,1,29,28
8138,1,604,2,,
8138,2,604,2,,
8138,3,604,2,,
8138,Total,604,2,28,29
8138,1,297,3,,
8138,2,297,3,,
8138,3,297,3,,
8138,Total,297,3,29,28
8139,1,73,1,10,8
8139,2,73,1,10,9
8139,3,73,1,10,8
8139,Total,73,1,30,25
8139,1,604,2,10,9
8139,2,604,2,10,9
8139,3,604,2,10,9
8139,Total,604,2,30,27
8139,1,605,3,10,9
8139,2,605,3,10,9
8139,3,605,3,10,9
8139,Total,605,3,30,27
8140,1,518,1,9,10
8140,2,518,1,10,9
8140,3,518,1,10,9
8140,Total,518,1,29,28
8140,1,354,2,9,10
8140,2,354,2,10,9
8140,3,354,2,10,9
8140,Total,354,2,29,28
8140,1,607,3,9,10
8140,2,607,3,10,9
8140,3,607,3,10,9
8140,Total,607,3,29,28
8142,1,606,1,10,9
8142,2,606,1,10,9
8142,3,606,1,10,9
8142,Total,606,1,30,27
8142,1,354,2,10,9
8142,2,354,2,10,9
8142,3,354,2,10,9
8142,Total,354,2,30,27
8142,1,605,3,10,9
8142,2,605,3,10,9
8142,3,605,3,10,9
8142,Total,605,3,30,27
8155,1,518,1,,
8155,2,518,1,,
8155,3,518,1,,
8155,Total,518,1,29,28
8155,1,298,2,,
8155,2,298,2,,
8155,3,298,2,,
8155,Total,298,2,29,28
8155,1,516,3,,
8155,2,516,3,,
8155,3,516,3,,
8155,Total,516,3,29,28
8156,1,73,1,10,9
8156,2,73,1,10,8
8156,3,73,1,10,9
8156,Total,73,1,30,26
8156,1,206,2,10,9
8156,2,206,2,10,8
8156,3,206,2,10,9
8156,Total,206,2,30,26
8156,1,534,3,10,9
8156,2,534,3,10,8
8156,3,534,3,10,9
8156,Total,534,3,30,26
8158,1,518,1,8,10
8158,2,518,1,10,9
8158,3,518,1,10,8
8158,Total,518,1,28,27
8158,1,516,2,9,10
8158,2,516,2,10,9
8158,3,516,2,10,8
8158,Total,516,2,29,27
8158,1,534,3,9,10
8158,2,534,3,10,9
8158,3,534,3,10,8
8158,Total,534,3,29,27
8163,1,73,1,10,9
8163,2,73,1,10,9
8163,3,73,1,10,9
8163,Total,73,1,30,27
8163,1,206,2,10,9
8163,2,206,2,10,9
8163,3,206,2,10,9
8163,Total,206,2,30,27
8163,1,534,3,10,9
8163,2,534,3,9,10
8163,3,534,3,10,9
8163,Total,534,3,29,28
8164,1,518,1,10,9
8164,2,518,1,10,9
8164,3,518,1,10,9
8164,Total,518,1,30,27
8164,1,516,2,,
8164,2,516,2,,
8164,3,516,2,,
8164,Total,516,2,30,25
8164,1,515,3,,
8164,2,515,3,,
8164,3,515,3,,
8164,Total,515,3,30,26
8165,1,518,1,,
8165,2,518,1,,
8165,3,518,1,,
8165,Total,518,1,29,28
8165,1,516,2,,
8165,2,516,2,,
8165,3,516,2,,
8165,Total,516,2,28,27
8165,1,534,3,,
8165,2,534,3,,
8165,3,534,3,,
8165,Total,534,3,29,27
8208,1,,1,10,9
8208,2,,1,10,9
8208,3,,1,10,9
8208,Total,,1,30,27
8208,1,,2,10,9
8208,2,,2,10,9
8208,3,,2,10,9
8208,Total,,2,30,27
8208,1,,3,,
8208,2,,3,,
8208,3,,3,,
8208,Total,,3,30,26
8210,1,318,1,10,9
8210,2,318,1,10,9
8210,3,318,1,9,10
8210,4,318,1,10,9
8210,5,318,1,10,9
8210,Total,318,1,49,46
8210,1,94,2,10,9
8210,2,94,2,10,9
8210,3,94,2,9,10
8210,4,94,2,10,9
8210,5,94,2,10,9
8210,Total,94,2,49,46
8210,1,12,3,10,9
8210,2,12,3,10,9
8210,3,12,3,9,10
8210,4,12,3,9,10
8210,5,12,3,9,10
8210,Total,12,3,47,48
8212,1,39,1,,
8212,2,39,1,,
8212,3,39,1,,
8212,4,39,1,,
8212,5,39,1,,
8212,Total,39,1,48,47
8212,1,53,2,10,9
8212,2,53,2,10,9
8212,3,53,2,10,9
8212,4,53,2,10,9
8212,5,53,2,10,9
8212,Total,53,2,50,45
8212,1,107,3,,
8212,2,107,3,,
8212,3,107,3,,
8212,4,107,3,,
8212,5,107,3,,
8212,Total,107,3,48,47
8216,1,94,1,,
8216,2,94,1,,
8216,3,94,1,,
8216,Total,94,1,30,26
8216,1,12,2,10,9
8216,2,12,2,10,9
8216,3,12,2,10,9
8216,Total,12,2,30,27
8216,1,107,3,10,9
8216,2,107,3,10,9
8216,3,107,3,10,9
8216,Total,107,3,30,27
8196,1,379,1,10,8
8196,2,379,1,10,9
8196,3,379,1,8,10
8196,Total,379,1,28,27
8196,1,292,2,10,8
8196,2,292,2,10,9
8196,3,292,2,9,9
8196,Total,292,2,29,26
8196,1,385,3,10,8
8196,2,385,3,10,9
8196,3,385,3,9,9
8196,Total,385,3,29,26
8202,1,379,1,10,9
8202,2,379,1,10,8
8202,3,379,1,10,8
8202,Total,379,1,30,25
8202,1,292,2,10,8
8202,2,292,2,10,9
8202,3,292,2,10,9
8202,Total,292,2,30,26
8202,1,385,3,10,9
8202,2,385,3,10,9
8202,3,385,3,10,9
8202,Total,385,3,30,27
8219,1,237,1,9,10
8219,2,237,1,10,9
8219,3,237,1,10,9
8219,Total,237,1,29,28
8219,1,219,2,9,10
8219,2,219,2,10,9
8219,3,219,2,10,9
8219,Total,219,2,29,28
8219,1,47,3,9,10
8219,2,47,3,10,9
8219,3,47,3,10,9
8219,Total,47,3,29,28
8221,1,609,1,10,9
8221,2,609,1,10,9
8221,3,609,1,9,10
8221,Total,609,1,29,28
8221,1,49,2,9,10
8221,2,49,2,10,9
8221,3,49,2,9,10
8221,Total,49,2,28,29
8221,1,96,3,10,9
8221,2,96,3,10,9
8221,3,96,3,9,10
8221,Total,96,3,29,28
8222,1,237,1,10,9
8222,2,237,1,10,9
8222,3,237,1,10,9
8222,Total,237,1,30,27
8222,1,219,2,9,10
8222,2,219,2,10,9
8222,3,219,2,10,9
8222,Total,219,2,29,28
8222,1,47,3,9,10
8222,2,47,3,10,9
8222,3,47,3,10,9
8222,Total,47,3,29,28
8223,1,609,1,10,9
8223,2,609,1,10,9
8223,3,609,1,10,9
8223,Total,609,1,30,27
8223,1,49,2,10,9
8223,2,49,2,10,9
8223,3,49,2,9,10
8223,Total,49,2,29,28
8223,1,96,3,10,9
8223,2,96,3,10,9
8223,3,96,3,10,9
8223,Total,96,3,30,27
8224,1,237,1,10,9
8224,2,237,1,10,9
8224,3,237,1,10,8
8224,Total,237,1,30,26
8224,1,219,2,9,10
8224,2,219,2,10,9
8224,3,219,2,10,9
8224,Total,219,2,29,28
8224,1,47,3,9,10
8224,2,47,3,10,8
8224,3,47,3,10,8
8224,Total,47,3,29,26
8225,1,609,1,10,9
8225,2,609,1,9,10
8225,3,609,1,10,8
8225,Total,609,1,29,27
8225,1,49,2,9,10
8225,2,49,2,9,10
8225,3,49,2,10,8
8225,Total,49,2,28,28
8225,1,96,3,10,9
8225,2,96,3,9,10
8225,3,96,3,10,9
8225,Total,96,3,29,28
8226,1,237,1,,
8226,2,237,1,,
8226,3,237,1,,
8226,Total,237,1,29,28
8226,1,219,2,,
8226,2,219,2,,
8226,3,219,2,,
8226,Total,219,2,29,28
8226,1,47,3,,
8226,2,47,3,,
8226,3,47,3,,
8226,Total,47,3,29,28
8228,1,237,1,,
8228,2,237,1,,
8228,3,237,1,,
8228,Total,237,1,30,26
8228,1,609,2,,
8228,2,609,2,,
8228,3,609,2,,
8228,Total,609,2,30,26
8228,1,47,3,,
8228,2,47,3,,
8228,3,47,3,,
8228,Total,47,3,29,27
8254,1,318,1,10,9
8254,2,318,1,10,9
8254,3,318,1,10,8
8254,Total,318,1,30,26
8254,1,127,2,10,9
8254,2,127,2,10,9
8254,3,127,2,10,8
8254,Total,127,2,30,26
8254,1,55,3,10,9
8254,2,55,3,10,9
8254,3,55,3,10,8
8254,Total,55,3,30,26
8256,1,53,1,10,9
8256,2,53,1,9,10
8256,3,53,1,10,9
8256,Total,53,1,29,28
8256,1,12,2,10,9
8256,2,12,2,9,10
8256,3,12,2,10,8
8256,Total,12,2,29,27
8256,1,55,3,10,8
8256,2,55,3,9,10
8256,3,55,3,10,9
8256,Total,55,3,29,27
8257,1,59,1,10,9
8257,2,59,1,10,9
8257,3,59,1,10,9
8257,Total,59,1,30,27
8257,1,44,2,10,9
8257,2,44,2,10,9
8257,3,44,2,10,9
8257,Total,44,2,30,27
8257,1,49,3,10,9
8257,2,49,3,10,9
8257,3,49,3,10,9
8257,Total,49,3,30,27
8258,1,94,1,10,9
8258,2,94,1,10,9
8258,3,94,1,10,9
8258,Total,94,1,30,27
8258,1,127,2,10,9
8258,2,127,2,10,9
8258,3,127,2,10,9
8258,Total,127,2,30,27
8258,1,55,3,10,9
8258,2,55,3,10,9
8258,3,55,3,10,9
8258,Total,55,3,30,27
8259,1,53,1,10,9
8259,2,53,1,9,10
8259,3,53,1,10,9
8259,Total,53,1,29,28
8259,1,44,2,10,9
8259,2,44,2,9,10
8259,3,44,2,10,9
8259,Total,44,2,29,28
8259,1,49,3,10,9
8259,2,49,3,9,10
8259,3,49,3,10,9
8259,Total,49,3,29,28
8260,1,318,1,10,9
8260,2,318,1,9,10
8260,3,318,1,10,9
8260,Total,318,1,29,28
8260,1,12,2,10,9
8260,2,12,2,9,10
8260,3,12,2,10,9
8260,Total,12,2,29,28
8260,1,55,3,10,9
8260,2,55,3,9,10
8260,3,55,3,10,9
8260,Total,55,3,29,28
8262,1,318,1,9,10
8262,2,318,1,10,9
8262,3,318,1,9,10
8262,Total,318,1,28,29
8262,1,12,2,10,9
8262,2,12,2,10,9
8262,3,12,2,9,10
8262,Total,12,2,29,28
8262,1,49,3,10,9
8262,2,49,3,10,9
8262,3,49,3,9,10
8262,Total,49,3,29,28
8267,1,127,1,10,9
8267,2,127,1,10,9
8267,3,127,1,10,9
8267,Total,127,1,30,27
8267,1,49,2,10,9
8267,2,49,2,10,9
8267,3,49,2,10,9
8267,Total,49,2,30,27
8267,1,47,3,9,10
8267,2,47,3,10,9
8267,3,47,3,10,9
8267,Total,47,3,29,28
8268,1,318,1,10,9
8268,2,318,1,10,9
8268,3,318,1,10,9
8268,Total,318,1,30,27
8268,1,94,2,9,10
8268,2,94,2,10,9
8268,3,94,2,10,9
8268,Total,94,2,29,28
8268,1,12,3,9,10
8268,2,12,3,10,9
8268,3,12,3,10,9
8268,Total,12,3,29,28
8273,1,318,1,10,9
8273,2,318,1,10,9
8273,3,318,1,10,9
8273,Total,318,1,30,27
8273,1,94,2,10,9
8273,2,94,2,10,9
8273,3,94,2,10,9
8273,Total,94,2,30,27
8273,1,49,3,10,9
8273,2,49,3,10,9
8273,3,49,3,10,9
8273,Total,49,3,30,27
8274,1,127,1,10,9
8274,2,127,1,10,9
8274,3,127,1,10,9
8274,Total,127,1,30,27
8274,1,12,2,10,9
8274,2,12,2,10,9
8274,3,12,2,10,9
8274,Total,12,2,30,27
8274,1,47,3,10,9
8274,2,47,3,10,9
8274,3,47,3,10,9
8274,Total,47,3,30,27
8275,1,318,1,10,9
8275,2,318,1,10,9
8275,3,318,1,8,10
8275,Total,318,1,28,28
8275,1,59,2,10,9
8275,2,59,2,10,9
8275,3,59,2,9,10
8275,Total,59,2,29,28
8275,1,53,3,10,9
8275,2,53,3,10,9
8275,3,53,3,9,10
8275,Total,53,3,29,28
8276,1,94,1,9,10
8276,2,94,1,9,10
8276,3,94,1,10,9
8276,4,94,1,10,9
8276,5,94,1,10,9
8276,Total,94,1,48,47
8276,1,127,2,9,10
8276,2,127,2,9,10
8276,3,127,2,10,9
8276,4,127,2,10,9
8276,5,127,2,10,9
8276,Total,127,2,48,47
8276,1,12,3,9,10
8276,2,12,3,9,10
8276,3,12,3,10,9
8276,4,12,3,10,9
8276,5,12,3,10,9
8276,Total,12,3,48,47
8277,1,318,1,10,9
8277,2,318,1,10,9
8277,3,318,1,10,9
8277,Total,318,1,30,27
8277,1,171,2,10,9
8277,2,171,2,10,9
8277,3,171,2,10,9
8277,Total,171,2,30,27
8277,1,190,3,10,9
8277,2,190,3,10,9
8277,3,190,3,10,9
8277,Total,190,3,30,27
8278,1,318,1,10,9
8278,2,318,1,10,9
8278,3,318,1,10,9
8278,Total,318,1,30,27
8278,1,360,2,9,10
8278,2,360,2,9,10
8278,3,360,2,9,10
8278,Total,360,2,27,30
8278,1,190,3,9,10
8278,2,190,3,10,9
8278,3,190,3,10,9
8278,Total,190,3,29,28
8280,1,318,1,10,9
8280,2,318,1,10,9
8280,3,318,1,9,10
8280,Total,318,1,29,28
8280,1,360,2,10,9
8280,2,360,2,10,9
8280,3,360,2,9,10
8280,Total,360,2,29,28
8280,1,171,3,9,10
8280,2,171,3,10,9
8280,3,171,3,9,10
8280,Total,171,3,28,29
8281,1,318,1,10,8
8281,2,318,1,10,9
8281,3,318,1,10,9
8281,Total,318,1,30,26
8281,1,171,2,10,9
8281,2,171,2,10,9
8281,3,171,2,10,9
8281,Total,171,2,30,27
8281,1,190,3,10,8
8281,2,190,3,10,9
8281,3,190,3,10,9
8281,Total,190,3,30,26
8283,1,318,1,10,9
8283,2,318,1,10,9
8283,3,318,1,10,9
8283,Total,318,1,30,27
8283,1,360,2,,
8283,2,360,2,,
8283,3,360,2,,
8283,Total,360,2,29,28
8283,1,190,3,,
8283,2,190,3,,
8283,3,190,3,,
8283,Total,190,3,29,28
8284,1,318,1,10,9
8284,2,318,1,10,9
8284,3,318,1,10,9
8284,Total,318,1,30,27
8284,1,171,2,10,9
8284,2,171,2,10,9
8284,3,171,2,10,9
8284,Total,171,2,30,27
8284,1,190,3,10,9
8284,2,190,3,10,9
8284,3,190,3,10,9
8284,Total,190,3,30,27
8285,1,318,1,9,10
8285,2,318,1,10,9
8285,3,318,1,10,9
8285,Total,318,1,29,28
8285,1,360,2,9,10
8285,2,360,2,10,9
8285,3,360,2,10,8
8285,Total,360,2,29,27
8285,1,171,3,9,10
8285,2,171,3,10,9
8285,3,171,3,10,9
8285,Total,171,3,29,28
8291,1,318,1,9,10
8291,2,318,1,10,9
8291,3,318,1,10,9
8291,Total,318,1,29,28
8291,1,360,2,9,10
8291,2,360,2,10,9
8291,3,360,2,10,9
8291,Total,360,2,29,28
8291,1,171,3,9,10
8291,2,171,3,10,9
8291,3,171,3,10,9
8291,Total,171,3,29,28
8306,1,192,1,,
8306,2,192,1,,
8306,3,192,1,,
8306,Total,192,1,30,26
8306,1,224,2,10,9
8306,2,224,2,10,9
8306,3,224,2,10,9
8306,Total,224,2,30,27
8306,1,541,3,10,9
8306,2,541,3,10,9
8306,3,541,3,10,9
8306,Total,541,3,30,27
8307,1,554,1,,
8307,2,554,1,,
8307,3,554,1,,
8307,Total,554,1,30,26
8307,1,192,2,,
8307,2,192,2,,
8307,3,192,2,,
8307,Total,192,2,29,28
8307,1,541,3,10,9
8307,2,541,3,10,9
8307,3,541,3,10,9
8307,Total,541,3,30,27
8310,1,192,1,10,9
8310,2,192,1,10,9
8310,3,192,1,10,9
8310,Total,192,1,30,27
8310,1,224,2,,
8310,2,224,2,,
8310,3,224,2,,
