bout_id,fighter_last_name,ko_tko_percentage,submission_percentage,decision_percentage,overall_percentage,num_picks
26637-ufc-on-versus-3-cyrille-the-snake-diabate-vs-steve-the-robot-cantwell,Diabate,79.1,6.4,14.5,45.0,388
26637-ufc-on-versus-3-cyrille-the-snake-diabate-vs-steve-the-robot-cantwell,Cantwell,34.6,34.2,31.2,55.0,388
26525-ufc-on-versus-3-brian-bowles-vs-damacio-the-angel-of-death-page-ii,Page,46.5,14.1,39.4,18.0,412
26525-ufc-on-versus-3-brian-bowles-vs-damacio-the-angel-of-death-page-ii,Bowles,33.4,41.0,25.5,82.0,412
28350-ufc-on-versus-3-chris-all-american-weidman-vs-alessio-legionarius-sakara,Weidman,30.1,26.0,43.9,33.0,374
28350-ufc-on-versus-3-chris-all-american-weidman-vs-alessio-legionarius-sakara,Sakara,81.1,5.8,13.2,67.0,374
26143-ufc-on-versus-3-mark-the-filipino-wrecking-machine-muoz-vs-cb-the-doberman-dollaway,Dollaway,5.5,59.1,35.4,27.0,432
26143-ufc-on-versus-3-mark-the-filipino-wrecking-machine-muoz-vs-cb-the-doberman-dollaway,Muñoz,40.7,4.2,55.2,73.0,432
26142-ufc-on-versus-3-diego-nightmare-sanchez-vs-martin-hitman-kampmann,Kampmann,17.6,7.2,75.2,50.0,447
26142-ufc-on-versus-3-diego-nightmare-sanchez-vs-martin-hitman-kampmann,Sanchez,21.4,5.0,73.6,50.0,447
28743-ufc-128-erik-new-breed-koch-vs-raphael-assuno,Assunção,26.5,40.5,33.1,47.0,1112
28743-ufc-128-erik-new-breed-koch-vs-raphael-assuno,Koch,31.6,18.6,49.8,53.0,1112
29093-ufc-128-nick-the-jersey-devil-catone-vs-costas-philippou,Philippou,41.7,16.7,41.7,38.0,1060
29093-ufc-128-nick-the-jersey-devil-catone-vs-costas-philippou,Catone,25.8,12.7,61.6,62.0,1060
26765-ufc-128-joseph-the-beefcake-benavidez-vs-ian-the-barn-owl-loveland,Loveland,24.4,23.3,52.3,8.0,1167
26765-ufc-128-joseph-the-beefcake-benavidez-vs-ian-the-barn-owl-loveland,Benavidez,22.2,47.2,30.6,92.0,1167
26269-ufc-128-gleison-tibau-vs-kurt-batman-pellegrino,Pellegrino,8.3,28.6,63.1,41.0,1175
26269-ufc-128-gleison-tibau-vs-kurt-batman-pellegrino,Tibau,26.5,16.6,57.0,59.0,1175
26599-ufc-128-mike-quicksand-pyle-vs-ricardo-cachorro-almeida,Almeida,6.0,62.8,31.2,66.0,1183
26599-ufc-128-mike-quicksand-pyle-vs-ricardo-cachorro-almeida,Pyle,19.2,13.3,67.4,34.0,1183
26629-ufc-128-edson-junior-barboza-vs-anthony-the-assassin-njokuani,Barboza,64.3,20.1,15.6,74.0,1148
26629-ufc-128-edson-junior-barboza-vs-anthony-the-assassin-njokuani,Njokuani,66.3,8.3,25.4,26.0,1148
28558-ufc-128-luiz-banha-can-vs-eliot-the-fire-marshall,Cané,73.1,7.0,19.9,64.0,1128
28558-ufc-128-luiz-banha-can-vs-eliot-the-fire-marshall,Marshall,25.8,19.2,55.0,36.0,1128
26628-ufc-128-brendan-big-brown-schaub-vs-mirko-cro-cop-filipovic,Filipović,83.8,1.1,15.2,39.0,1226
26628-ufc-128-brendan-big-brown-schaub-vs-mirko-cro-cop-filipovic,Schaub,56.9,2.9,40.2,61.0,1226
29089-ufc-128-nate-the-great-marquardt-vs-dan-miller,Marquardt,36.7,6.6,56.8,91.0,1128
29089-ufc-128-nate-the-great-marquardt-vs-dan-miller,Miller,14.4,26.9,58.7,9.0,1128
26643-ufc-128-jim-miller-vs-kamal-prince-of-persia-shalorus,Shalorus,24.7,17.4,57.9,17.0,1201
26643-ufc-128-jim-miller-vs-kamal-prince-of-persia-shalorus,Miller,9.6,39.8,50.6,83.0,1201
26636-ufc-128-the-california-kid-urijah-faber-vs-eddie-wineland,Faber,12.6,56.9,30.6,94.0,1226
26636-ufc-128-the-california-kid-urijah-faber-vs-eddie-wineland,Wineland,50.8,12.3,36.9,6.0,1226
28012-ufc-128-jon-bones-jones-vs-maurcio-shogun-rua,Rua,77.6,16.4,6.0,60.0,1261
28012-ufc-128-jon-bones-jones-vs-maurcio-shogun-rua,Jones,73.3,18.1,8.6,40.0,1261
28418-ufc-fight-night-24-nik-the-carnie-lentz-vs-waylon-lowe,Lentz,10.2,8.9,80.8,87.0,534
28418-ufc-fight-night-24-nik-the-carnie-lentz-vs-waylon-lowe,Lowe,27.9,5.9,66.2,13.0,534
26642-ufc-fight-night-24-aaron-a-train-simpson-vs-super-mario-miranda,Miranda,31.5,36.2,32.2,28.0,544
26642-ufc-fight-night-24-aaron-a-train-simpson-vs-super-mario-miranda,Simpson,25.8,5.8,68.4,72.0,544
28984-ufc-fight-night-24-johny-big-rig-hendricks-vs-tj-waldburger,Waldburger,25.0,32.1,42.9,6.0,531
28984-ufc-fight-night-24-johny-big-rig-hendricks-vs-tj-waldburger,Hendricks,44.1,9.6,46.3,94.0,531
26630-ufc-fight-night-24-christian-morecraft-vs-sean-big-sexy-mccorkle,McCorkle,37.4,52.2,10.4,52.0,549
26630-ufc-fight-night-24-christian-morecraft-vs-sean-big-sexy-mccorkle,Morecraft,86.1,3.9,10.0,48.0,549
29119-ufc-fight-night-24-michael-mayday-mcdonald-vs-edwin-el-feroz-figueroa,Figueroa,31.1,35.1,33.8,16.0,480
29119-ufc-fight-night-24-michael-mayday-mcdonald-vs-edwin-el-feroz-figueroa,McDonald,46.8,19.8,33.4,84.0,480
26751-ufc-fight-night-24-john-the-hitman-hathaway-vs-kris-savage-mccray,McCray,34.8,13.0,52.2,9.0,565
26751-ufc-fight-night-24-john-the-hitman-hathaway-vs-kris-savage-mccray,Hathaway,34.0,25.0,41.0,91.0,565
26693-ufc-fight-night-24-mackens-mack-da-menace-semerzier-vs-alex-bruce-leroy-caceres,Semerzier,34.9,28.9,36.2,60.0,530
26693-ufc-fight-night-24-mackens-mack-da-menace-semerzier-vs-alex-bruce-leroy-caceres,Caceres,30.2,40.1,29.7,40.0,530
26712-ufc-fight-night-24-mike-russow-vs-jon-madsen,Russow,55.0,16.9,28.1,31.0,552
26712-ufc-fight-night-24-mike-russow-vs-jon-madsen,Madsen,36.1,2.1,61.8,69.0,552
29120-ufc-fight-night-24-the-korean-zombie-chan-sung-jung-vs-leonard-bad-boy-garcia-ii,Jung,13.7,7.1,79.2,63.0,549
29120-ufc-fight-night-24-the-korean-zombie-chan-sung-jung-vs-leonard-bad-boy-garcia-ii,Garcia,32.8,4.5,62.7,37.0,549
29106-ufc-fight-night-24-amir-sadollah-vs-damarques-darkness-johnson,Sadollah,13.9,24.8,61.3,83.0,562
29106-ufc-fight-night-24-amir-sadollah-vs-damarques-darkness-johnson,Johnson,29.5,23.2,47.4,17.0,562
26609-ufc-fight-night-24-anthony-rumble-johnson-vs-dan-the-outlaw-hardy,Johnson,79.0,1.8,19.2,46.0,599
26609-ufc-fight-night-24-anthony-rumble-johnson-vs-dan-the-outlaw-hardy,Hardy,63.3,6.7,30.0,54.0,599
28456-ufc-fight-night-24-phil-mr-wonderful-davis-vs-antnio-rogrio-minotouro-nogueira,Nogueira,26.3,51.6,22.1,16.0,602
28456-ufc-fight-night-24-phil-mr-wonderful-davis-vs-antnio-rogrio-minotouro-nogueira,Davis,13.7,8.5,77.9,84.0,602
26794-ufc-129-pablo-the-scarecrow-garza-vs-yves-tiger-jabouin,Garza,31.6,35.6,32.8,43.0,1201
26794-ufc-129-pablo-the-scarecrow-garza-vs-yves-tiger-jabouin,Jabouin,65.8,6.7,27.5,57.0,1201
26878-ufc-129-john-the-bull-makdessi-vs-kyle-watson,Watson,15.7,41.9,42.4,38.0,1205
26878-ufc-129-john-the-bull-makdessi-vs-kyle-watson,Makdessi,55.3,7.1,37.6,62.0,1205
26834-ufc-129-jason-the-athlete-macdonald-vs-ryan-jensen,Jensen,33.0,20.2,46.9,36.0,1219
26834-ufc-129-jason-the-athlete-macdonald-vs-ryan-jensen,MacDonald,13.2,55.0,31.8,64.0,1219
26826-ufc-129-ivan-pride-of-el-salvador-menjivar-vs-charlie-valencia,Menjivar,33.0,19.0,48.0,59.0,1214
26826-ufc-129-ivan-pride-of-el-salvador-menjivar-vs-charlie-valencia,Valencia,22.0,14.9,63.1,41.0,1214
26837-ufc-129-claude-the-prince-patrick-vs-daniel-ninja-roberts,Roberts,38.3,28.1,33.6,59.0,1210
26837-ufc-129-claude-the-prince-patrick-vs-daniel-ninja-roberts,Patrick,22.9,24.7,52.4,41.0,1210
29941-ufc-129-jake-the-juggernaut-ellenberger-vs-sean-punisher-pierson,Pierson,31.6,10.5,57.9,10.0,1180
29941-ufc-129-jake-the-juggernaut-ellenberger-vs-sean-punisher-pierson,Ellenberger,43.0,8.4,48.6,90.0,1180
26929-ufc-129-rory-red-king-macdonald-vs-nate-diaz,MacDonald,15.0,8.2,76.8,35.0,1364
26929-ufc-129-rory-red-king-macdonald-vs-nate-diaz,Diaz,12.4,59.5,28.1,65.0,1364
26759-ufc-129-smooth-benson-henderson-vs-mark-bocek,Bocek,7.3,54.1,38.6,26.0,1326
26759-ufc-129-smooth-benson-henderson-vs-mark-bocek,Henderson,20.3,27.2,52.5,74.0,1326
28528-ufc-129-vladimir-the-janitor-matyushenko-vs-jason-the-hitman-brilz,Brilz,24.0,6.2,69.8,55.0,1303
28528-ufc-129-vladimir-the-janitor-matyushenko-vs-jason-the-hitman-brilz,Matyushenko,33.7,4.7,61.5,45.0,1303
26714-ufc-129-lyoto-the-dragon-machida-vs-randy-the-natural-couture,Couture,15.2,3.1,81.7,26.0,1398
26714-ufc-129-lyoto-the-dragon-machida-vs-randy-the-natural-couture,Machida,68.6,2.4,29.0,74.0,1398
26895-ufc-129-jos-aldo-junior-vs-mark-the-machine-hominick,Aldo,81.6,12.5,5.9,92.0,1406
26895-ufc-129-jos-aldo-junior-vs-mark-the-machine-hominick,Hominick,66.7,7.9,25.4,8.0,1406
26519-ufc-129-georges-rush-st-pierre-vs-jake-shields,St-Pierre,41.4,5.2,53.3,85.0,1437
26519-ufc-129-georges-rush-st-pierre-vs-jake-shields,Shields,5.6,66.8,27.6,15.0,1437
30433-ufc-130-renan-the-baron-baro-vs-cole-the-apache-kid-escovedo,Barão,19.7,57.3,23.0,74.0,719
30433-ufc-130-renan-the-baron-baro-vs-cole-the-apache-kid-escovedo,Escovedo,47.0,14.1,38.9,26.0,719
30791-ufc-130-michael-mayday-mcdonald-vs-chris-kamikaze-cariaso,Cariaso,13.4,25.6,61.0,12.0,735
30791-ufc-130-michael-mayday-mcdonald-vs-chris-kamikaze-cariaso,McDonald,35.1,17.1,47.8,88.0,735
31978-ufc-130-gleison-tibau-vs-rafaello-tractor-oliveira,Oliveira,18.4,28.6,53.1,8.0,646
31978-ufc-130-gleison-tibau-vs-rafaello-tractor-oliveira,Tibau,20.6,11.7,67.7,92.0,646
29130-ufc-130-tim-the-barbarian-boetsch-vs-kendall-da-spyder-grove,Boetsch,65.8,1.9,32.3,40.0,815
29130-ufc-130-tim-the-barbarian-boetsch-vs-kendall-da-spyder-grove,Grove,11.0,56.2,32.9,60.0,815
30374-ufc-130-demetrious-mighty-mouse-johnson-vs-miguel-torres,Johnson,9.1,2.8,88.1,31.0,827
30374-ufc-130-demetrious-mighty-mouse-johnson-vs-miguel-torres,Torres,15.1,24.6,60.3,69.0,827
28237-ufc-130-all-american-brian-stann-vs-jorge-the-sandman-santiago,Stann,81.0,1.7,17.3,71.0,850
28237-ufc-130-all-american-brian-stann-vs-jorge-the-sandman-santiago,Santiago,25.7,40.0,34.3,29.0,850
26806-ufc-130-rick-the-horror-story-vs-thiago-pitbull-alves,Story,18.1,4.9,77.1,16.0,881
26806-ufc-130-rick-the-horror-story-vs-thiago-pitbull-alves,Alves,55.7,2.7,41.7,84.0,881
26807-ufc-130-travis-hapa-browne-vs-stefan-skyscraper-struve,Struve,37.2,49.2,13.6,69.0,864
26807-ufc-130-travis-hapa-browne-vs-stefan-skyscraper-struve,Browne,87.2,1.9,10.9,31.0,864
26829-ufc-130-frank-mir-vs-roy-big-country-nelson,Mir,23.5,20.1,56.4,49.0,891
26829-ufc-130-frank-mir-vs-roy-big-country-nelson,Nelson,57.6,3.2,39.2,51.0,891
28229-ufc-130-quinton-rampage-jackson-vs-matt-the-hammer-hamill,Jackson,74.2,0.3,25.5,82.0,900
28229-ufc-130-quinton-rampage-jackson-vs-matt-the-hammer-hamill,Hamill,11.3,4.4,84.3,18.0,900
29103-the-ultimate-fighter-13-finale-reuben-hurricane-duran-vs-francisco-cisco-rivera-jr,Duran,19.9,26.9,53.2,69.0,502
29103-the-ultimate-fighter-13-finale-reuben-hurricane-duran-vs-francisco-cisco-rivera-jr,Rivera Jr.,33.1,13.3,53.6,31.0,502
28358-the-ultimate-fighter-13-finale-scott-young-guns-jorgensen-vs-ken-stone,Stone,39.6,16.7,43.8,9.0,576
28358-the-ultimate-fighter-13-finale-scott-young-guns-jorgensen-vs-ken-stone,Jorgensen,25.5,20.5,54.0,91.0,576
32559-the-ultimate-fighter-13-finale-clay-heavy-metal-harvison-vs-justin-fast-eddie-edwards,Harvison,50.0,9.1,40.9,42.0,372
32559-the-ultimate-fighter-13-finale-clay-heavy-metal-harvison-vs-justin-fast-eddie-edwards,Edwards,26.8,35.2,38.0,58.0,372
32560-the-ultimate-fighter-13-finale-shamar-bailey-vs-ryan-the-kid-mcgillivray,McGillivray,20.3,29.0,50.7,18.0,392
32560-the-ultimate-fighter-13-finale-shamar-bailey-vs-ryan-the-kid-mcgillivray,Bailey,16.3,2.2,81.6,82.0,392
28259-the-ultimate-fighter-13-finale-george-roop-vs-josh-the-fluke-grispi,Roop,41.9,27.4,30.7,11.0,590
28259-the-ultimate-fighter-13-finale-george-roop-vs-josh-the-fluke-grispi,Grispi,23.8,51.7,24.6,89.0,590
31322-the-ultimate-fighter-13-finale-jeremy-lil-heathen-stephens-vs-danny-boy-downes,Downes,32.7,21.8,45.5,10.0,546
31322-the-ultimate-fighter-13-finale-jeremy-lil-heathen-stephens-vs-danny-boy-downes,Stephens,80.7,4.2,15.2,90.0,546
32558-the-ultimate-fighter-13-finale-chris-c-murder-cope-vs-chuck-cold-steel-oneil,Cope,18.6,9.3,72.2,25.0,401
32558-the-ultimate-fighter-13-finale-chris-c-murder-cope-vs-chuck-cold-steel-oneil,O'Neil,24.8,16.4,58.9,75.0,401
29113-the-ultimate-fighter-13-finale-kyle-kingsbu-kingsbury-vs-fbio-caipira-de-ao-maldonado,Maldonado,59.3,18.0,22.8,35.0,546
29113-the-ultimate-fighter-13-finale-kyle-kingsbu-kingsbury-vs-fbio-caipira-de-ao-maldonado,Kingsbury,47.3,7.5,45.2,65.0,546
28462-the-ultimate-fighter-13-finale-ed-short-fuse-herman-vs-crazy-tim-credeur,Herman,27.8,18.3,53.9,45.0,553
28462-the-ultimate-fighter-13-finale-ed-short-fuse-herman-vs-crazy-tim-credeur,Credeur,13.3,34.4,52.3,55.0,553
27691-the-ultimate-fighter-13-finale-clay-the-carpenter-guida-vs-anthony-showtime-pettis,Guida,7.7,9.8,82.6,37.0,641
27691-the-ultimate-fighter-13-finale-clay-the-carpenter-guida-vs-anthony-showtime-pettis,Pettis,17.4,16.7,65.9,63.0,641
32557-the-ultimate-fighter-13-finale-tony-el-cucuy-ferguson-vs-ramsey-nijem,Ferguson,56.0,2.2,41.9,45.0,408
32557-the-ultimate-fighter-13-finale-tony-el-cucuy-ferguson-vs-ramsey-nijem,Nijem,10.1,43.8,46.1,55.0,408
28529-ufc-131-darren-the-damage-elkins-vs-michihiro-michi-omigawa,Omigawa,10.8,31.7,57.6,69.0,683
28529-ufc-131-darren-the-damage-elkins-vs-michihiro-michi-omigawa,Elkins,22.9,8.5,68.7,31.0,683
31545-ufc-131-joey-mexicutioner-beltran-vs-aaron-rosa,Rosa,24.5,14.4,61.2,37.0,660
31545-ufc-131-joey-mexicutioner-beltran-vs-aaron-rosa,Beltran,60.9,1.7,37.4,63.0,660
30928-ufc-131-dustin-the-diamond-poirier-vs-jason-shotgun-young,Young,31.3,14.6,54.2,8.0,652
30928-ufc-131-dustin-the-diamond-poirier-vs-jason-shotgun-young,Poirier,43.4,21.2,35.5,92.0,652
29805-ufc-131-nick-the-promise-ring-vs-james-head,Head,18.0,10.2,71.9,26.0,681
29805-ufc-131-nick-the-promise-ring-vs-james-head,Ring,13.9,10.8,75.3,74.0,681
32832-ufc-131-the-polish-experiment-krzysztof-soszynski-vs-the-master-of-disaster-mike-massenzio,Massenzio,27.6,17.2,55.2,5.0,550
32832-ufc-131-the-polish-experiment-krzysztof-soszynski-vs-the-master-of-disaster-mike-massenzio,Soszynski,45.1,31.4,23.5,95.0,550
29219-ufc-131-chris-all-american-weidman-vs-jesse-water-bongfeldt,Bongfeldt,28.4,26.3,45.3,15.0,654
29219-ufc-131-chris-all-american-weidman-vs-jesse-water-bongfeldt,Weidman,22.7,7.4,69.9,85.0,654
29110-ufc-131-sam-hands-of-stone-stout-vs-yves-thugjitsu-master-edwards,Stout,18.4,1.6,80.1,63.0,725
29110-ufc-131-sam-hands-of-stone-stout-vs-yves-thugjitsu-master-edwards,Edwards,20.3,22.2,57.5,37.0,725
31897-ufc-131-donald-cowboy-cerrone-vs-vagner-cear-rocha,Rocha,33.3,50.0,16.7,2.0,734
31897-ufc-131-donald-cowboy-cerrone-vs-vagner-cear-rocha,Cerrone,27.7,35.4,36.8,98.0,734
31544-ufc-131-dave-pee-wee-herman-vs-the-viking-john-olav-einemo,Herman,68.9,4.1,27.0,60.0,699
31544-ufc-131-dave-pee-wee-herman-vs-the-viking-john-olav-einemo,Einemo,22.0,67.2,10.8,40.0,699
29084-ufc-131-mark-the-filipino-wrecking-machine-muoz-vs-demian-maia,Muñoz,56.5,1.4,42.1,46.0,791
29084-ufc-131-mark-the-filipino-wrecking-machine-muoz-vs-demian-maia,Maia,1.9,75.9,22.2,54.0,791
28452-ufc-131-kenny-kenflo-florian-vs-diego-the-gun-nunes,Nunes,19.3,8.0,72.7,20.0,793
28452-ufc-131-kenny-kenflo-florian-vs-diego-the-gun-nunes,Florian,9.7,33.7,56.6,80.0,793
31483-ufc-131-junior-cigano-dos-santos-vs-shane-the-engineer-carwin,dos Santos,87.6,3.9,8.5,70.0,783
31483-ufc-131-junior-cigano-dos-santos-vs-shane-the-engineer-carwin,Carwin,94.4,0.0,5.7,30.0,783
29806-ufc-on-versus-4-michael-the-menace-johnson-vs-edward-falo-faaloloto,Faaloloto,14.3,31.8,54.0,11.0,625
29806-ufc-on-versus-4-michael-the-menace-johnson-vs-edward-falo-faaloloto,Johnson,37.3,2.8,60.0,89.0,625
30010-ufc-on-versus-4-ricardo-the-bully-lamas-vs-matt-the-real-one-grice,Lamas,16.7,12.9,70.4,52.0,575
30010-ufc-on-versus-4-ricardo-the-bully-lamas-vs-matt-the-real-one-grice,Grice,21.6,12.7,65.7,48.0,575
30755-ufc-on-versus-4-nik-the-carnie-lentz-vs-charles-do-bronx-oliveira,Oliveira,9.0,74.8,16.2,68.0,648
30755-ufc-on-versus-4-nik-the-carnie-lentz-vs-charles-do-bronx-oliveira,Lentz,6.4,5.9,87.6,32.0,648
32831-ufc-on-versus-4-rich-the-raging-bull-attonito-vs-daniel-ninja-roberts,Attonito,20.6,7.1,72.3,25.0,585
32831-ufc-on-versus-4-rich-the-raging-bull-attonito-vs-daniel-ninja-roberts,Roberts,18.9,44.2,36.9,75.0,585
29815-ufc-on-versus-4-joe-j-lau-lauzon-vs-curt-the-war-warburton,Warburton,16.7,20.8,62.5,4.0,678
29815-ufc-on-versus-4-joe-j-lau-lauzon-vs-curt-the-war-warburton,Lauzon,9.0,76.9,14.2,96.0,678
29207-ufc-on-versus-4-javier-showtime-vazquez-vs-joe-daddy-stevenson,Vazquez,12.6,31.4,56.0,27.0,661
29207-ufc-on-versus-4-javier-showtime-vazquez-vs-joe-daddy-stevenson,Stevenson,13.4,27.0,59.7,73.0,661
29218-ufc-on-versus-4-tyson-griffin-vs-manny-the-anvil-gamburyan,Griffin,17.7,4.1,78.1,80.0,677
29218-ufc-on-versus-4-tyson-griffin-vs-manny-the-anvil-gamburyan,Gamburyan,41.3,11.3,47.4,20.0,677
29818-ufc-on-versus-4-matt-meathead-mitrione-vs-christian-morecraft,Morecraft,64.7,16.5,18.8,13.0,712
29818-ufc-on-versus-4-matt-meathead-mitrione-vs-christian-morecraft,Mitrione,76.0,2.6,21.3,88.0,712
32830-ufc-on-versus-4-matt-the-immortal-brown-vs-john-doomsday-howard,Howard,55.1,8.3,36.5,87.0,660
32830-ufc-on-versus-4-matt-the-immortal-brown-vs-john-doomsday-howard,Brown,28.1,28.1,43.9,13.0,660
33668-ufc-on-versus-4-charlie-the-spaniard-brenneman-vs-rick-the-horror-story,Story,49.2,2.9,47.9,96.0,402
33668-ufc-on-versus-4-charlie-the-spaniard-brenneman-vs-rick-the-horror-story,Brenneman,0.0,17.7,82.4,4.0,402
29107-ufc-on-versus-4-cheick-kongo-vs-pat-hd-barry,Kongo,41.8,4.8,53.4,55.0,729
29107-ufc-on-versus-4-cheick-kongo-vs-pat-hd-barry,Barry,63.3,2.5,34.2,45.0,729
33594-ufc-132-jeff-hellbound-hougland-vs-donny-eagle-eye-walker,Walker,30.1,16.6,53.3,71.0,684
33594-ufc-132-jeff-hellbound-hougland-vs-donny-eagle-eye-walker,Hougland,12.6,46.2,41.2,29.0,684
30050-ufc-132-anthony-the-assassin-njokuani-vs-andre-winner,Njokuani,65.3,1.9,32.8,69.0,851
30050-ufc-132-anthony-the-assassin-njokuani-vs-andre-winner,Winner,36.1,8.6,55.3,31.0,851
32497-ufc-132-aaron-a-train-simpson-vs-brad-tavares,Tavares,50.9,9.0,40.1,33.0,842
32497-ufc-132-aaron-a-train-simpson-vs-brad-tavares,Simpson,16.4,5.8,77.8,67.0,842
30299-ufc-132-brian-bowles-vs-takeya-mizugaki,Bowles,34.5,30.4,35.1,91.0,873
30299-ufc-132-brian-bowles-vs-takeya-mizugaki,Mizugaki,7.9,30.3,61.8,9.0,873
30947-ufc-132-rafael-dos-anjos-vs-george-sotiropoulos,Sotiropoulos,4.8,44.1,51.1,85.0,904
30947-ufc-132-rafael-dos-anjos-vs-george-sotiropoulos,dos Anjos,8.4,26.0,65.6,15.0,904
29121-ufc-132-melvin-the-young-assassin-guillard-vs-shane-roller,Guillard,86.0,3.1,11.0,90.0,930
29121-ufc-132-melvin-the-young-assassin-guillard-vs-shane-roller,Roller,13.8,50.6,35.6,10.0,930
29627-ufc-132-the-natural-born-killer-carlos-condit-vs-stun-gun-dong-hyun-kim,Kim,7.7,6.9,85.4,42.0,939
29627-ufc-132-the-natural-born-killer-carlos-condit-vs-stun-gun-dong-hyun-kim,Condit,51.2,13.9,34.9,58.0,939
29128-ufc-132-the-huntington-beach-bad-boy-tito-ortiz-vs-ryan-darth-bader,Ortiz,19.4,7.5,73.1,10.0,968
29128-ufc-132-the-huntington-beach-bad-boy-tito-ortiz-vs-ryan-darth-bader,Bader,28.3,2.8,68.9,90.0,968
29124-ufc-132-dennis-siver-vs-handsome-matt-wiman,Siver,53.1,3.9,43.0,77.0,927
29124-ufc-132-dennis-siver-vs-handsome-matt-wiman,Wiman,10.7,14.6,74.8,23.0,927
29208-ufc-132-chris-the-crippler-leben-vs-the-axe-murderer-wanderlei-silva,Leben,83.6,2.3,14.1,28.0,954
29208-ufc-132-chris-the-crippler-leben-vs-the-axe-murderer-wanderlei-silva,Silva,75.1,1.3,23.5,72.0,954
29160-ufc-132-dominick-the-dominator-cruz-vs-the-california-kid-urijah-faber-ii,Faber,13.8,36.3,49.9,43.0,965
29160-ufc-132-dominick-the-dominator-cruz-vs-the-california-kid-urijah-faber-ii,Cruz,5.2,1.7,93.1,57.0,965
35495-ufc-133-rafael-sapo-natal-vs-paul-the-gentleman-bradley,Natal,6.5,61.5,32.0,49.0,663
35495-ufc-133-rafael-sapo-natal-vs-paul-the-gentleman-bradley,Bradley,24.4,6.0,69.6,51.0,663
31377-ufc-133-mike-brown-vs-nam-phan,Brown,44.3,7.0,48.7,61.0,857
31377-ufc-133-mike-brown-vs-nam-phan,Phan,22.4,12.8,64.8,39.0,857
30803-ufc-133-johny-big-rig-hendricks-vs-mike-pierce,Hendricks,31.1,7.5,61.4,71.0,815
30803-ufc-133-johny-big-rig-hendricks-vs-mike-pierce,Pierce,15.6,6.3,78.1,29.0,815
32048-ufc-133-ivan-pride-of-el-salvador-menjivar-vs-nick-pace,Menjivar,44.6,13.5,41.9,76.0,781
32048-ufc-133-ivan-pride-of-el-salvador-menjivar-vs-nick-pace,Pace,13.3,38.7,48.1,24.0,781
32248-ufc-133-chad-money-mendes-vs-rani-yahya,Yahya,6.6,72.4,21.1,9.0,863
32248-ufc-133-chad-money-mendes-vs-rani-yahya,Mendes,19.1,6.4,74.5,91.0,863
34778-ufc-133-alexander-the-mauler-gustafsson-vs-matt-the-hammer-hamill,Gustafsson,41.9,14.1,44.0,53.0,818
34778-ufc-133-alexander-the-mauler-gustafsson-vs-matt-the-hammer-hamill,Hamill,26.0,2.9,71.1,47.0,818
32181-ufc-133-rory-red-king-macdonald-vs-mike-quicksand-pyle,MacDonald,23.3,14.9,61.9,84.0,902
32181-ufc-133-rory-red-king-macdonald-vs-mike-quicksand-pyle,Pyle,12.1,21.4,66.4,16.0,902
35494-ufc-133-costas-philippou-vs-jorge-el-conquistador-rivera,Philippou,71.4,6.6,22.0,25.0,736
35494-ufc-133-costas-philippou-vs-jorge-el-conquistador-rivera,Rivera,76.8,2.4,20.8,75.0,736
30384-ufc-133-brian-bad-boy-ebersole-vs-dennis-superman-hallman,Hallman,10.8,34.6,54.6,29.0,836
30384-ufc-133-brian-bad-boy-ebersole-vs-dennis-superman-hallman,Ebersole,22.8,8.4,68.8,71.0,836
30379-ufc-133-vitor-the-phenom-belfort-vs-sexyama-yoshihiro-akiyama,Belfort,82.9,1.3,15.8,84.0,929
30379-ufc-133-vitor-the-phenom-belfort-vs-sexyama-yoshihiro-akiyama,Akiyama,27.4,13.7,58.9,16.0,929
34568-ufc-133-sugar-rashad-evans-vs-the-huntington-beach-bad-boy-tito-ortiz-ii,Ortiz,27.8,10.8,61.4,26.0,890
34568-ufc-133-sugar-rashad-evans-vs-the-huntington-beach-bad-boy-tito-ortiz-ii,Evans,25.2,1.1,73.7,74.0,890
31956-ufc-on-versus-5-edwin-el-feroz-figueroa-vs-jason-reinhardt,Figueroa,46.8,19.1,34.1,64.0,760
31956-ufc-on-versus-5-edwin-el-feroz-figueroa-vs-jason-reinhardt,Reinhardt,32.3,17.7,50.0,36.0,760
31330-ufc-on-versus-5-jacob-christmas-volkmann-vs-danny-last-call-castillo,Castillo,19.6,6.2,74.2,35.0,773
31330-ufc-on-versus-5-jacob-christmas-volkmann-vs-danny-last-call-castillo,Volkmann,6.5,10.1,83.4,65.0,773
30744-ufc-on-versus-5-cole-magrinho-miller-vs-tj-the-spider-obrien,O'Brien,28.8,23.3,47.9,9.0,814
30744-ufc-on-versus-5-cole-magrinho-miller-vs-tj-the-spider-obrien,Miller,11.6,65.8,22.6,91.0,814
35819-ufc-on-versus-5-jimy-the-kid-hettes-vs-alex-bruce-leroy-caceres,Hettes,14.5,67.6,17.9,81.0,730
35819-ufc-on-versus-5-jimy-the-kid-hettes-vs-alex-bruce-leroy-caceres,Caceres,23.3,38.4,38.4,19.0,730
33272-ufc-on-versus-5-ronny-markes-vs-karlos-the-terminator-vemola,Vémola,85.5,2.2,12.3,67.0,756
33272-ufc-on-versus-5-ronny-markes-vs-karlos-the-terminator-vemola,Markes,45.5,32.2,22.3,33.0,756
