id,ufcstats_id,sherdog_id,bestfightodds_id,ufc_id,wikipedia_url,name,nickname,date_of_birth,height,reach,nationality,birth_location
22889-ray-borg,a4de54ea806fb525,84752,ray-borg-4809,ray-borg,https://en.wikipedia.org/wiki/Ray_Borg,Ray Borg,The Tazmexican Devil,1993-08-04,"5'4"" (163cm)","63.0"" (160cm)",United States,"Albuquerque, New Mexico, United States"
229173-sean-sharaf,0f3a990526c5e706,344701,sean-sharaf-18607,sean-sharaf,,Sean Sharaf,The Smoke,1993-07-11,"6'3"" (191cm)","77.0"" (196cm)",United States,"Anaheim, California, United States"
22921-akihito-ishihara-yashabo,88cd34d836b4ebcd,78898,teruto-ishihara-5881,teruto-ishihara,https://en.wikipedia.org/wiki/Teruto_Ishihara,Teruto Ishihara,Yashabo,1991-07-23,"5'7"" (171cm)","69.0"" (175cm)",Japan,"Oshima, Kagoshima, Japan"
229363-dariya-zheleznyakova,07047eb7d17fb0a2,334747,darya-zheleznyakova-14690,daria-zheleznyakova,,Darya Zheleznyakova,The Iron Lady,1996-01-23,"5'9"" (175cm)","68.0"" (173cm)",Russia,"Saint Petersburg, Russia"
229458-igor-da-silva-severino-cogumelo,6ad8e4296f7522d9,321087,igor-severino-17299,igor-severino,,Igor Severino,N/A,2003-04-21,"5'7"" (170cm)","69.5"" (177cm)",Brazil,"Juriti, Para, Brazil"
230239-francisco-prado,3920d0cc288f9b0d,337565,francisco-prado-15049,francisco-prado,,Francisco Prado,N/A,2002-06-16,"5'10"" (178cm)","69.3"" (176cm)",Argentina,"San Lorenzo, Santa Fe, Argentina"
230872-maheshate,8c1ca54b5089d199,336819,maheshate-12733,hayisaer-maheshate,,Maheshate Hayisaer,N/A,1999-12-01,"6'0"" (184cm)","71.5"" (182cm)",China,"Ili Kazakh Autonomous Prefecture, Xinjiang, China"
23158-elias-theodorou,34f88592c0ab7a54,81765,elias-theodorou-3263,elias-theodorou,https://en.wikipedia.org/wiki/Elias_Theodorou,Elias Theodorou,The Spartan,,"6'1"" (185cm)","75.5"" (192cm)",Canada,"Mississauga, Ontario, Canada"
23167-jonavin-webb,f40ec51dd4de47c3,81634,,,,Jonavin Webb,The Spider,1989-04-28,"5'10"" (178cm)","71.0"" (180cm)",United States,United States
23218-devin-clark,cc7040fe76f0ef91,72777,devin-clark-5571,devin-clark,https://en.wikipedia.org/wiki/Devin_Clark_(fighter),Devin Clark,Brown Bear,1990-04-12,"6'0"" (183cm)","75.0"" (191cm)",United States,"Sioux Falls, South Dakota, United States"
232642-cameron-smotherean,5c84f673b7bb7c15,339497,cameron-smotherean-10803,cameron-smotherman,,Cameron Smotherman,The Baby-Faced Killer,1997-09-17,"5'9"" (175cm)","69.0"" (175cm)",United States,United States
23273-tom-aspinall,399afbabc02376b5,65231,tom-aspinall-8930,tom-aspinall,https://en.wikipedia.org/wiki/Tom_Aspinall,Tom Aspinall,N/A,1993-04-11,"6'5"" (196cm)","78.0"" (198cm)",England,"Salford, England"
23283-michael-grundy,56fcb2c4d99f9d1b,84263,mike-grundy-8909,mike-grundy,https://en.wikipedia.org/wiki/Mike_Grundy,Mike Grundy,N/A,1987-03-01,"5'7"" (170cm)","72.0"" (183cm)",England,England
23359-arnold-allen,040a74bb0a465c54,97499,arnold-allen-4218,arnold-allen,https://en.wikipedia.org/wiki/Arnold_Allen_(fighter),Arnold Allen,Almighty,1994-01-22,"5'8"" (173cm)","70.0"" (178cm)",England,"Suffolk, England"
236274-rafael-lima-rafael-bjj,09a4447655fd4b7b,344561,raffael-cerqueira-18575,rafael-cerqueira,,Raffael Cerqueira,The Lion,1990-03-15,"6'3"" (191cm)","76.0"" (193cm)",Brazil,"Salvador, Bahia, Brazil"
23634-colby-covington,dc9572dd6ec74859,57269,colby-covington-5049,colby-covington,https://en.wikipedia.org/wiki/Colby_Covington,Colby Covington,Chaos,1988-02-22,"5'11"" (180cm)","72.0"" (183cm)",United States,United States
23671-cyril-asker,9be6020024133293,94411,cyril-asker-4178,,https://en.wikipedia.org/wiki/Cyril_Asker,Cyril Asker,Silverback,1985-12-24,"6'0"" (183cm)","74.0"" (188cm)",France,"Sorgues, France"
236993-mansur-abdul-malik,841695e02c99a521,393926,mansur-abdul-malik-12720,mansur-abdul-malik,,Mansur Abdul-Malik,N/A,1997-10-07,"6'2"" (188cm)","80.0"" (203cm)",United States,"Pittsburgh, Pennsylvania, United States"
23860-kevin-lee,ee9ebceabfd16fa7,84342,kevin-lee-4643,kevin-lee,https://en.wikipedia.org/wiki/Kevin_Lee_(fighter),Kevin Lee,Motown Phenom,1992-09-04,"5'9"" (175cm)","77.0"" (196cm)",United States,"Detroit, Michigan, United States"
241093-xiaocan-feng,c940b42df95bbd28,359353,feng-xiaocan-18786,feng-xiaocan,,Xiaocan Feng,N/A,2001-12-27,"5'7"" (170cm)","66.0"" (168cm)",China,"Zhejiang, China"
242095-junior-tafa,c15fa95b9a12fde4,408471,junior-tafa-14832,junior-tafa,https://en.wikipedia.org/wiki/Junior_Tafa,Junior Tafa,The Juggernaut,1996-09-21,"6'3"" (191cm)","72.0"" (183cm)",Australia,"Avondale, New Zealand"
24278-zak-ottow,47cd337b86b1af92,100359,zak-ottow-4213,,https://en.wikipedia.org/wiki/Zak_Ottow,Zak Ottow,The Barbarian,1986-12-22,"5'11"" (180cm)","72.0"" (183cm)",United States,United States
24347-roman-salazar,72c4b253d2f5ebf2,24790,roman-salazar-5181,,,Roman Salazar,El Gallito,1988-02-21,"5'7"" (170cm)","67.5"" (171cm)",United States,"Mammoth, Arizona"
24379-michel-richard-dos-prazeres,e51fcd9cd84c0b93,22218,michel-prazeres-4115,,https://en.wikipedia.org/wiki/Michel_Prazeres,Michel Prazeres,Trator,1981-07-25,"5'6"" (168cm)","67.0"" (170cm)",Brazil,"Belem, Para, Brazil"
24398-marcelo-guimaraes-magrao,0c9c0a43d3f3f49d,20277,marcelo-guimaraes-3398,,https://en.wikipedia.org/wiki/Marcelo_Guimarães,Marcelo Guimarães,Magrão,1983-06-25,"6'0"" (183cm)","73.0"" (185cm)",Brazil,"Itapemirim, Espírito Santo, Brazil"
24429-reginaldo-vieira,f9081770e28ea2e1,52454,,,,Reginaldo Vieira,N/A,1982-11-26,"5'7"" (170cm)","66.9"" (170cm)",Brazil,Brazil
244627-bo-nickal,35673bf5204524ee,392031,bo-nickal-14211,bo-nickal,https://en.wikipedia.org/wiki/Bo_Nickal,Bo Nickal,N/A,1996-01-14,"6'1"" (185cm)","76.0"" (193cm)",United States,"Rifle, Colorado, United States"
24519-harry-hunsucker,f703250471acaf96,239513,harry-hunsucker-10438,harry-hunsucker,,Harry Hunsucker,The Hurricane,1989-01-03,"6'2"" (188cm)","75.0"" (191cm)",United States,United States
24547-salvador-augusto-montano-dogerdes,94508d80e1f885fc,41494,augusto-montano-5237,,https://en.wikipedia.org/wiki/Augusto_Monta%C3%B1o,Augusto Montaño,Dodger,1984-10-25,"6'2"" (188cm)","73.0"" (185cm)",Mexico,"Mexico City, Mexico"
24551-carlos-candelori,760a55d5b6098cbe,97453,carlos-candelario-6266,carlos-candelario,,Carlos Candelario,The Cannon,1991-06-04,"5'8"" (173cm)","68.0"" (173cm)",United States,United States
245772-isaac-dulgarian,a57cb948c4c70a47,374778,isaac-dulgarian-10816,isaac-dulgarian,,Isaac Dulgarian,The Midwest Choppa,1996-07-04,"5'7"" (170cm)","71.0"" (180cm)",United States,"Fort Scott, Kansas, United States"
24602-joe-meunier,5823ceab56741617,146567,,,,Jonathan Meunier,District,1987-08-04,"6'3"" (191cm)","75.0"" (191cm)",Canada,"Quebec City, Quebec, Canada"
24632-marcelo-rojo,2804ce8dadab5770,92673,marcelo-rojo-7706,marcelo-rojo,,Marcelo Rojo,Pitbull,1988-07-02,"5'8"" (173cm)","71.0"" (180cm)",Argentina,Argentina
24661-ricardo-abreu-demente,aa6e591c2a2cdecd,82392,ricardo-abreu-4926,,,Ricardo Abreu,Demente,1984-04-27,"6'0"" (183cm)","73.0"" (185cm)",Brazil,"Ribeirao Preto, Sao Paulo, Brazil"
247470-felipe-dos-santos-lipe-detona,5cdf5339728f580d,324589,felipe-dos-santos-14707,felipe-dos-santos,,Felipe dos Santos,Lipe Detona,2000-09-11,"5'7"" (170cm)","70.0"" (178cm)",Brazil,"Maceio, Alagoas, Brazil"
24803-kaiwhare-kara-france,853eb0dd5c0e2149,73692,kai-kara-france-6920,kai-kara-france,https://en.wikipedia.org/wiki/Kai_Kara-France,Kai Kara-France,Don't Blink,1993-03-26,"5'4"" (163cm)","69.0"" (175cm)",New Zealand,New Zealand
24807-claudia-gadelha,ec34349e7dffcde7,48404,claudia-gadelha-3792,claudia-gadelha,https://en.wikipedia.org/wiki/Claudia_Gadelha,Cláudia Gadelha,Claudinha,1988-12-07,"5'4"" (163cm)","63.5"" (161cm)",Brazil,"Mossoro, Rio Grande do Norte, Brazil"
24832-elizabeth-phillips,dcbf01d605681ad1,83021,elizabeth-phillips-4964,,https://en.wikipedia.org/wiki/Elizabeth_Phillips,Elizabeth Phillips,N/A,1986-08-20,"5'6"" (168cm)","65.0"" (165cm)",United States,"Omak, Washington"
248605-jaqueline-amorim,bc7d1ad49fcb2d08,375210,jaqueline-amorim-10780,jaqueline-amorim,,Jaqueline Amorim,Jacque,1995-06-24,"5'3"" (160cm)","68.0"" (173cm)",Brazil,"Manaus, Amazonas, Brazil"
24897-sirwan-kakai-zohan,2525a853486ee670,21446,,,,Sirwan Kakai,Zohan,1989-10-03,"5'6"" (168cm)","67.5"" (171cm)",Sweden,Sweden
24974-garett-whiteley,129537073431e52e,39261,garett-whiteley-4348,,https://en.wikipedia.org/wiki/Garett_Whiteley,Garett Whiteley,Goodnight,1980-12-13,"6'0"" (183cm)","72.0"" (183cm)",United States,"Indianapolis, Indiana"
25001-bharat-khandare-daring,efd2b3e9bb7965a4,86855,,,,Bharat Khandare,Daring,1989-06-20,"5'7"" (170cm)","72.0"" (183cm)",India,India
25031-brandon-royval,6e15f63b6c2e2c15,83851,brandon-royval-7031,brandon-royval,https://en.wikipedia.org/wiki/Brandon_Royval,Brandon Royval,Raw Dawg,1992-08-16,"5'9"" (175cm)","70.5"" (179cm)",United States,"Denver, Colorado, United States"
25143-bec-hyatt-rowdy,907e60fd13407e1e,84964,bec-hyatt-3795,,https://en.wikipedia.org/wiki/Bec_Rawlings,Bec Rawlings,Rowdy,1989-02-11,"5'6"" (168cm)","64.5"" (164cm)",Australia,"Launceston, Tasmania"
25215-ricky-rainey,9b1e3fb4f8cbd5b7,68769,ricky-rainey-3464,,,Ricky Rainey,The Sniper,1983-06-29,"6'1"" (185cm)","79.0"" (201cm)",United States,United States
25314-aiemann-zahabi,24656ef4d605c96f,121009,aiemann-zahabi-6901,aiemann-zahabi,https://en.wikipedia.org/wiki/Aiemann_Zahabi,Aiemann Zahabi,N/A,1987-11-19,"5'8"" (173cm)","68.5"" (174cm)",Canada,"Laval, Quebec, Canada"
25338-paul-craig,eabf206b162b3b83,110167,paul-craig-6791,paul-craig,https://en.wikipedia.org/wiki/Paul_Craig_(fighter),Paul Craig,Bearjew,1987-11-27,"6'3"" (192cm)","76.0"" (193cm)",Scotland,"Airdrie, Scotland"
254261-joshua-thawng,17e97649403ba428,365973,joshua-van-14745,joshua-van,,Joshua Van,The Fearless,2001-10-10,"5'5"" (165cm)","65.0"" (165cm)",Myanmar,"Hakha, Myanmar"
25435-brendan-oreilly,494b0bfdbac74502,52633,brendan-o-reilly-5046,,https://en.wikipedia.org/wiki/Brendan_O%27Reilly_(fighter),Brendan O'Reilly,Badger,1987-06-24,"5'7"" (170cm)","69.0"" (175cm)",Australia,Australia
25437-max-griffin,b0d6a1d8ac3d563d,53904,max-griffin-6581,max-griffin,https://en.wikipedia.org/wiki/Max_Griffin_(fighter),Max Griffin,Pain,1985-11-29,"5'11"" (180cm)","76.0"" (193cm)",United States,"Sacramento, California"
25471-cynthia-calvillo,98215d037be5bcb7,93095,cynthia-calvillo-6940,cynthia-calvillo,https://en.wikipedia.org/wiki/Cynthia_Calvillo,Cynthia Calvillo,N/A,1987-07-13,"5'4"" (163cm)","64.0"" (163cm)",United States,"San Jose, California"
25542-ryan-macdonald,35e1f9984ed64206,116955,ryan-macdonald-8508,ryan-macdonald,,Ryan MacDonald,Main Event,1993-03-18,"5'11"" (180cm)","71.0"" (180cm)",United States,"North Platte, Nebraska"
25654-galore-bofando,8a56ea383fd26e52,59466,galore-bofando-7213,,,Galore Bofando,The Paranormal,,"5'11"" (180cm)","71.5"" (182cm)",England,England
25717-mizuki-inoue,43a59ce3bb40449e,71390,mizuki-inoue-4118,mizuki-inoue,https://en.wikipedia.org/wiki/Mizuki_Inoue,Mizuki Inoue,N/A,1994-08-19,"5'3"" (160cm)","64.0"" (163cm)",Japan,"Toyohashi, Aichi, Japan"
25817-ruslan-magomedov,369e1ce458ef50a6,74434,ruslan-magomedov-4879,,https://en.wikipedia.org/wiki/Ruslan_Magomedov,Ruslan Magomedov,Leopard,1986-11-26,"6'4"" (193cm)","78.0"" (198cm)",Russia,Russia
25872-william-algeo-honey-badger,9abc648e76c4493a,77441,bill-algeo-9171,bill-algeo,https://en.wikipedia.org/wiki/Bill_Algeo,Bill Algeo,Señor Perfecto,1989-06-09,"6'0"" (183cm)","73.0"" (185cm)",United States,United States
25880-christopher-daukaus,d0aaedcf7ccd0b45,103685,chris-daukaus-8527,chris-daukaus,https://en.wikipedia.org/wiki/Chris_Daukaus,Chris Daukaus,N/A,1989-09-25,"6'3"" (191cm)","76.0"" (193cm)",United States,"Philadelphia, Pennsylvania"
259609-navajo-sterling,b4b496ec2197ee3e,413272,navajo-stirling-18344,navajo-stirling,,Navajo Stirling,N/A,1997-11-07,"6'4"" (193cm)","79.0"" (201cm)",New Zealand,New Zealand
2598-alejandro-perez,80daefbed11ce998,13428,alejandro-perez-5289,alejandro-perez,https://en.wikipedia.org/wiki/Alejandro_P%C3%A9rez_(fighter),Alejandro Perez,Turbo,1989-09-02,"5'6"" (168cm)","67.0"" (170cm)",Mexico,"Aguascalientes, Mexico"
26075-eric-spicely,b9664eae2ac75262,63723,eric-spicely-5689,eric-spicely,https://en.wikipedia.org/wiki/Eric_Spicely,Eric Spicely,Zebrinha,1986-09-29,"6'1"" (185cm)","73.0"" (185cm)",United States,"Stoughton, Massachusetts"
26224-raquel-pennington,fc169c387b4b465d,75564,raquel-pennington-3353,raquel-pennington,https://en.wikipedia.org/wiki/Raquel_Pennington,Raquel Pennington,Rocky,1988-09-05,"5'7"" (170cm)","67.5"" (171cm)",United States,"Colorado Springs, Colorado"
26236-krzysztof-jotko,4e06913c91da5200,53380,krzysztof-jotko-4134,krzysztof-jotko,https://en.wikipedia.org/wiki/Krzysztof_Jotko,Krzysztof Jotko,N/A,1989-08-19,"6'1"" (185cm)","77.0"" (196cm)",Poland,"Elbląg, Poland"
26244-robert-bryczek,f96856f9d69fd7e4,85060,robert-bryczek-11162,,,Robert Bryczek,N/A,1990-07-04,"6'0"" (183cm)",N/A,Poland,Poland
26263-nate-landwehr,583ee11abddfc581,101493,nate-landwehr-3413,nate-landwehr,https://en.wikipedia.org/wiki/Nate_Landwehr,Nate Landwehr,The Train,1988-06-07,"5'9"" (175cm)","72.0"" (183cm)",United States,United States
26267-martin-svensson,bcad7223af3c19da,31065,martin-svensson-4366,,https://en.wikipedia.org/wiki/Martin_Svensson_(fighter),Martin Svensson,N/A,1985-04-25,"6'1"" (185cm)","72.5"" (184cm)",Sweden,"Horby, Sweden"
26270-alan-omer,f2ad06f1007c481a,23437,alan-omer-4710,,,Alan Omer,Mr. Erbil,1988-09-14,"5'9"" (175cm)","71.0"" (180cm)",Kurdistan,"Erbil, Kurdistan"
26305-mateusz-gamrot,72db2a14ffa73ece,90605,mateusz-gamrot-4189,mateusz-gamrot,https://en.wikipedia.org/wiki/Mateusz_Gamrot,Mateusz Gamrot,Gamer,1990-12-11,"5'10"" (177cm)","70.5"" (179cm)",Poland,Poland
26311-lewis-gonzalez,2ff2e6e5abea3e53,84278,lewis-gonzalez-4232,,,Lewis Gonzalez,Lethal,1987-09-19,"5'10"" (178cm)","67.0"" (170cm)",United States,United States
26358-dequan-townsend,3f7dab21b6c971bc,91563,dequan-townsend-4595,dequan-townsend,https://en.wikipedia.org/wiki/Dequan_Townsend,Dequan Townsend,The Tarantula,1986-05-11,"6'3"" (191cm)","79.0"" (201cm)",United States,"Lansing, Michigan, United States"
265124-toshiomi-kazama,148bb103cfbf123e,373059,toshiomi-kazama-13922,toshiomi-kazama,,Toshiomi Kazama,Silent Finisher,1997-05-15,"5'7"" (170cm)","69.0"" (175cm)",Japan,"Ibaraki, Japan"
26658-marc-andre-barriault,8e9eb3fc86db0f7d,170803,marc-andre-barriault-8960,marc-andre-barriault,https://en.wikipedia.org/wiki/Marc-André_Barriault,Marc-André Barriault,Powerbar,1990-02-18,"6'1"" (185cm)","74.0"" (188cm)",Canada,"Gatineau, Quebec, Canada"
267496-valter-rui-the-clean-monster,f5779a2303ed76ec,376023,valter-walker-17371,valter-walker?language_content_entity=en,,Valter Walker,The Clean Monster,1997-12-14,"6'6"" (199cm)","78.5"" (199cm)",Brazil,"Rio das Ostras, Rio de Janeiro, Brazil"
26813-mounir-lazzez,49ee5024966efc0d,104851,mounir-lazzez-10094,mounir-lazzez,https://en.wikipedia.org/wiki/Mounir_Lazzez,Mounir Lazzez,The Sniper,1987-11-16,"6'1"" (185cm)","76.0"" (193cm)",Tunisia,Tunisia
27068-mike-king,564c2f5f9eb45d67,50928,mike-king-4087,,,Mike King,N/A,1983-08-04,"6'3"" (191cm)","75.0"" (191cm)",United States,"Dresden, Ohio"
27087-gabriel-benitez-moggly,436f970c9ea9169c,25733,gabriel-benitez-5295,gabriel-benitez,https://en.wikipedia.org/wiki/Gabriel_Ben%C3%ADtez,Gabriel Benítez,Moggly,1988-06-15,"5'8"" (173cm)","71.0"" (180cm)",Mexico,Mexico
271545-cong-wang,2997e7fe3c9d3d4a,413126,wang-cong-18152,wang-cong,https://en.wikipedia.org/wiki/Wang_Cong,Cong Wang,The Joker,1992-05-15,"5'6"" (168cm)","66.5"" (169cm)",China,"Dalian, Liaoning, China"
27305-tiina-lahdemaki,e5ca2bc2451a5956,70795,tina-lahdemaki-4990,,https://en.wikipedia.org/wiki/Tina_Lähdemäki,Tina Lähdemäki,Jellybean,1988-05-28,"5'3"" (160cm)","62.0"" (157cm)",Finland,Finland
27454-nathaniel-wood,329e403448756217,82395,nathaniel-wood-5309,nathaniel-wood,https://en.wikipedia.org/wiki/Nathaniel_Wood_(fighter),Nathaniel Wood,The Prospect,1993-08-05,"5'6"" (168cm)","69.0"" (175cm)",England,England
27525-roldan-sangcha-an,57887765f831e228,103497,roldan-sangcha-an-3380,,,Roldan Sangcha-an,The Executioner,1990-12-04,"5'6"" (168cm)","65.0"" (165cm)",Philippines,Philippines
275778-dylan-budka,a817e238b2747404,377018,dylan-budka-13649,dylan-budka?language_content_entity=en,,Dylan Budka,The Mindless Hulk,2000-01-14,"6'0"" (183cm)","75.0"" (191cm)",United States,"Baltimore City, Maryland, United States"
27661-rocky-lee,0d1c163b206e8c5f,84854,,,,Rocky Lee,N/A,1987-04-08,"5'9"" (175cm)","68.0"" (173cm)",Taiwan,Taiwan
27720-paul-redmond-redser,3f56b99447f00607,56615,paul-redmond-3337,,https://en.wikipedia.org/wiki/Paul_Redmond,Paul Redmond,Redser,1986-10-20,"5'10"" (178cm)","70.5"" (179cm)",Ireland,"Dublin, Ireland"
2783-shamil-abdurahimov,2f5cbecbbe18bac4,26808,shamil-abdurakhimov-6102,shamil-abdurakhimov,https://en.wikipedia.org/wiki/Shamil_Abdurakhimov,Shamil Abdurakhimov,Abrek,1981-09-02,"6'3"" (191cm)","76.0"" (193cm)",Russia,"Makhachkala, Dagestan"
27833-brandon-moreno-the-assassin,792be9a24df82ed6,80173,brandon-moreno-6681,brandon-moreno,https://en.wikipedia.org/wiki/Brandon_Moreno,Brandon Moreno,The Assassin Baby,1993-12-07,"5'7"" (170cm)","70.0"" (178cm)",Mexico,"Tijuana, Baja California, Mexico"
27877-kurt-holobaugh,a7151778b3381036,68751,kurt-holobaugh-3814,kurt-holobaugh,https://en.wikipedia.org/wiki/Kurt_Holobaugh_(fighter),Kurt Holobaugh,The Hurt,1986-09-08,"5'11"" (180cm)","70.0"" (178cm)",United States,"Independence, Louisiana, USA"
27978-jocelyn-lybarger-lights-out,1a98c9dbb7fc3959,68957,jocelyn-lybarger-3357,,https://en.wikipedia.org/wiki/Jocelyn_Jones-Lybarger,Jocelyn Jones-Lybarger,Lights Out,1985-10-04,"5'4"" (163cm)","65.5"" (166cm)",United States,United States
28-matt-brown-the-immortal,31123249b0bbf52e,14310,matt-brown-775,matt-brown,https://en.wikipedia.org/wiki/Matt_Brown_(fighter),Matt Brown,The Immortal,1981-01-10,"6'0"" (183cm)","76.0"" (193cm)",United States,"Xenia, Ohio, United States"
28046-thiago-dos-santos-trator,8ce87f7e3a9baed2,78479,tiago-dos-santos-5020,,https://en.wikipedia.org/wiki/Tiago_Trator,Tiago Trator,N/A,1987-03-12,"5'9"" (175cm)","70.5"" (179cm)",Brazil,"Laranjal do Jari, Amapa, Brazil"
28052-jhon-teixeira-da-conceicao-macapa,86061eaba822bfea,44311,john-teixeira-3403,,https://en.wikipedia.org/wiki/John_Teixeira,John Teixeira,Macapá,1986-11-18,"5'7"" (170cm)","69.0"" (175cm)",Brazil,"Macapa, Amapa, Brazil"
28131-elizeu-zaleski-capoeira,8adcbd525fab8d9b,63825,elizeu-zaleski-dos-santos-6667,elizeu-dos-santos,https://en.wikipedia.org/wiki/Elizeu_Zaleski_dos_Santos,Elizeu Zaleski,Capoeira,1986-11-12,"5'11"" (180cm)","73.0"" (185cm)",Brazil,"Francisco Beltrao, Parana, Brasil"
28222-khama-worthy,78e501478a36a018,82557,khama-worthy-5685,khama-worthy,https://en.wikipedia.org/wiki/Khama_Worthy,Khama Worthy,The Death Star,1986-10-15,"5'11"" (180cm)","74.0"" (188cm)",United States,United States
28227-jeff-hughes-lights-out,6a11e325aa60ad02,23793,jeff-hughes-7563,jeff-hughes,https://en.wikipedia.org/wiki/Jeff_Hughes_(fighter),Jeff Hughes,Lights Out,1988-05-17,"6'2"" (188cm)","77.0"" (196cm)",United States,United States
28235-justin-willis,ce1e867808ef5fce,63873,justin-willis-6369,,https://en.wikipedia.org/wiki/Justin_Willis_(martial_artist),Justin Willis,Big Pretty,1987-07-19,"6'1"" (185cm)","79.1"" (201cm)",United States,"East Palo Alto, California"
28299-wagner-prado-caldeirao,7f6ef4e1227600bc,53134,wagner-prado-3361,,https://en.wikipedia.org/wiki/Wagner_Prado,Wagner Prado,Caldeirão,1987-12-30,"6'0"" (183cm)","74.0"" (188cm)",Brazil,"Campinas, Sao Paulo, Brazil"
28341-jessin-ayari-abacus,6eaec40f724852f4,55449,jessin-ayari-6500,,https://en.wikipedia.org/wiki/Jessin_Ayari,Jessin Ayari,Abacus,1992-05-31,"6'0"" (183cm)","73.5"" (187cm)",Germany,Germany
28420-jj-aldrich,6fd953151d981979,75565,j-j-aldrich-5098,jj-aldrich,https://en.wikipedia.org/wiki/JJ_Aldrich,JJ Aldrich,N/A,1992-09-29,"5'5"" (165cm)","67.5"" (171cm)",United States,"Aurora, Colorado"
28639-joby-sanchez,b12fc8a41e82d3a2,50239,joby-sanchez-3526,,https://en.wikipedia.org/wiki/Joby_Sanchez,Joby Sanchez,N/A,1991-06-24,"5'6"" (168cm)","68.0"" (173cm)",United States,United States
286593-carli-judice,f1ab6f37492c630a,381889,carli-judice-16539,carli-judice?language_content_entity=en,,Carli Judice,Crispy,1999-03-02,"5'7"" (170cm)","68.0"" (173cm)",United States,"Lafayette, Lousiana, USA"
28705-ashlee-evans-smith,fc6e681bf6658faf,75021,ashlee-evans-smith-4444,ashlee-evans-smith,https://en.wikipedia.org/wiki/Ashlee_Evans-Smith,Ashlee Evans-Smith,Rebel Girl,1987-07-09,"5'8"" (173cm)","67.5"" (171cm)",United States,United States
29026-james-bochnivic,984d15d5dc7bfcf9,130011,james-bochnovic-7353,,,James Bochnovic,N/A,1989-02-13,"6'4"" (193cm)","81.0"" (206cm)",United States,United States
29040-brian-camozzi,1999ffb5cebc314f,101093,brian-camozzi-5999,,https://en.wikipedia.org/wiki/Brian_Camozzi,Brian Camozzi,The Mantis,1991-06-24,"6'2"" (188cm)","76.5"" (194cm)",United States,United States
29210-pat-sabatini,b8bbdeff718dbb7d,60415,pat-sabatini-8167,patrick-sabatini,https://en.wikipedia.org/wiki/Pat_Sabatini,Pat Sabatini,N/A,1990-11-09,"5'8"" (173cm)","70.0"" (178cm)",United States,"Bristol, Pennsylvania, United States"
29221-matt-schnell,67c1d46f4ed16f9e,47006,matt-schnell-3492,matt-schnell,https://en.wikipedia.org/wiki/Matt_Schnell_(fighter),Matt Schnell,Danger,1990-01-15,"5'8"" (173cm)","70.0"" (178cm)",United States,United States
29228-godofredo-castro-pepey,fa37628269132d1a,40623,godofredo-castro-3404,,https://en.wikipedia.org/wiki/Godofredo_Castro,Godofredo Pepey,N/A,1987-07-02,"5'7"" (170cm)","73.0"" (185cm)",Brazil,"Fortaleza, Ceara, Brazil"
29255-victor-henry,eb8d8c2a95cfccb8,52195,victor-henry-9364,victor-henry,https://en.wikipedia.org/wiki/Victor_Henry_(fighter),Victor Henry,La Mangosta,1987-05-04,"5'7"" (170cm)","68.0"" (173cm)",United States,"South Gate, California, United States"
