bout_id,round_number,fighter_id,round_time_seconds,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,submissions_attempted,reversals_scored,control_time_seconds,significant_strikes_landed,significant_strikes_attempted,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_distance_landed,significant_strikes_distance_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
e4acc3bb3c3e27d1,1,0ec821423baa26bd,145,0,5,7,0,0,0,0,,3,4,2,3,0,0,1,1,1,1,0,0,2,3
ba65a2f56dc6a5ed,1,21b8a0f5c231096f,163,0,33,38,1,2,0,0,,25,30,20,25,5,5,0,0,0,0,0,0,25,30
ba65a2f56dc6a5ed,1,baf942f4bcb09894,163,0,19,21,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0
bde5589889ded1c9,1,fbbde91f7bc2d3c5,88,0,6,7,0,0,0,1,,5,6,5,6,0,0,0,0,2,3,0,0,3,3
bde5589889ded1c9,1,31bbd46d57dfbcb7,88,0,8,10,0,1,0,0,,5,7,3,4,1,2,1,1,0,0,5,7,0,0
ced000124f98f276,1,271fe91f4ba9d2c5,277,0,42,48,1,1,0,0,,11,16,4,9,7,7,0,0,1,4,5,7,5,5
ced000124f98f276,1,1c3f5e85b59ec710,277,0,28,39,0,0,0,0,,11,22,5,13,4,6,2,3,0,6,11,16,0,0
b71cb011942f3176,1,21b8a0f5c231096f,420,0,51,70,2,2,0,0,,33,48,33,48,0,0,0,0,2,3,19,26,12,19
b71cb011942f3176,1,fbbde91f7bc2d3c5,420,0,8,13,0,0,0,0,,3,7,1,4,1,2,1,1,0,3,3,4,0,0
6397fba14ce7f674,1,21b8a0f5c231096f,694,0,71,105,3,5,2,0,,34,60,30,56,4,4,0,0,2,4,4,5,28,51
6397fba14ce7f674,1,271fe91f4ba9d2c5,694,0,17,22,0,2,0,1,,1,6,1,6,0,0,0,0,1,6,0,0,0,0
b03b58b04dafa93a,1,21b8a0f5c231096f,45,0,8,8,1,1,2,0,,7,7,7,7,0,0,0,0,1,1,0,0,6,6
b03b58b04dafa93a,1,c6da1c24fe473418,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149494344c04258,1,1c3f5e85b59ec710,28,0,8,10,1,1,0,0,,6,8,5,7,1,1,0,0,0,0,1,2,5,6
7149494344c04258,1,d41937647eae9a34,28,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398ff6015a5ba3b5,1,b361180739bed4b0,126,0,16,17,1,1,1,0,,8,9,5,6,3,3,0,0,0,0,0,0,8,9
398ff6015a5ba3b5,1,0e9869d712e81f8f,126,0,3,5,0,0,0,0,,0,2,0,2,0,0,0,0,0,2,0,0,0,0
a5200c9bac3c420b,1,93892752c5fc23ca,900,0,179,189,1,1,0,1,,18,21,9,11,5,5,4,5,1,2,5,5,12,14
a5200c9bac3c420b,1,8377c5572cb356f3,900,0,15,16,1,3,1,0,,2,3,1,2,1,1,0,0,1,2,1,1,0,0
b633d9d9626239ec,1,21b8a0f5c231096f,140,0,21,22,1,1,0,0,,9,10,9,10,0,0,0,0,0,0,0,0,9,10
b633d9d9626239ec,1,1c3f5e85b59ec710,140,0,3,6,0,0,0,0,,3,5,0,2,0,0,3,3,3,5,0,0,0,0
9f6a7aee1fce539a,1,977081bc01197656,900,0,146,169,0,1,0,0,,48,69,10,29,31,33,7,7,9,23,39,46,0,0
9f6a7aee1fce539a,1,b361180739bed4b0,900,0,19,37,0,1,0,0,,14,32,13,31,1,1,0,0,8,21,6,11,0,0
9f6a7aee1fce539a,2,977081bc01197656,180,0,34,47,0,0,0,0,,12,25,7,19,3,4,2,2,8,20,4,5,0,0
9f6a7aee1fce539a,2,b361180739bed4b0,180,0,8,19,0,0,0,0,,7,18,7,18,0,0,0,0,7,18,0,0,0,0
9713ba5e92ee4f5d,1,271fe91f4ba9d2c5,679,0,32,49,0,0,0,0,,16,30,10,22,6,8,0,0,2,9,14,21,0,0
9713ba5e92ee4f5d,1,fbbde91f7bc2d3c5,679,0,45,60,1,1,0,0,,14,26,11,23,3,3,0,0,2,5,9,16,3,5
f84070b049bc14e6,1,b361180739bed4b0,171,0,9,17,0,1,1,0,,4,9,4,9,0,0,0,0,1,5,0,0,3,4
f84070b049bc14e6,1,de3ed2e152520c8d,171,0,16,22,0,0,0,0,,5,7,4,6,1,1,0,0,1,3,2,2,2,2
14e48e29fefe1b3d,1,08ae5cd9aef7ddd3,548,0,25,33,0,3,0,1,,9,11,9,10,0,0,0,1,0,0,0,1,9,10
14e48e29fefe1b3d,1,07a18ae55dfc3cd9,548,0,101,129,0,0,0,0,,21,28,19,26,2,2,0,0,0,0,9,12,12,16
fa48320affd3b2b4,1,63b65af1c5cb02cb,348,0,70,91,1,1,1,0,,22,39,21,38,1,1,0,0,0,1,0,0,22,38
fa48320affd3b2b4,1,1c3f5e85b59ec710,348,0,12,15,0,0,0,0,,1,3,0,2,0,0,1,1,1,3,0,0,0,0
f716e27b04a6fbb5,1,271fe91f4ba9d2c5,20,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f716e27b04a6fbb5,1,18524b46c570730b,20,0,0,1,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0
c8ff8a72f3c5a825,1,b361180739bed4b0,63,1,13,21,1,1,0,0,,9,17,9,17,0,0,0,0,1,1,8,16,0,0
c8ff8a72f3c5a825,1,13e62d766b709aa6,63,0,2,2,0,0,0,0,,2,2,1,1,1,1,0,0,1,1,1,1,0,0
d595d2c36ddba8ee,1,271fe91f4ba9d2c5,82,0,6,18,0,0,2,0,,6,18,6,18,0,0,0,0,5,16,0,1,1,1
d595d2c36ddba8ee,1,b361180739bed4b0,82,0,16,32,0,0,0,0,,13,28,13,27,0,1,0,0,9,19,4,9,0,0
18af785da73b5996,1,93892752c5fc23ca,84,0,4,7,1,1,1,0,,0,3,0,0,0,0,0,3,0,3,0,0,0,0
18af785da73b5996,1,577ec7e108b94be3,84,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e45feb9866eb2da7,1,6420efac0578988b,720,0,63,81,1,1,0,0,,11,25,11,25,0,0,0,0,3,12,1,4,7,9
e45feb9866eb2da7,1,da6dfd09cca1d705,720,0,19,31,1,10,0,0,,1,10,1,10,0,0,0,0,1,10,0,0,0,0
e45feb9866eb2da7,2,6420efac0578988b,180,0,9,18,0,0,0,0,,9,18,9,18,0,0,0,0,6,15,2,2,1,1
e45feb9866eb2da7,2,da6dfd09cca1d705,180,0,0,7,0,0,0,0,,0,7,0,7,0,0,0,0,0,7,0,0,0,0
72e7d6d5328bc3d6,1,977081bc01197656,482,0,63,78,2,2,1,0,,30,42,23,35,6,6,1,1,2,3,11,17,17,22
72e7d6d5328bc3d6,1,1a49e0670dfaca31,482,0,4,7,0,0,0,0,,3,5,3,5,0,0,0,0,1,3,2,2,0,0
b28809d58f8c18fd,1,0ee783aa00e468f0,77,1,23,35,0,0,0,0,,17,29,17,29,0,0,0,0,2,4,5,15,10,10
b28809d58f8c18fd,1,1dab0d1d81dd06db,77,0,1,7,0,0,0,0,,1,7,0,6,1,1,0,0,0,1,1,6,0,0
2963e9a4b8c10bc9,1,93892752c5fc23ca,39,0,3,5,1,1,1,0,,2,4,2,3,0,0,0,1,0,2,2,2,0,0
2963e9a4b8c10bc9,1,1d147d4163a6989b,39,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa347a9ac9d0558c,1,0ee783aa00e468f0,43,1,9,12,0,0,0,0,,9,12,9,12,0,0,0,0,2,3,0,0,7,9
fa347a9ac9d0558c,1,977081bc01197656,43,0,0,2,0,0,0,0,,0,2,0,2,0,0,0,0,0,2,0,0,0,0
3e813ba25895913d,1,21b8a0f5c231096f,177,0,12,21,0,0,2,0,,4,12,4,12,0,0,0,0,2,8,0,0,2,4
3e813ba25895913d,1,c670aa48827d6be6,177,0,16,18,0,3,0,0,,2,4,2,4,0,0,0,0,2,4,0,0,0,0
f3c33d0b7a087eaf,1,2f732dd9210d301f,31,0,28,31,1,1,0,0,,21,24,20,23,1,1,0,0,1,1,0,0,20,23
f3c33d0b7a087eaf,1,184b955181bdef52,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0473ef44197be419,1,53e533db1b8e9712,83,0,13,15,0,0,0,0,,11,13,11,13,0,0,0,0,0,2,0,0,11,11
0473ef44197be419,1,21f2974fd08085e3,83,0,1,5,0,0,1,0,,1,5,0,4,0,0,1,1,1,3,0,2,0,0
45e49fe8d3d1bfb5,1,946f341df6472ee0,720,0,64,84,0,0,0,0,,26,41,14,29,5,5,7,7,12,18,10,15,4,8
45e49fe8d3d1bfb5,1,7269329bd87eb479,720,0,11,23,0,2,1,0,,2,13,2,11,0,0,0,2,2,8,0,5,0,0
45e49fe8d3d1bfb5,2,946f341df6472ee0,180,0,22,26,0,0,0,0,,9,13,7,10,1,1,1,2,2,5,3,4,4,4
45e49fe8d3d1bfb5,2,7269329bd87eb479,180,0,7,9,0,0,0,0,,1,3,1,2,0,0,0,1,1,2,0,1,0,0
90557b479ce1c2a7,1,0cf935519d439ba6,96,0,3,3,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90557b479ce1c2a7,1,669a3cb6e394f515,96,0,5,8,0,1,0,0,,3,6,3,6,0,0,0,0,0,0,0,0,3,6
e3255c742fff811c,1,3e514f437c51ce0a,90,0,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3255c742fff811c,1,738acab0c6934dd8,90,0,1,1,0,0,0,0,,1,1,0,0,0,0,1,1,1,1,0,0,0,0
75d16f9eae9c6ea6,1,0aa92558424ced9e,56,0,1,1,1,1,1,0,,1,1,1,1,0,0,0,0,0,0,0,0,1,1
75d16f9eae9c6ea6,1,bad28b7b34f334de,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86f566f142593667,1,946f341df6472ee0,120,0,0,5,0,1,1,0,,0,5,0,5,0,0,0,0,0,5,0,0,0,0
86f566f142593667,1,2f732dd9210d301f,120,0,19,33,1,1,0,0,,5,19,5,19,0,0,0,0,1,15,0,0,4,4
4165dd0c39926e2f,1,0aa92558424ced9e,193,0,25,28,1,1,0,0,,16,19,15,18,1,1,0,0,0,0,0,0,16,19
4165dd0c39926e2f,1,3e514f437c51ce0a,193,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e16795e385e76a7,1,0ee783aa00e468f0,52,0,16,25,1,1,0,0,,15,24,13,22,2,2,0,0,1,1,7,11,7,12
0e16795e385e76a7,1,b361180739bed4b0,52,0,2,5,0,1,0,0,,2,5,0,3,2,2,0,0,0,2,2,3,0,0
e83fd204d6c01e84,1,1ccf4e7caff270df,30,0,1,1,1,1,1,0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0
e83fd204d6c01e84,1,9114c8ded5ccd71d,30,0,1,1,0,1,0,0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0
e56d23dd63a0b0ec,1,1ccf4e7caff270df,325,0,20,36,0,0,0,1,,10,26,10,26,0,0,0,0,2,9,1,3,7,14
e56d23dd63a0b0ec,1,3746e21bb508391a,325,0,22,25,1,4,0,0,,3,6,3,6,0,0,0,0,0,1,2,4,1,1
1586c14f26880553,1,253de74457bd6374,91,0,11,15,1,1,1,0,,5,8,4,7,1,1,0,0,0,0,0,0,5,8
1586c14f26880553,1,8788beb528894f33,91,0,5,8,0,0,0,0,,0,2,0,2,0,0,0,0,0,1,0,0,0,1
f373e50e2fab3d5f,1,baa5358456803df8,150,0,16,21,1,1,0,0,,7,12,4,8,2,3,1,1,2,3,0,0,5,9
f373e50e2fab3d5f,1,1f5f75658551f2d3,150,0,2,2,0,0,0,0,,1,1,0,0,1,1,0,0,1,1,0,0,0,0
6158150558be0edf,1,df85d6ec3493d120,720,0,64,67,2,2,0,0,,6,7,6,6,0,0,0,1,0,1,0,0,6,6
6158150558be0edf,1,4679a38cced7c64a,720,0,100,114,0,0,0,0,,1,4,1,4,0,0,0,0,1,4,0,0,0,0
6158150558be0edf,2,df85d6ec3493d120,180,0,12,13,1,1,0,0,,1,2,1,2,0,0,0,0,0,0,0,0,1,2
6158150558be0edf,2,4679a38cced7c64a,180,0,14,17,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0
e0a11799d3446b87,1,13b2f59210dda9cc,87,0,4,7,1,1,0,0,,3,6,3,4,0,1,0,1,0,2,0,1,3,3
e0a11799d3446b87,1,3fed746acfd026dd,87,0,1,4,0,0,0,0,,1,4,1,4,0,0,0,0,1,4,0,0,0,0
f44aa569b4eec404,1,a7b48e18ca27795d,142,0,18,24,1,1,0,0,,14,20,14,20,0,0,0,0,0,0,0,0,14,20
f44aa569b4eec404,1,baf942f4bcb09894,142,0,10,13,0,0,0,0,,1,2,0,0,1,1,0,1,0,1,0,0,1,1
3f6c0a76407e1863,1,f348d05403fad037,130,0,12,24,1,1,1,0,,9,21,9,21,0,0,0,0,2,8,3,6,4,7
3f6c0a76407e1863,1,1c3f5e85b59ec710,130,0,6,10,0,0,0,0,,6,10,6,10,0,0,0,0,4,7,2,3,0,0
c92596c3143db25b,1,13b2f59210dda9cc,44,0,3,5,1,1,1,0,,2,4,2,4,0,0,0,0,0,0,0,0,2,4
c92596c3143db25b,1,253de74457bd6374,44,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1f561a3e35a9b48a,1,a7b48e18ca27795d,98,0,3,7,1,1,0,0,,3,6,1,4,0,0,2,2,2,2,0,0,1,4
1f561a3e35a9b48a,1,f348d05403fad037,98,0,6,7,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1a5171802bf3bce6,1,33e33d51f289d2a1,900,0,99,104,0,0,0,1,,25,30,22,27,1,1,2,2,6,9,0,0,19,21
1a5171802bf3bce6,1,21b8a0f5c231096f,900,0,45,76,2,3,2,0,,17,39,17,39,0,0,0,0,0,2,0,0,17,37
1a5171802bf3bce6,2,33e33d51f289d2a1,180,0,18,20,0,0,0,0,,18,20,9,11,0,0,9,9,18,20,0,0,0,0
1a5171802bf3bce6,2,21b8a0f5c231096f,180,0,1,2,0,1,0,0,,1,2,1,2,0,0,0,0,1,2,0,0,0,0
1a5171802bf3bce6,3,33e33d51f289d2a1,180,0,12,15,0,0,0,0,,12,15,3,6,0,0,9,9,12,15,0,0,0,0
1a5171802bf3bce6,3,21b8a0f5c231096f,180,0,1,2,0,3,0,0,,1,2,1,2,0,0,0,0,1,2,0,0,0,0
2083ce2e6f6e5798,1,cfbccfed4e4796fe,94,0,7,10,1,1,1,0,,5,8,0,2,5,6,0,0,1,3,1,1,3,4
2083ce2e6f6e5798,1,ad4e9055bf8cd04d,94,0,13,13,1,1,0,0,,3,3,1,1,1,1,1,1,3,3,0,0,0,0
f248dbf531292b2c,1,fbbde91f7bc2d3c5,297,2,15,31,0,0,0,0,,15,31,13,29,1,1,1,1,5,16,1,2,9,13
f248dbf531292b2c,1,1dc56b59cb28425d,297,0,3,5,0,1,0,0,,3,5,3,5,0,0,0,0,3,5,0,0,0,0
ab3d6bfc5001e382,1,b0c95dc8e858452c,600,0,31,31,0,0,0,0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0
ab3d6bfc5001e382,1,aae0897825336b1a,600,0,16,23,1,1,2,0,,5,12,3,8,2,4,0,0,1,4,1,3,3,5
ab3d6bfc5001e382,2,b0c95dc8e858452c,600,0,12,22,0,0,0,0,,1,5,0,4,0,0,1,1,1,5,0,0,0,0
ab3d6bfc5001e382,2,aae0897825336b1a,600,0,7,18,0,2,1,0,,1,11,0,10,0,0,1,1,1,11,0,0,0,0
ab3d6bfc5001e382,3,b0c95dc8e858452c,600,0,21,33,0,0,0,0,,11,22,4,15,0,0,7,7,4,7,0,1,7,14
ab3d6bfc5001e382,3,aae0897825336b1a,600,0,9,21,0,2,0,1,,2,14,1,12,1,1,0,1,1,12,0,0,1,2
7eca2ad1c8e84b30,1,2a6f8136da1e52c0,134,0,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7eca2ad1c8e84b30,1,f54fb3b9c4228142,134,0,1,4,0,0,1,0,,1,4,0,2,1,2,0,0,0,2,1,2,0,0
f8deb7ef6288cc7b,1,08ae5cd9aef7ddd3,1800,0,54,147,0,0,0,0,,53,146,26,106,2,5,25,35,53,144,0,2,0,0
f8deb7ef6288cc7b,1,c670aa48827d6be6,1800,0,66,232,2,9,0,0,,53,215,48,208,5,7,0,0,46,199,3,12,4,4
0cead5ba0726ae90,1,194fc025f9355db6,287,0,29,37,1,3,1,0,,16,24,1,4,14,15,1,5,2,9,1,2,13,13
0cead5ba0726ae90,1,a25b71fe5e31fa97,287,0,2,4,0,0,0,0,,2,4,2,2,0,0,0,2,1,3,0,0,1,1
c99e302777049f2d,1,baa5358456803df8,720,0,20,34,1,5,0,1,,11,18,8,15,2,2,1,1,3,3,3,5,5,10
c99e302777049f2d,1,4dc496aa0cfc0d95,720,0,26,36,1,1,4,0,,12,22,2,10,10,12,0,0,0,6,12,16,0,0
da77ead135cb4f17,1,31c01fbc2586a5eb,223,0,25,36,1,1,0,0,,11,22,11,22,0,0,0,0,0,0,0,0,11,22
da77ead135cb4f17,1,312f47c3d2f83ffa,223,0,11,15,0,0,0,0,,1,2,0,1,0,0,1,1,1,2,0,0,0,0
6603f1d60bfeefa9,1,a7b48e18ca27795d,17,1,1,2,0,0,0,0,,1,2,1,2,0,0,0,0,0,1,1,1,0,0
6603f1d60bfeefa9,1,91181b29be041f1c,17,0,0,3,0,0,0,0,,0,3,0,2,0,1,0,0,0,3,0,0,0,0
3bd789bcfb12368d,1,9fd1f08dd4aec14a,720,0,44,59,3,3,0,0,,11,26,10,23,0,1,1,2,1,6,3,4,7,16
3bd789bcfb12368d,1,a220be6d41d6f97d,720,0,56,80,1,2,0,0,,11,31,6,23,4,6,1,2,2,18,6,10,3,3
3bd789bcfb12368d,2,9fd1f08dd4aec14a,180,0,10,10,0,0,0,0,,2,2,0,0,2,2,0,0,0,0,2,2,0,0
3bd789bcfb12368d,2,a220be6d41d6f97d,180,0,5,7,1,2,0,0,,0,1,0,0,0,0,0,1,0,1,0,0,0,0
b5e49b35bc25c5a9,1,0aa92558424ced9e,496,0,77,88,1,1,1,0,,34,43,31,40,3,3,0,0,2,5,22,26,10,12
b5e49b35bc25c5a9,1,0ee783aa00e468f0,496,0,13,28,0,1,0,0,,6,21,6,21,0,0,0,0,1,13,5,8,0,0
1c1f8f281b2065e0,1,a7b48e18ca27795d,53,0,9,11,1,1,1,0,,5,7,5,6,0,0,0,1,0,1,0,0,5,6
1c1f8f281b2065e0,1,31c01fbc2586a5eb,53,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3cafb4e6e1b2ad0,1,33e33d51f289d2a1,488,0,38,39,0,0,1,0,,12,13,7,8,0,0,5,5,5,5,1,1,6,7
b3cafb4e6e1b2ad0,1,b361180739bed4b0,488,1,17,39,0,0,0,0,,5,22,5,22,0,0,0,0,1,8,2,3,2,11
0e0629a1503125a6,1,1dab0d1d81dd06db,605,0,18,29,0,0,1,0,,6,17,5,16,0,0,1,1,6,13,0,3,0,1
0e0629a1503125a6,1,13c4313ed0f744f3,605,0,74,93,3,6,0,0,,12,24,9,21,3,3,0,0,3,6,0,1,9,17
764e492b55c0ec40,1,b361180739bed4b0,720,0,49,66,2,2,0,0,,12,28,12,28,0,0,0,0,5,11,0,0,7,17
764e492b55c0ec40,1,e06fd1260ac865a7,720,0,26,27,0,1,1,0,,6,6,1,1,0,0,5,5,6,6,0,0,0,0
764e492b55c0ec40,2,b361180739bed4b0,180,0,20,24,1,2,0,0,,1,3,1,3,0,0,0,0,1,1,0,0,0,2
764e492b55c0ec40,2,e06fd1260ac865a7,180,0,3,3,0,0,0,0,,3,3,0,0,1,1,2,2,2,2,1,1,0,0
2750ac5854e8b28b,1,9b5b5a75523728f3,111,0,0,2,0,1,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2750ac5854e8b28b,1,f717b6002486f73f,111,0,9,15,1,1,1,0,,4,10,4,10,0,0,0,0,0,1,4,9,0,0
e0c636beed345e1d,1,fcaae0385b514f11,16,0,1,1,0,0,1,0,,1,1,1,1,0,0,0,0,1,1,0,0,0,0
e0c636beed345e1d,1,13b2f59210dda9cc,16,0,2,3,1,1,0,0,,2,3,1,2,1,1,0,0,2,3,0,0,0,0
5c3542260741c6bc,1,0ee783aa00e468f0,243,0,0,0,2,2,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c3542260741c6bc,1,19ffeb5e3fffd6d5,243,0,1,1,0,0,0,1,,1,1,0,0,0,0,1,1,1,1,0,0,0,0
ec1bda9a4c2aab42,1,9b5b5a75523728f3,224,0,2,3,1,1,2,0,,1,2,1,2,0,0,0,0,0,1,0,0,1,1
ec1bda9a4c2aab42,1,f717b6002486f73f,224,0,11,13,1,1,1,0,,1,2,1,2,0,0,0,0,0,1,1,1,0,0
748657d9ba9d7c71,1,0aa92558424ced9e,900,0,31,42,1,1,1,0,,15,26,15,26,0,0,0,0,0,0,0,0,15,26
748657d9ba9d7c71,1,33e33d51f289d2a1,900,0,12,14,0,0,0,0,,5,7,3,4,0,0,2,3,3,4,1,2,1,1
748657d9ba9d7c71,2,0aa92558424ced9e,180,0,11,11,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748657d9ba9d7c71,2,33e33d51f289d2a1,180,0,3,3,0,0,0,0,,1,1,0,0,0,0,1,1,1,1,0,0,0,0
748657d9ba9d7c71,3,0aa92558424ced9e,180,0,12,13,1,1,0,0,,4,5,4,5,0,0,0,0,0,0,0,0,4,5
748657d9ba9d7c71,3,33e33d51f289d2a1,180,0,3,9,0,0,0,0,,3,9,2,7,1,2,0,0,3,9,0,0,0,0
bc3beeb2224ea493,1,b807814d977682eb,1994,0,213,231,0,1,1,3,,8,12,6,10,2,2,0,0,0,0,4,4,4,8
bc3beeb2224ea493,1,4c12aa7ca246e7a4,1994,0,22,24,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968766d39fe12bd4,1,b0c95dc8e858452c,227,0,15,18,1,1,1,0,,9,12,8,11,0,0,1,1,1,3,0,0,8,9
968766d39fe12bd4,1,5da4e8dc02e50ac0,227,0,2,8,0,0,0,0,,2,8,0,3,0,1,2,4,2,8,0,0,0,0
7bbb46df42383d73,1,9b5b5a75523728f3,600,0,3,4,4,4,2,0,,1,2,0,0,0,0,1,2,1,2,0,0,0,0
7bbb46df42383d73,1,12458872d6afae1b,600,0,11,13,0,0,0,1,,3,5,3,4,0,0,0,1,1,2,0,0,2,3
7bbb46df42383d73,2,9b5b5a75523728f3,600,0,4,7,1,2,2,2,,2,5,2,2,0,0,0,3,0,3,0,0,2,2
7bbb46df42383d73,2,12458872d6afae1b,600,0,9,12,0,0,2,2,,7,8,3,4,4,4,0,0,1,2,0,0,6,6
7bbb46df42383d73,3,9b5b5a75523728f3,413,0,9,13,1,1,3,0,,7,11,3,4,1,2,3,5,4,7,0,0,3,4
7bbb46df42383d73,3,12458872d6afae1b,413,0,6,10,0,0,0,0,,0,4,0,3,0,0,0,1,0,3,0,1,0,0
7f0e5ac5bcb5a0f3,1,aae0897825336b1a,600,0,54,56,0,1,0,0,,4,6,1,2,3,4,0,0,1,2,3,4,0,0
7f0e5ac5bcb5a0f3,1,e4bde462b043d3e1,600,0,11,14,1,2,0,0,,1,2,0,1,1,1,0,0,0,1,1,1,0,0
7f0e5ac5bcb5a0f3,2,aae0897825336b1a,600,0,41,44,0,3,0,0,,13,16,2,5,7,7,4,4,2,4,11,11,0,1
7f0e5ac5bcb5a0f3,2,e4bde462b043d3e1,600,0,10,17,0,3,0,0,,0,4,0,4,0,0,0,0,0,4,0,0,0,0
7f0e5ac5bcb5a0f3,3,aae0897825336b1a,600,0,172,180,0,0,0,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7f0e5ac5bcb5a0f3,3,e4bde462b043d3e1,600,0,9,10,1,1,0,0,,1,2,0,0,0,0,1,2,0,0,0,0,1,2
7f0e5ac5bcb5a0f3,4,aae0897825336b1a,600,0,38,46,0,0,0,0,,3,5,3,5,0,0,0,0,3,5,0,0,0,0
7f0e5ac5bcb5a0f3,4,e4bde462b043d3e1,600,0,18,25,1,2,0,0,,3,8,2,5,0,0,1,3,3,8,0,0,0,0
7f0e5ac5bcb5a0f3,5,aae0897825336b1a,600,0,52,55,0,0,1,0,,3,4,3,4,0,0,0,0,0,0,3,4,0,0
7f0e5ac5bcb5a0f3,5,e4bde462b043d3e1,600,0,17,19,0,1,0,0,,1,2,1,2,0,0,0,0,1,2,0,0,0,0
7f0e5ac5bcb5a0f3,6,aae0897825336b1a,43,0,0,1,0,0,1,0,,0,1,0,1,0,0,0,0,0,1,0,0,0,0
7f0e5ac5bcb5a0f3,6,e4bde462b043d3e1,43,0,0,2,0,1,0,0,,0,2,0,1,0,0,0,1,0,2,0,0,0,0
2b7120d3f5e7b325,1,597db668b01c442c,549,0,15,23,0,3,1,0,,7,13,1,4,3,4,3,5,3,8,4,5,0,0
2b7120d3f5e7b325,1,fbbde91f7bc2d3c5,549,0,19,40,1,1,2,0,,15,35,14,32,1,2,0,1,3,14,2,3,10,18
f1f9ae4be31392c7,1,a7b48e18ca27795d,134,0,5,5,0,2,0,0,,5,5,5,5,0,0,0,0,0,0,5,5,0,0
f1f9ae4be31392c7,1,4e5bbc4566049cbf,134,0,13,13,0,0,0,0,,6,6,6,6,0,0,0,0,0,0,2,2,4,4
a3a328ca117184df,1,4c805f5f58a75df0,585,0,100,142,1,1,1,0,,42,80,25,61,17,19,0,0,12,35,10,23,20,22
a3a328ca117184df,1,f70144caea5c4c80,585,0,32,50,0,2,0,0,,6,24,2,15,1,6,3,3,5,11,1,13,0,0
43885ee6cc5ed241,1,cedfdf8d423d500c,720,0,44,54,0,0,1,1,,6,15,3,12,3,3,0,0,1,10,3,3,2,2
43885ee6cc5ed241,1,20bd6c3e03c46ee6,720,0,32,50,1,1,0,1,,7,21,5,17,2,2,0,2,0,2,2,2,5,17
43885ee6cc5ed241,2,cedfdf8d423d500c,180,0,20,20,0,0,0,0,,12,12,2,2,8,8,2,2,2,2,10,10,0,0
43885ee6cc5ed241,2,20bd6c3e03c46ee6,180,0,14,21,1,2,0,0,,6,13,2,8,3,4,1,1,0,0,4,5,2,8
db936df21e61209e,1,93892752c5fc23ca,623,0,9,21,0,2,2,0,,5,17,2,14,0,0,3,3,4,16,0,0,1,1
db936df21e61209e,1,13b2f59210dda9cc,623,0,35,44,2,2,0,0,,18,25,13,20,4,4,1,1,5,9,0,0,13,16
16f25f0808db6f77,1,cedfdf8d423d500c,542,0,67,77,0,0,1,0,,6,14,4,10,1,2,1,2,3,7,0,0,3,7
16f25f0808db6f77,1,b19fc66613dc75b9,542,0,70,83,1,1,1,0,,2,10,1,8,1,2,0,0,1,9,1,1,0,0
b55481006297ba05,1,b76ed59283d3559c,720,0,61,80,0,2,0,0,,31,50,18,34,1,1,12,15,30,49,0,0,1,1
b55481006297ba05,1,08ae5cd9aef7ddd3,720,0,25,59,1,2,2,0,,13,45,13,45,0,0,0,0,6,33,0,0,7,12
