bout_id,fighter_id,knockdowns_scored,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_slams_landed,takedowns_attempted,reversals_scored,significant_strikes_distance_head_landed,significant_strikes_distance_head_attempted,significant_strikes_distance_body_landed,significant_strikes_distance_body_attempted,significant_strikes_distance_leg_landed,significant_strikes_distance_leg_attempted,significant_strikes_clinch_head_landed,significant_strikes_clinch_head_attempted,significant_strikes_clinch_body_landed,significant_strikes_clinch_body_attempted,significant_strikes_clinch_leg_landed,significant_strikes_clinch_leg_attempted,significant_strikes_ground_head_landed,significant_strikes_ground_head_attempted,significant_strikes_ground_body_landed,significant_strikes_ground_body_attempted,significant_strikes_ground_leg_landed,significant_strikes_ground_leg_attempted,advances,advances_to_back,advances_to_half_guard,advances_to_mount,advances_to_side,submissions_attempted
162627,2335687,0,68,108,6,2,17,0,14,39,0,0,11,14,2,5,0,0,19,21,3,4,0,0,2,2,4,0,4,0,0,0
162629,2615270,0,20,40,0,0,0,0,10,28,2,3,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162630,2335682,0,62,180,0,0,6,0,38,136,9,23,10,11,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162630,2504550,0,85,290,0,0,0,0,54,231,8,21,19,30,1,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
162646,2500642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162646,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162647,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162648,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162649,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162650,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162651,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162652,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162653,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162654,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162655,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162656,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162657,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162658,2552406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162659,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162660,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162661,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162662,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162663,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162664,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162665,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162666,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162667,2526109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162686,2335789,0,136,194,4,0,7,0,6,14,1,2,1,4,1,3,0,1,0,0,52,89,0,0,0,0,8,0,6,0,2,1
162691,2497959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162692,2335761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162696,2412446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162697,2504926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162698,2957596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162726,2335754,0,71,102,1,0,1,0,2,22,1,1,0,0,3,8,8,9,4,4,3,6,0,0,0,0,0,0,0,0,0,0
162726,2486937,0,148,169,3,0,8,0,1,8,7,8,3,4,3,4,7,7,0,0,11,15,1,1,0,0,7,1,3,1,2,0
162746,2532871,0,2,3,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162747,2500118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162747,2501670,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
162749,2335521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162750,2431321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162751,2335634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162752,2335458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162754,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162755,2514885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162756,2487733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162757,2559936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162790,2501808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162791,2554494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162794,2560766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162797,2958599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162799,2958596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162800,2555117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162806,2504667,2,79,115,2,0,5,0,24,52,9,12,16,17,10,10,1,2,0,0,13,16,0,0,0,0,1,0,0,1,0,0
162806,2616900,1,30,80,0,0,1,1,8,55,2,3,11,11,0,1,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
162807,2614926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162826,2335531,0,57,101,0,0,9,0,11,35,9,17,22,26,0,4,11,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0
162849,2492785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162849,2519811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162850,2335475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162850,2501926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162851,2431258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162853,2499014,0,82,128,3,0,7,0,11,47,3,5,6,6,0,0,0,0,2,2,9,9,0,0,0,0,4,2,2,0,0,0
162854,2335668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162866,2611719,0,5,18,2,0,3,0,2,14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1
162867,2354364,1,42,63,0,0,0,0,11,27,6,8,14,15,0,0,1,1,0,0,3,5,4,4,0,0,0,0,0,0,0,0
162868,2504552,0,114,150,3,0,6,0,31,62,2,2,1,1,5,8,12,12,3,3,12,12,4,4,0,0,4,0,4,0,0,0
162868,2609398,0,33,79,1,0,8,0,12,54,2,3,1,1,0,2,5,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0
162869,2558395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162871,2552670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162876,2335818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162877,2335691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162877,2354545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162878,2488464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162879,2486937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162889,2502589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162890,2502589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162891,2487588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162891,2495166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162892,2495166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162894,2381666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162896,2959422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162907,2335711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162908,2488864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162912,2335678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162912,2500818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162913,2959436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162914,2335789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162914,2959437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162918,2512531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162919,2512531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162920,2504561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162926,2354548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162946,2618069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162947,2431360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162950,2588372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162952,2555489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162960,2501338,0,67,118,1,0,3,0,14,50,7,11,3,4,0,2,1,1,0,0,3,8,2,2,0,0,3,0,1,0,2,0
162960,2565792,0,48,78,2,0,2,0,15,40,4,7,12,12,0,0,0,0,0,0,6,8,1,1,0,0,0,0,0,0,0,0
162961,2502277,0,3,16,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162962,2502364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162966,2615094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162986,2504632,1,172,301,3,0,9,0,69,176,21,28,19,23,3,5,0,1,0,0,8,14,2,2,0,0,1,0,0,1,0,0
163006,2504172,1,9,9,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
163026,2517103,0,39,107,2,1,4,0,17,71,9,16,5,6,3,6,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
163048,2516141,0,39,92,0,0,2,0,32,80,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163049,2553018,0,13,29,0,0,0,0,8,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163049,2960683,1,13,31,0,0,0,0,5,22,1,1,1,1,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
163050,2500138,0,51,104,1,0,15,0,11,43,9,15,12,19,0,3,0,0,1,1,2,7,0,0,0,0,2,0,1,0,1,0
163050,2557569,0,62,108,1,0,1,1,13,52,4,6,2,3,8,11,9,10,0,0,1,1,0,0,0,0,2,0,2,0,0,1
163052,2552906,0,16,21,0,0,0,1,3,6,3,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3
163069,2960757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163073,2556926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163076,2514780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163077,2960763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163080,2960767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163081,2983498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163081,2983499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163082,2960680,0,8,16,0,0,0,0,6,11,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163082,2960681,0,9,15,1,0,3,0,5,11,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
163085,2354307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163086,2960772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163087,2960773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163089,2960775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163090,2960776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163094,2565286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163095,2514828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163096,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163097,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163098,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163099,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163100,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163101,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163102,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163103,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163104,2514828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163105,2514828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163106,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163107,2514827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163107,2514828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163108,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163109,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163110,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163111,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163112,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163113,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163114,2514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163126,2507860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163126,2960680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163127,2960680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163128,2960680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163129,2960680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163130,2960680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163131,2515917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163131,2960680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163132,2960680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163146,2960681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163147,2960681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163148,2960681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163149,2960681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163150,2960681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163151,2960681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163151,2961147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163152,2960681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163166,2354141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163166,2497724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163167,2354141,1,33,59,1,0,1,0,8,30,2,2,3,3,0,0,4,5,0,0,1,1,0,0,0,0,2,0,1,1,0,4
163167,2500138,0,90,118,2,0,5,0,9,18,1,5,4,6,2,3,4,5,0,0,18,21,1,1,0,0,0,0,0,0,0,0
163168,2335701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163168,2487735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163171,2335743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163172,2335686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163172,2951241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163174,2335683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163174,2504985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163175,2499870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163177,2335672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163178,2504626,0,178,199,4,0,7,0,2,10,3,3,7,7,0,0,0,0,0,0,7,10,10,10,0,0,4,0,0,0,4,5
163183,2557028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163188,2335668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163189,2431335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163190,2961449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163194,2504958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163227,2554494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163246,2611954,0,16,60,0,0,1,0,5,41,3,4,7,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163247,2527805,0,16,32,1,1,2,1,6,17,0,1,0,0,1,1,0,0,0,0,5,8,0,0,0,0,1,0,1,0,0,2
163248,2488370,0,6,11,0,0,2,0,3,7,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
163248,2504229,0,59,67,4,3,4,0,3,6,0,0,0,0,3,4,2,2,7,7,16,16,2,2,0,0,1,1,0,0,0,0
163251,2554931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163251,2960767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163254,2335474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163255,2335474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163256,2335474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163257,2335474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163269,2500857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163269,2553295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163271,2487705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163271,2959234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163272,2500721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163275,2502604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163276,2502604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163276,2963934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163306,2335475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163306,2500818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163307,2335475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163347,2335513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163347,2556512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163366,2516118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163367,2516118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163368,2516118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163369,2504174,1,14,48,0,0,1,0,6,37,3,5,3,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
163369,2504563,0,26,57,0,0,0,0,15,43,7,9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163386,2615078,0,51,99,0,0,0,0,28,75,9,10,4,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
