id,pk,slug,name,nickname,date_of_birth,height_centimeters,reach_inches,leg_reach_inches,fighting_style,stance,nationality
RmlnaHRlck5vZGU6MTE2ODU=,11685,victor-martinez-11685,Victor Martinez,The Brick,1991-07-17,177.8,70.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTE2OQ==,1169,rory-macdonald-1169,Rory MacDonald,Ares,1989-07-22,183.0,76.0,,Well Rounded,Orthodox,Canada
RmlnaHRlck5vZGU6MTE3,117,tim-sylvia-117,Tim Sylvia,Maine-iac,1976-03-05,203.0,82.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTE3MA==,1170,reza-madadi-1170,Reza Madadi,Maddog,1980-06-20,180.0,74.0,42.0,Wrestler,Orthodox,"Iran, Islamic Republic of"
RmlnaHRlck5vZGU6MTE3MQ==,1171,ryan-madigan-1171,Ryan Madigan,The Lion,,183.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6MTE3Mg==,1172,jon-madsen-1172,Jon Madsen,,1980-02-12,183.0,72.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTE3Mw==,1173,bernardo-magalhaes-1173,Bernardo Magalhaes,Trekko,1981-08-04,175.0,69.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTE3NA==,1174,caio-magalhaes-1174,Caio Magalhaes,Hellboy,1987-12-14,176.0,73.0,,Striker / BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTE3NQ==,1175,neil-magny-1175,Neil Magny,Hatian Sensation,1987-08-03,188.0,81.0,45.0,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTE3Ng==,1176,john-maguire-1176,John Maguire,The One,1983-05-19,176.0,71.0,,Grappler,Southpaw,England
RmlnaHRlck5vZGU6MTE3Nw==,1177,john-makdessi-1177,John Makdessi,The Bull,1985-05-03,173.0,69.0,38.0,Striker,Orthodox,Canada
RmlnaHRlck5vZGU6MTE3OA==,1178,fabio-maldonado-1178,Fabio Maldonado,Caipira de Aço,1980-03-17,185.0,75.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MTE3OQ==,1179,jon-manley-1179,Jon Manley,,1986-07-07,182.9,75.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTE4MA==,1180,jimi-manuwa-1180,Jimi Manuwa,Poster Boy,1980-02-18,188.0,75.5,43.0,Striker,Orthodox,England
RmlnaHRlck5vZGU6MTE4MQ==,1181,cristiano-marcello-1181,Cristiano Marcello,,1977-12-03,176.0,72.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTE4Mg==,1182,ronny-markes-1182,Ronny Markes,,1988-04-22,184.0,75.0,,Well Rounded,Orthodox,Brazil
RmlnaHRlck5vZGU6MTE4MjM=,11823,brandon-moreno-11823,Brandon Moreno,The Assassin,1993-12-07,170.2,70.0,38.0,Striker / Bjj Grappler,Orthodox,Mexico
RmlnaHRlck5vZGU6MTE4MjQ=,11824,gadzhimurad-antigulov-11824,Gadzhimurad Antigulov,,1987-01-01,180.0,70.0,40.0,Grappler,Orthodox,"Anapa, Russia"
RmlnaHRlck5vZGU6MTE4Mjg=,11828,drakkar-klose-11828,Drakkar Klose,,1988-03-09,172.7,70.0,39.0,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTE4Mw==,1183,henry-martinez-1183,Henry Martinez,Sicario,1983-08-07,171.0,69.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MTE4MzM=,11833,sean-woodson-11833,Sean Woodson,The Warrior,1992-06-07,188.0,78.0,,Striker,Orthodox,Saint Louis
RmlnaHRlck5vZGU6MTE4NA==,1184,adriano-martins-1184,Adriano Martins,Krazy Bee,1982-06-12,177.8,72.0,40.0,Striker / Bjj Grappler,Southpaw,Brazil
RmlnaHRlck5vZGU6MTE4NDU=,11845,oliver-enkamp-11845,Oliver Enkamp,The Future,1991-10-08,183.0,77.0,,Striker,Orthodox,Sweden
RmlnaHRlck5vZGU6MTE4NDk=,11849,robert-wilkinson-11849,Robert Wilkinson,Razor,1992-02-22,188.0,80.0,,,,Australia
RmlnaHRlck5vZGU6MTE4NQ==,1185,lucas-martins-1185,Lucas Martins,Mineiro,1988-11-11,175.3,71.0,,Striker,Orthodox,Brazil
RmlnaHRlck5vZGU6MTE4NTU=,11855,maurice-greene-11855,Maurice Greene,The Pirate,1986-07-05,200.7,82.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTE4NTc=,11857,nick-roehrick-11857,Nick Roehrick,,1987-07-06,190.5,75.5,,,,United States
RmlnaHRlck5vZGU6MTE4Ng==,1186,bristol-marunde-1186,Bristol Marunde,,1982-04-20,186.0,75.5,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTE4NjQ=,11864,victor-altamirano-11864,Victor Altamirano,El Magnifico,1991-01-23,168.0,70.5,,Striker,Switch,United States
RmlnaHRlck5vZGU6MTE4Nw==,1187,jorge-masvidal-1187,Jorge Masvidal,GameBred,1984-11-12,178.0,73.0,39.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTE4NzA=,11870,alex-munoz-11870,Alex Munoz,,1990-02-27,175.0,72.0,,Striker / Wrestler,Southpaw,United States
RmlnaHRlck5vZGU6MTE4OA==,1188,ian-mccall-1188,Ian McCall,Uncle Creepy,1984-07-05,165.0,64.0,37.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTE4OQ==,1189,sean-mccorkle-1189,Sean McCorkle,Big Sexy,1973-10-15,201.0,81.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTE4OTU=,11895,eryk-anders-11895,Eryk Anders,Frankenstein,1987-04-21,185.0,77.0,44.0,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MTE5MA==,1190,bubba-mcdaniel-1190,Bubba McDaniel,The Menace,1983-05-03,190.5,75.0,,,,United States
RmlnaHRlck5vZGU6MTE5MQ==,1191,michael-mcdonald-1191,Michael McDonald,Mayday,1991-01-15,173.0,70.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTE5MTc=,11917,montana-de-la-rosa-11917,Montana De La Rosa,,1995-02-14,163.0,68.0,,BJJ Grappler,Orthodox,Texas
RmlnaHRlck5vZGU6MTE5Mg==,1192,court-mcgee-1192,Court McGee,The Crusher,1984-12-12,181.0,72.0,41.0,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTE5MjY=,11926,ronnie-lawrence-11926,Ronnie Lawrence,The Heat,1992-06-13,173.0,70.5,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTE5Mw==,1193,ryan-mcgillivray-1193,Ryan McGillivray,The Kid,1986-09-27,181.0,72.0,,,,Canada
RmlnaHRlck5vZGU6MTE5NA==,1194,conor-mcgregor-1194,Conor McGregor,Notorious,1988-07-14,172.7,73.0,40.0,Striker,Southpaw,Ireland
RmlnaHRlck5vZGU6MTE5NDE=,11941,austin-lingo-11941,Austin Lingo,Lights Out,1994-07-10,175.0,70.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTE5NQ==,1195,cody-mckenzie-1195,Cody McKenzie,AK Kid,1987-12-16,183.0,75.0,,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTE5NTA=,11950,dwight-grant-11950,Dwight Grant,The Body Snatcher,1984-09-14,185.0,76.5,,Striker,Switch,United States
RmlnaHRlck5vZGU6MTE5NTg=,11958,peter-barrett-11958,Peter Barrett,Slippery Pete,1986-08-10,175.3,73.0,,,Southpaw,United States
RmlnaHRlck5vZGU6MTE5Ng==,1196,tim-mckenzie-1196,Tim McKenzie,Wrecking Machine,,180.0,74.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTE5Nw==,1197,sara-mcmann-1197,Sara McMann,,1980-09-24,166.0,66.0,37.0,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTE5NzM=,11973,alex-volkanovski-11973,Alex Volkanovski,The Hulk,1988-09-29,165.1,71.5,36.0,Well Rounded,Orthodox,Australia
RmlnaHRlck5vZGU6MTE5OA==,1198,james-mcsweeney-1198,James McSweeney,The Hammer,1980-10-24,195.0,75.0,,,Orthodox,England
RmlnaHRlck5vZGU6MTE5OQ==,1199,tim-means-1199,Tim Means,The Dirty Bird,1984-02-20,185.0,75.0,42.0,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MTEw,110,ronys-torres-110,Ronys Torres,The Jungle Boy,1975-09-13,170.0,71.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTEwMA==,1100,john-hathaway-1100,John Hathaway,The Hitman,1987-04-23,188.0,76.0,,Wrestler,Orthodox,England
RmlnaHRlck5vZGU6MTEwMQ==,1101,tommy-hayden-1101,Tommy Hayden,Wild Card,1986-03-11,175.3,72.0,,Striker / BJJ Grappler,Southpaw,United States
RmlnaHRlck5vZGU6MTEwMg==,1102,james-head-1102,James Head,The,1984-02-09,188.0,73.0,,Striker / Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTEwMw==,1103,jake-hecht-1103,Jake Hecht,Hitman,1984-02-09,183.0,73.0,,Stirker/Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTEwNA==,1104,delson-heleno-1104,Delson Heleno,Pe de Chumbo,1977-11-16,180.0,72.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTEwNQ==,1105,benson-henderson-1105,Benson Henderson,Smooth,1983-11-16,175.3,70.0,,,,United States
RmlnaHRlck5vZGU6MTEwNg==,1106,johny-hendricks-1106,Johny Hendricks,Bigg Rigg,1983-10-12,178.0,69.0,39.0,Striker / Wrestler,Southpaw,United States
RmlnaHRlck5vZGU6MTEwNw==,1107,dave-herman-1107,Dave Herman,Pee-Wee,1984-10-03,195.6,77.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTEwOA==,1108,ramiro-hernandez-1108,Ramiro Hernandez,Junior,1986-07-22,175.3,69.5,,,,United States
RmlnaHRlck5vZGU6MTEwOQ==,1109,clint-hester-1109,Clint Hester,Headbussa,1986-11-21,188.0,76.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTExMA==,1110,jimy-hettes-1110,Jimy Hettes,The Kid,1987-06-09,176.0,71.0,,Grappler,Southpaw,"Kingston, Pennsylvania, United States"
RmlnaHRlck5vZGU6MTExMQ==,1111,hatsu-hioki-1111,Hatsu Hioki,Child of Shooto,1983-07-18,181.0,73.0,,BJJ Grappler,Orthodox,Japan
RmlnaHRlck5vZGU6MTExMg==,1112,mizuto-hirota-1112,Mizuto Hirota,Pugnus,1981-04-05,170.0,67.0,40.0,Striker,Orthodox,Japan
RmlnaHRlck5vZGU6MTExMjA=,11120,veronica-hardy-11120,Veronica Hardy,,1995-10-30,163.0,64.0,,Striker / BJJ Grappler,Orthodox,Venezuela
RmlnaHRlck5vZGU6MTExMjI=,11122,gabriel-green-11122,Gabriel Green,Gifted,1993-05-02,177.8,72.5,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTExMw==,1113,kyung-ho-kang-1113,Kyung Ho Kang,Mr. Perfect,1987-09-09,176.0,72.0,,Striker / BJJ Grappler,Orthodox,South Korea
RmlnaHRlck5vZGU6MTExNA==,1114,roger-hollett-1114,Roger Hollett,Hulk,1978-10-08,178.0,73.0,,Wrestler,Orthodox,Canada
RmlnaHRlck5vZGU6MTExNQ==,1115,max-holloway-1115,Max Holloway,Blessed,1991-12-04,181.0,70.0,42.0,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTExNTc=,11157,humberto-bandenay-11157,Humberto Bandenay,,1994-09-04,185.4,71.5,,Striker,Southpaw,Peru
RmlnaHRlck5vZGU6MTExNg==,1116,kurt-holobaugh-1116,Kurt Holobaugh,The Hurt,1986-09-08,180.3,70.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTExNw==,1117,mark-holst-1117,Mark Holst,Boots,1985-10-14,183.0,75.0,,,Orthodox,Canada
RmlnaHRlck5vZGU6MTExOA==,1118,kyoji-horiguchi-1118,Kyoji Horiguchi,,1990-10-12,163.0,66.0,37.0,Striker,Orthodox,"Takasaki, Gunma, Japan"
RmlnaHRlck5vZGU6MTExOQ==,1119,jeff-hougland-1119,Jeff Hougland,Hellbound,1978-08-02,175.0,68.0,,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTExOTk=,11199,dricus-du-plessis-11199,Dricus Du Plessis,Stilknocks,1994-01-14,182.9,76.0,,Striker,Orthodox,South Africa
RmlnaHRlck5vZGU6MTEyMA==,1120,john-howard-1120,John Howard,Doomsday,1983-03-01,170.0,72.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTEyMQ==,1121,mark-hunt-1121,Mark Hunt,Super Samoan,1974-03-23,178.0,74.0,43.0,Striker,Orthodox,New Zealand
RmlnaHRlck5vZGU6MTEyMg==,1122,al-iaquinta-1122,Al Iaquinta,Raging,1987-04-30,176.0,70.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTEyMw==,1123,yoislandy-izquierdo-1123,Yoislandy Izquierdo,Cuba,1984-01-09,178.0,72.5,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MTEyNA==,1124,yves-jabouin-1124,Yves Jabouin,Tiger,1979-05-30,168.0,68.0,,Striker,Orthodox,Canada
RmlnaHRlck5vZGU6MTEyNQ==,1125,brock-jardine-1125,Brock Jardine,The Machine,1985-07-10,180.3,73.0,,Striker / Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTEyNTY=,11256,mara-romero-borella-11256,Mara Romero Borella,Kunoichici,1986-06-03,167.6,67.0,,BJJ Grappler,Orthodox,Italy
RmlnaHRlck5vZGU6MTEyNg==,1126,rony-jason-1126,Rony Jason,Jason,1984-03-21,170.0,73.0,40.0,Striker / BJJ Grappler,Orthodox,"Quixada, Ceara, Brazil"
RmlnaHRlck5vZGU6MTEyNw==,1127,maciej-jewtuszko-1127,Maciej Jewtuszko,Irokez,1981-01-31,183.0,74.0,,,Orthodox,Poland
RmlnaHRlck5vZGU6MTEyOA==,1128,ryan-jimmo-1128,Ryan Jimmo,Big Deal,1981-11-27,188.0,73.0,,Striker,Orthodox,Canada
RmlnaHRlck5vZGU6MTEyOQ==,1129,damarques-johnson-1129,DaMarques Johnson,Darkness,1982-06-28,185.0,75.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTEzMA==,1130,demetrious-johnson-1130,Demetrious Johnson,Mighty Mouse,1986-08-13,160.0,66.0,34.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTEzMQ==,1131,lavar-johnson-1131,Lavar Johnson,Big,1977-03-09,193.0,81.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTEzMw==,1133,marcus-jones-1133,Marcus Jones,The Darkness,1973-08-15,198.0,80.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTEzNA==,1134,shawn-jordan-1134,Shawn Jordan,The Savage,1984-10-21,183.0,74.0,,Striker,Southpaw,United States
RmlnaHRlck5vZGU6MTEzNQ==,1135,ivan-jorge-1135,Ivan Jorge,Batman,1981-11-11,176.0,73.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTEzNg==,1136,scott-jorgensen-1136,Scott Jorgensen,Young Guns,1982-09-17,163.0,66.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTEzNw==,1137,myles-jury-1137,Myles Jury,The Fury,1988-10-31,178.0,73.0,42.0,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTEzOA==,1138,denis-kang-1138,Denis Kang,The Super Korean,1977-09-17,180.0,77.0,,,Orthodox,Canada
RmlnaHRlck5vZGU6MTEzOQ==,1139,sarah-kaufman-1139,Sarah Kaufman,,1985-09-20,165.0,66.0,,,Orthodox,Canada
RmlnaHRlck5vZGU6MTI0MA==,1240,ednaldo-oliveira-1240,Ednaldo Oliveira,Lula Molusco,1984-02-19,195.6,81.5,,,,Brazil
RmlnaHRlck5vZGU6MTI0MDA=,12400,leah-letson-12400,Leah Letson,Nidas,1992-08-21,170.2,71.0,,,,United States
RmlnaHRlck5vZGU6MTI0MQ==,1241,rafaello-oliveira-1241,Rafaello Oliveira,Tractor,1982-01-26,172.7,72.0,,BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTI0Mg==,1242,daniel-omielanczuk-1242,Daniel Omielanczuk,,1982-08-31,183.0,74.0,41.0,Striker,Southpaw,Poland
RmlnaHRlck5vZGU6MTI0Mw==,1243,nick-osipczak-1243,Nick Osipczak,Slick,1984-12-30,188.0,76.0,,,,England
RmlnaHRlck5vZGU6MTI0NA==,1244,nissen-osterneck-1244,Nissen Osterneck,,1981-05-01,188.0,74.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTI0NQ==,1245,alistair-overeem-1245,Alistair Overeem,The Reem,1980-05-17,196.0,82.0,44.0,Striker,Orthodox,Netherlands
RmlnaHRlck5vZGU6MTI0Ng==,1246,nick-pace-1246,Nick Pace,,1987-04-17,171.0,68.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTI0Nw==,1247,damacio-page-1247,Damacio Page,The Angel of Death,1982-09-30,167.6,66.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTI0OA==,1248,dustin-pague-1248,Dustin Pague,The Disciple,1987-08-05,176.0,74.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI0ODk=,12489,claudio-puelles-12489,Claudio Puelles,El Niño,1996-04-21,180.0,72.0,40.0,Striker / Grappler,Southpaw,"Lima, Peru"
RmlnaHRlck5vZGU6MTI0OQ==,1249,bart-palaszewski-1249,Bart Palaszewski,Bartimus Sativa,1983-05-30,175.0,70.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI0OTM=,12493,martin-bravo-12493,Martin Bravo,Toro,1993-09-21,173.0,71.0,38.0,Striker,Orthodox,Mexico
RmlnaHRlck5vZGU6MTI1,125,vitor-belfort-125,Vitor Belfort,The Phenom,1977-04-01,183.0,74.0,41.0,Striker,Southpaw,Brazil
RmlnaHRlck5vZGU6MTI1MA==,1250,marcos-vinicius-borges-pancini-1250,Marcos Vinicius Borges Pancini,Vina,1979-12-05,168.0,68.5,,,,Brazil
RmlnaHRlck5vZGU6MTI1MDI=,12502,kwan-ho-kwak-12502,Kwan Ho Kwak,Handsome,1989-06-18,170.2,70.0,39.0,Striker,Orthodox,South Korea
RmlnaHRlck5vZGU6MTI1MDM=,12503,niklas-stolze-12503,Niklas Stolze,Green Mask,1992-12-28,183.0,75.0,,Striker,Southpaw,Germany
RmlnaHRlck5vZGU6MTI1MQ==,1251,norman-parke-1251,Norman Parke,Stormin,1987-12-22,180.0,70.0,,Grappler,Southpaw,Northern Ireland
RmlnaHRlck5vZGU6MTI1Mg==,1252,william-patolino-1252,William Patolino,Patolino,1991-07-01,178.0,75.0,,,,Brazil
RmlnaHRlck5vZGU6MTI1MjE=,12521,askar-askarov-12521,Askar Askarov,Bullet,1992-10-09,165.1,67.0,,Well Rounded,Switch,Russia
RmlnaHRlck5vZGU6MTI1Mw==,1253,allan-patrick-1253,Allan Patrick,Nuguette,1983-07-09,180.3,74.0,42.0,BJJ Grappler,Southpaw,Brazil
RmlnaHRlck5vZGU6MTI1NA==,1254,claude-patrick-1254,Claude Patrick,The Prince,1980-06-14,180.0,75.0,,Well Rounded,Orthodox,Canada
RmlnaHRlck5vZGU6MTI1NQ==,1255,julio-paulino-1255,Julio Paulino,Dominican Demon,,183.0,,,,Orthodox,United States
RmlnaHRlck5vZGU6MTI1Ng==,1256,estevan-payan-1256,Estevan Payan,El Terrible,1982-04-03,177.8,72.0,,,Orthodox,United States
RmlnaHRlck5vZGU6MTI1Nw==,1257,ross-pearson-1257,Ross Pearson,The Real Deal,1984-09-26,172.7,69.0,39.0,Striker,Orthodox,England
RmlnaHRlck5vZGU6MTI1OA==,1258,nick-penner-1258,Nick Penner,The Quiet Assassin,1980-03-26,193.0,77.0,,,Southpaw,Canada
RmlnaHRlck5vZGU6MTI1OQ==,1259,godofredo-pepey-1259,Godofredo Pepey,Pepey,1987-07-02,170.0,73.0,41.0,BJJ Grappler,Orthodox,"Fortaleza, Ceara, Brazil"
RmlnaHRlck5vZGU6MTI2,126,vladimir-matyushenko-126,Vladimir Matyushenko,The Janitor,1971-01-01,185.0,74.0,,Wrestler,Orthodox,Belarus
RmlnaHRlck5vZGU6MTI2MA==,1260,robbie-peralta-1260,Robbie Peralta,Problems,1986-01-01,172.7,71.0,,,,United States
RmlnaHRlck5vZGU6MTI2MQ==,1261,erik-perez-1261,Erik Perez,El Goyito,1989-11-19,172.7,68.0,,Striker / BJJ Grappler,Orthodox,Mexico
RmlnaHRlck5vZGU6MTI2Mg==,1262,thiago-perpetuo-1262,Thiago Perpetuo,Bodao,,182.0,71.0,,Stirker,Orthodox,Brazil
RmlnaHRlck5vZGU6MTI2Mw==,1263,anthony-pettis-1263,Anthony Pettis,Showtime,1987-01-27,175.0,72.0,42.0,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTI2NA==,1264,nam-phan-1264,Nam Phan,Napalm,1983-03-13,168.0,71.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI2NQ==,1265,costa-philippou-1265,Costa Philippou,Costa,1979-11-29,181.0,73.0,,,,Cyprus
RmlnaHRlck5vZGU6MTI2Ng==,1266,vinc-pichel-1266,Vinc Pichel,From Hell,1982-11-23,177.0,72.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI2Nw==,1267,brad-pickett-1267,Brad Pickett,One Punch,1978-09-24,168.0,68.0,37.0,Striker,Orthodox,England
RmlnaHRlck5vZGU6MTI2OA==,1268,mike-pierce-1268,Mike Pierce,Megatron,1980-10-01,173.0,71.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTI2OQ==,1269,sean-pierson-1269,Sean Pierson,The Punisher,1976-04-10,185.0,76.0,,Striker / Wrestler,Southpaw,Canada
RmlnaHRlck5vZGU6MTI3MA==,1270,daniel-pineda-1270,Daniel Pineda,The Pit,1985-08-06,171.0,68.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTI3MQ==,1271,dustin-poirier-1271,Dustin Poirier,The Diamond,1989-01-19,175.0,73.0,40.0,Well Rounded,Southpaw,United States
RmlnaHRlck5vZGU6MTI3Mg==,1272,igor-pokrajac-1272,Igor Pokrajac,The Duke,1979-01-02,183.0,74.0,,Striker / Wrestler,Orthodox,Croatia
RmlnaHRlck5vZGU6MTI3Mw==,1273,santiago-ponzinibbio-1273,Santiago Ponzinibbio,El Rasta,1986-09-26,182.0,73.0,40.0,Striker / BJJ Grappler,Orthodox,Argentina
RmlnaHRlck5vZGU6MTI3NA==,1274,wagner-prado-1274,Wagner Prado,Caldeirao,1986-12-30,185.0,74.0,,Striker,Southpaw,Brazil
RmlnaHRlck5vZGU6MTI3NQ==,1275,carlo-prater-1275,Carlo Prater,Neo,1981-06-25,183.0,72.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTI3Ng==,1276,joe-proctor-1276,Joe Proctor,,1985-08-10,177.8,72.0,,Striker / BJJ Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTI3Nw==,1277,vinicius-quieroz-1277,Vinicius Quieroz,Spartan,1983-08-29,201.0,79.5,,,,Brazil
RmlnaHRlck5vZGU6MTI3OA==,1278,jimmy-quinlan-1278,Jimmy Quinlan,Crash,,183.0,72.0,,Grappler,Orthodox,United States
RmlnaHRlck5vZGU6MTI3OQ==,1279,luis-ramos-1279,Luis Ramos,Beicao,1981-01-18,173.0,72.0,,Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTI4,128,waylon-lowe-128,Waylon Lowe,,1980-11-30,170.0,69.0,,Wrestler,Southpaw,United States
RmlnaHRlck5vZGU6MTI4MA==,1280,wilson-reis-1280,Wilson Reis,,1985-01-06,162.0,65.0,36.0,BJJ Grappler,Southpaw,Brazil
RmlnaHRlck5vZGU6MTI4MQ==,1281,mike-ricci-1281,Mike Ricci,The Martian,1986-03-18,182.0,76.0,,Striker,Southpaw,Canada
RmlnaHRlck5vZGU6MTI4Mg==,1282,nick-ring-1282,Nick Ring,The Promise,1979-02-10,185.0,74.0,,Well Rounded,Southpaw,Canada
RmlnaHRlck5vZGU6MTI4MjI=,12822,salim-touahri-12822,Salim Touahri,Grizzly,1989-09-28,177.8,72.0,,,,Poland
RmlnaHRlck5vZGU6MTI4Mw==,1283,mike-rio-1283,Mike Rio,The Wolverine,1981-07-06,178.0,70.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTI4NA==,1284,francisco-rivera-1284,Francisco Rivera,Cisco,1981-12-08,175.0,70.0,,Power Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI4NQ==,1285,buddy-roberts-1285,Buddy Roberts,,1982-10-17,188.0,76.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI4Ng==,1286,daniel-roberts-1286,Daniel Roberts,Ninja,1980-08-05,178.0,74.0,,,Southpaw,United States
RmlnaHRlck5vZGU6MTI4Nw==,1287,kenny-robertson-1287,Kenny Robertson,,1984-02-14,178.0,74.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTI4NzI=,12872,dontale-mayes-12872,Dontale Mayes,Kong,1992-01-16,198.0,81.5,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI4OA==,1288,carlos-eduardo-rocha-1288,Carlos Eduardo Rocha,Ta Danado,1981-07-12,178.0,75.0,,BJJ Grappler,Orthodox,Brazil
RmlnaHRlck5vZGU6MTI4ODg=,12888,tyson-pedro-12888,Tyson Pedro,,1991-09-17,191.0,79.0,,Striker / Bjj Grappler,Orthodox,Australia
RmlnaHRlck5vZGU6MTI4OQ==,1289,vagner-rocha-1289,Vagner Rocha,Ceara,1982-06-06,180.0,73.0,,BJJ Grappler,Southpaw,Brazil
RmlnaHRlck5vZGU6MTI5MA==,1290,luke-rockhold-1290,Luke Rockhold,,1984-10-17,191.0,77.0,,Well Rounded,Orthodox,United States
RmlnaHRlck5vZGU6MTI5MDk=,12909,yanan-wu-12909,Yanan Wu,Mulan,1996-04-18,175.3,66.0,,Striker,Orthodox,China
RmlnaHRlck5vZGU6MTI5MQ==,1291,manuel-rodriguez-1291,Manuel Rodriguez,Chalate,1985-04-25,176.0,74.0,,Grappler,Orthodox,Australia
RmlnaHRlck5vZGU6MTI5Mg==,1292,shane-roller-1292,Shane Roller,,1979-07-14,178.0,72.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTI5Mw==,1293,ricardo-romero-1293,Ricardo Romero,,1978-05-15,183.0,76.0,,Wrestler,Orthodox,United States
RmlnaHRlck5vZGU6MTI5MzQ=,12934,shanna-young-12934,Shanna Young,The Shanimal,1991-02-20,170.2,65.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI5NA==,1294,yoel-romero-1294,Yoel Romero,Soldier of God,1977-04-30,178.0,73.0,42.0,Striker / Wrestler,Southpaw,United States
RmlnaHRlck5vZGU6MTI5NQ==,1295,jesse-ronson-1295,Jesse Ronson,The Body Snatcher,1985-12-24,175.3,70.5,,Striker,Southpaw,Canada
RmlnaHRlck5vZGU6MTI5Ng==,1296,aaron-rosa-1296,Aaron Rosa,Big Red,1983-03-28,191.0,78.0,,Striker,Orthodox,United States
RmlnaHRlck5vZGU6MTI5Nw==,1297,jake-rosholt-1297,Jake Rosholt,El Gaucho,1982-09-02,185.0,74.0,,,Orthodox,United States
