id,name,nickname,height_inches,reach_inches,stance,date_of_birth
16b89be2f5c16fba,Larissa Pacheco,,67.0,,Orthodox,1994-09-07
16bf6a73bdd302cd,Collin Hart,,73.0,,Orthodox,1989-10-12
16d09e800ad7ec79,Luiz Firmino,Buscape,66.0,,Orthodox,1982-03-18
172c2135e70f87b7,Luke Barnatt,The Bigslow,78.0,77.0,Orthodox,1988-04-13
173acb3f920082b8,Roland Delorme,,69.0,71.0,Orthodox,1983-12-18
175852708cb55776,Cristina Stanciu,Barbie,63.0,,Orthodox,1994-03-29
17615148dd4be6f6,Tatsuya Ando,Kirinji,64.0,68.0,Southpaw,1990-04-26
1788eee370f077b7,Blagoy Ivanov,Baga,71.0,73.0,Southpaw,1986-10-09
17923f676f100e16,Tallison Teixeira,Xicao,79.0,83.0,Orthodox,1999-12-07
179f1948dc234f1f,Mark Munoz,The Filipino Wrecking Machine,72.0,71.0,Orthodox,1978-02-09
17c6e35e4da505b0,J.T Taylor,The Outlaw,70.0,,,
17cb6d8e8187f304,Nyamjargal Tumendemberel,Art of Knockout,67.0,71.0,Orthodox,1998-03-22
17e97649403ba428,Joshua Van,The Fearless,65.0,65.0,Orthodox,2001-10-10
182f2b78582de3d8,Marcus LeVesseur,The Prospect,69.0,70.0,Southpaw,1982-07-17
184b7a36d50dcc5e,Chelsea Hackett,Hammer,64.0,66.0,Switch,1998-08-16
184b955181bdef52,Wes Albritton,,70.0,,Orthodox,
18524b46c570730b,Mark Hall,,72.0,,Orthodox,
185fb0200a4605e6,Steve Kennedy,The Steamrolla,71.0,,Orthodox,1983-03-07
18944a1a6ac1becf,Andre Walker,,71.0,,Southpaw,
18968f97ad34f15c,Jeremy Stephens,Lil' Heathen,69.0,71.0,Orthodox,1986-05-25
1897b7b913736a7c,Alatengheili,The Mongolian Knight,65.0,66.0,Orthodox,1991-12-14
18aecaf50f52e4c3,Phillip Miller,,71.0,,Orthodox,1979-02-20
18b602842a24f7c5,Mike Rodriguez,Slo Mike,76.0,82.0,Southpaw,1988-11-28
18c49685296c60e6,Miguel Linares,,,,,
18d01f7f8338ae72,Vinicius Oliveira,LokDog,69.0,70.0,Switch,1995-11-30
18e4f61f16f458c6,AJ Matthews,,71.0,,,
18e8b7070228e728,Darrell Horcher,The Saint,70.0,70.0,Southpaw,1987-07-28
18f5669a92e99d92,Jeremiah Constant,,73.0,,Orthodox,1974-07-19
192520689012c7e4,Suman Mokhtarian,,68.0,72.0,Orthodox,1992-06-13
193b9d1858bc4df3,Dan Hooker,The Hangman,72.0,75.0,Switch,1990-02-13
194fc025f9355db6,Rickson Gracie,,70.0,,Switch,1958-11-20
196ed28337adc630,Pat Audinwood,Awesomely Awesome,72.0,,Orthodox,1986-04-16
1971869b7e054261,Mike de la Torre,El Cucuy,71.0,71.0,Orthodox,1986-09-22
1975c2272ba40e71,Nick Serra,The Mad Monkey,69.0,,Orthodox,1978-03-27
1979c80150f630c4,Kestutis Smirnovas,,70.0,,Orthodox,
19809d475ed832d5,Shaheen Santana,Shazam,73.0,75.0,Orthodox,1991-06-04
198994b47f395af0,Carlo Pedersoli Jr.,Semento,71.0,75.0,Southpaw,1993-06-08
1999ffb5cebc314f,Brian Camozzi,Mantis,74.0,78.0,Orthodox,1991-06-24
199eb7cf6ae90294,Naoki Inoue,,69.0,71.0,Orthodox,1997-06-14
19a8cce18a1cef9e,James Head,,73.0,73.0,Orthodox,1984-02-09
19b7738321cfae42,Mallory Martin,,64.0,63.0,Orthodox,1994-01-29
19c591115a58982c,Viacheslav Borshchev,Slava Claus,71.0,69.0,Orthodox,1992-01-08
19db7ac26308178f,Ivan Jorge,Batman,69.0,73.0,Orthodox,1980-11-07
19f8a2f6eecd92ac,Puja Tomar,Cyclone,64.0,59.0,Southpaw,1993-12-05
19ffeb5e3fffd6d5,Joe Charles,The Ghetto Man,73.0,,Southpaw,
1a064688481f66e1,Joao Elias,Alicate,63.0,64.0,Southpaw,1995-01-08
1a08b01fdabb6ae2,Tony Kelley,Primetime,69.0,70.0,Switch,1987-01-21
1a1a4d7a29041d77,Colin Robinson,Big C,76.0,,Orthodox,1968-11-27
1a225f04aa6e0739,Kelly Dullanty,Psycho,68.0,,Orthodox,1977-11-04
1a2bf44edb8055b6,Serhiy Sidey,,71.0,72.0,Switch,1996-07-04
1a31ef98efce7a79,Matheus Nicolau,,66.0,66.0,Orthodox,1993-01-06
1a49e0670dfaca31,Jim Mullen,,73.0,,Southpaw,
1a50e734bb54861a,OJ Dominguez,,,,,
1a54231796e24a3f,Liudvik Sholinian,Palmeyros,70.0,71.0,Orthodox,1990-01-20
1a7745388839e52b,John Maguire,The One,69.0,69.0,Southpaw,1983-05-19
1a7d44196949577c,Reyes Cortez Jr.,,67.0,68.0,Orthodox,1992-07-31
1a9480fc288e55d7,Don'Tale Mayes,Lord Kong,78.0,81.0,Orthodox,1992-01-16
1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,,67.0,64.0,Orthodox,1985-10-04
1abf785143f8d5ec,Kevin Roddy,K-Rod,71.0,,,
1abfb658cd4f8533,Nandor Guelmino,The Hun,75.0,,,1975-12-20
1ad381c8994c4e5b,Ben Wall,Manimal,70.0,,Orthodox,1989-03-25
1ae8f3c723aacff4,Ricardo Ramos,,69.0,72.0,Orthodox,1995-08-01
1af1170ed937cba7,Kayla Harrison,,68.0,66.0,Southpaw,1990-07-02
1afd74f8cb0719f3,Jeremy Boczulak,,,,,
1b0491ef0f9c965e,Shimon Smotritsky,The Assassin,74.0,74.0,Orthodox,2000-08-22
1b35af4d1529adf6,Stephanie Luciano,Rondinha,66.0,65.0,Orthodox,1999-12-16
1b38a2b897f6209c,Felipe Silva,,72.0,77.0,Orthodox,1984-05-08
1b4d6971bb18b82c,Kazuhiro Hamanaka,,72.0,,Southpaw,1978-10-24
1b583c64c23f0c7f,Vinicius Magalhaes,Draculinho,,,,1971-07-30
1b5c146ee7b86e34,Jon Murphy,Man of Faith,75.0,,Orthodox,1977-08-09
1bcaac2d99b90fce,Sergio Moraes,The Panther,72.0,72.0,Orthodox,1982-07-23
1bda4867f1baceac,Kier Gooch,,,,,1986-04-21
1bf49bf829964144,Akihito Tanaka,Kinniku Mantaro,,,Southpaw,
1c061eb6e29eaa0a,Bob Cook,Crazy,69.0,,Orthodox,
1c2a8915f8431507,Erisson Ferreira,Gato,66.0,70.0,Orthodox,1991-05-03
1c2f2571b18791b6,Laverne Clark,,71.0,,Orthodox,1973-12-02
1c3f5e85b59ec710,Brian Johnston,,75.0,,Orthodox,
1c5879330d42255f,Daniel Acacio,,68.0,,Orthodox,1977-12-27
1c7308d2957a12d2,Jonathan Piersma,Warhawk,71.0,73.0,Orthodox,1996-03-03
1c7cce2f5c17160d,Shannon Ritch,The Cannon,69.0,,Orthodox,1970-09-27
1c86754617d9813a,Roan Carneiro,Jucao,71.0,76.0,Orthodox,1978-06-02
1ccf4e7caff270df,Dan Henderson,Hendo,71.0,74.0,Orthodox,1970-08-24
1ccff7f0cfdf85eb,Erik Apple,,72.0,,Orthodox,1977-08-26
1ce7998e0a215caa,Aaron Wetherspoon,Slam,,,,
1cecc8fe6748a532,Stephen Bass,Bigfish,69.0,,Orthodox,1982-11-14
1cf1310684a841f5,Mostapha Al-Turk,,74.0,77.0,Orthodox,1973-07-14
1cf7ccf64a5bf24e,Oskar Piechota,Imadlo,72.0,76.0,Southpaw,1990-01-24
1d00756835ca67c9,Donald Cerrone,Cowboy,73.0,73.0,Orthodox,1983-03-29
1d147d4163a6989b,Nick Sanzo,,69.0,,,
1d1b85389a05df69,Chris Tickle,BadBoy,69.0,,,1982-02-01
1d239d571e342453,Germaine de Randamie,The Iron Lady,69.0,71.0,Orthodox,1984-04-24
1d36f1ac66cf689d,Josh Shockley,,73.0,,Orthodox,1989-11-15
1d4bbaabd8b60173,Stanislav Nedkov,Stucky,71.0,71.0,Orthodox,1981-12-09
1d688fa375d9431c,Eduardo Neves,Bebezao,74.0,78.0,Orthodox,2000-03-16
1d76f07ffdd765c2,Takeru Uchida,,65.0,68.0,Southpaw,2002-09-30
1dab0d1d81dd06db,Tra Telligman,Trauma,74.0,,Orthodox,1965-02-07
1dafccb62a0f98ec,Robert Whiteford,The Hammer,69.0,69.0,Southpaw,1983-04-12
1db445a4468447d0,Matt Dixon,Magic,70.0,75.0,Switch,1995-10-09
1dc56b59cb28425d,Oleg Taktarov,The Russian Bear,72.0,,Orthodox,1967-08-26
1dda22d0ac3d1271,Jamelle Jones,The Beast,72.0,75.0,Orthodox,1988-01-31
1ddb480b601cefb1,Chance Rencountre,Black Eagle,74.0,75.0,Southpaw,1986-12-31
1de9ad94de18eeaf,Nicco Montano,,65.0,65.0,Southpaw,1988-12-16
1e13936d708bcff7,George Allen,,74.0,,Open Stance,1967-01-13
1e1dbd1cc5a7469e,Jimi Manuwa,Poster Boy,73.0,79.0,Orthodox,1980-02-18
1e310618d02ff93b,Zach Underwood,,74.0,,,
1e327b281ef6a745,Adlan Amagov,Borz,74.0,76.0,Orthodox,1986-10-30
1e3302f9ab6f549a,Scott Carson,,74.0,,,
1e35aa8955794580,Ulysses Gomez,Useless,66.0,,Orthodox,1983-05-25
1e38bba6738b7b10,Alfonso Alcarez,,63.0,,,1970-06-10
1e47dba648ea438c,Merritt Warren,,70.0,,Southpaw,
1e4f273069fb9e85,Fares Ziam,Smile Killer,73.0,75.0,Orthodox,1997-03-21
1e719d4b676dc19a,Brunno Ferreira,The Hulk,70.0,72.0,Orthodox,1992-11-04
1e7483dbff40b84b,Vik Grujic,The Spartan,71.0,73.0,Orthodox,1977-02-06
1e75e6c9de99fa76,Jorge Interiano,,73.0,,,
1e85912c9bab7e2b,Bruno Oliveira,,76.0,80.0,Orthodox,1984-05-02
1ea8df62b3f8fea6,Justin James,,70.0,,Orthodox,1976-11-08
1eacf73d6a0055dc,Cheick Kongo,,76.0,82.0,Orthodox,1975-05-17
1ebdcb7488d0ebee,Pearl Gonzalez,,64.0,,Orthodox,1986-08-12
1ebe20ebbfa15e29,Zhang Weili,Magnum,64.0,63.0,Switch,1989-08-13
1ec1b6a7a29ffc71,Brady Huang,The Kung Fu Warrior,69.0,69.0,Orthodox,1992-12-16
1ed32eaaba9ffe10,Jumabieke Tuerxun,The Wild Wolf,67.0,,Orthodox,1986-04-17
1ef0eae31904e534,Artur Oumakhanov,,67.0,,Orthodox,1979-02-27
1efa064872f089d0,David Bielkheden,,70.0,71.0,Orthodox,1979-06-06
1eff7bc0f815b270,Yorgan De Castro,The Mad Titan,72.0,74.0,Orthodox,1986-12-19
1effd880e1f1bb30,Garrett Armfield,,66.0,70.0,Orthodox,1996-10-09
1f454354805b6f75,Anderson Silva,The Spider,74.0,77.0,Southpaw,1975-04-14
1f4b04a926ef1287,Johnny Case,Hollywood,70.0,72.0,Orthodox,1989-06-28
1f592bfefb0d62a3,Jack Cartwright,,69.0,68.0,Orthodox,1994-05-26
1f5f75658551f2d3,Sam Fulton,,,,,
1f70dd67ad507990,Lucas Lopes,,74.0,,,1979-10-05
1f77fce698e80488,James Hammortree,The Sledge,75.0,,Orthodox,1983-11-29
1f9344211ca7fd60,Muhsin Corbbrey,,70.0,,Orthodox,1978-05-18
1f9c371c93dfd3a9,Ryan McGillivray,The Kid,71.0,,,1986-09-27
1fac46d466abd5b8,Kevin Knabjian,,70.0,,Orthodox,1984-07-05
1fb80f46d3c105d9,Fabio Maldonado,Caipira de Aco,73.0,75.0,Orthodox,1980-03-17
1fc64507a0cb38cf,Rostem Akman,,70.0,72.0,Switch,1991-12-19
1fcfc3709fe58151,Peter Sobotta,,72.0,75.0,Southpaw,1987-01-11
1fd4fbdcc67de844,Drew McFedries,The Massacre,72.0,72.0,Southpaw,1978-07-27
1fd9f744105024a8,Juan Andres Luna,,67.0,72.0,Orthodox,1995-08-20
1fe7adb23b3eedfb,Yuki Kondo,,71.0,,Southpaw,1975-07-17
1ff10dee2f7ae60c,Haven Torres,,,,,
1ff9589f9065a9ed,Frank Mir,,75.0,79.0,Southpaw,1979-05-24
1ffc38f67785797b,Lowell Anderson,,66.0,,Orthodox,
2015c944226ad2df,Brandon Magana,,,,Orthodox,
20205040232ed0f3,Tyson Griffin,,66.0,68.0,Orthodox,1984-04-20
202b0467521c9d6f,Viktor Pesta,,75.0,77.0,Orthodox,1990-07-15
203c957eac95dd87,Hyun Gyu Lim,The Ace,75.0,77.0,Orthodox,1985-01-16
2067a177a2842fbf,Sammy Morgan,The Squeeze,70.0,,Orthodox,1981-09-28
20697b334f6c0a45,Justin Davis,Dangerous,71.0,,,1983-04-01
206a7d47eb62170e,Stoney Hale,The Skuller,72.0,,,1979-10-18
207773daeb4afa7b,Devonte Smith,King Kage,69.0,76.0,Orthodox,1993-07-30
20821819c401ced8,Andre Amado,Dida,72.0,,Orthodox,
20999e27ddd94bda,Ryan Benoit,Baby Face,65.0,68.0,Orthodox,1989-08-25
20a0e4cc5227c117,Jose Henrique,Canela,75.0,79.0,Orthodox,2002-05-23
20b13e96668caaa4,Roybert Echeverria,The Unbroken,65.0,67.0,Switch,1995-08-21
20bcc9966affb19c,Jake O'Brien,Irish,75.0,76.0,Orthodox,1984-09-25
20bccc9bb4ceb23e,Melquizael Costa,Melk Cauthy,70.0,71.0,Southpaw,1996-09-14
20bd6c3e03c46ee6,Townsend Saunders,,65.0,,Orthodox,
20e403a1acfef130,Valentijn Overeem,,75.0,,Orthodox,1976-08-17
20ec0061400178ca,Roberto Traven,Spider,75.0,,Orthodox,1968-09-16
210935fd21670f6d,Rich Attonito,The Raging Bull,70.0,72.0,Orthodox,1977-06-16
21321cdfba797c52,Derrick Noble,The Eraser,69.0,,Southpaw,1978-08-14
2144954270be834d,Javi Alanis,,66.0,,,
2153a7f8396a46cc,Luiz Dutra,Besouro,71.0,,Orthodox,1982-05-06
215a70f073a7b726,Jordan Espinosa,The Gamer,66.0,69.0,Orthodox,1989-11-08
21632ba272c0785a,Matt Horning,Horndog,64.0,,,
219a254e15d60135,Tim Hague,The Trashing Machine,76.0,76.0,Orthodox,1983-05-09
21b1132949f2a9b0,Steve Berger,The Red Nosed Pitbull,71.0,,Orthodox,1973-05-20
21b54430c8eeb9cc,Joe Hurley,,68.0,,,1978-06-24
21b5c82c1b89dab1,Yusaku Kinoshita,,72.0,71.0,Southpaw,2000-08-21
21b813b919776d90,Erik Silva,The King,69.0,71.0,Orthodox,1987-03-16
21b8a0f5c231096f,Mark Coleman,The Hammer,73.0,75.0,Orthodox,1964-12-20
21f2974fd08085e3,Saeed Hosseini,,,,,
22061ff217907c78,Konstantin Erokhin,,71.0,,Orthodox,1983-01-31
2213330f082f82d5,Derrick Burnsed,,,,,
221b2a3070c7ce3e,Sam Spengler,The Ram,71.0,,Orthodox,
222d6b547de2e035,Jadson Costa,,67.0,,Orthodox,
224050896306f00c,Bartosz Szewczyk,,76.0,73.0,Orthodox,1997-09-18
2244d9a2b64b8c3b,Hannah Cifers,Shockwave,61.0,62.0,Orthodox,1992-06-26
225def29ecfe0fc1,Carlos Huachin,Perro Malo,64.0,67.0,Southpaw,1996-06-04
2284092f8b63273b,Luke Zachrich,,74.0,74.0,Orthodox,1981-12-19
2296125b6c362355,Wulijiburen,Beast Master,69.0,69.0,Orthodox,1989-03-01
2299605af59fd309,Emmanuel Yarborough,,80.0,,Open Stance,1960-09-05
22a1f83edb865aee,Mikheil Sazhiniani,Spartan,72.0,71.0,Orthodox,1996-10-05
22a92d7f62195791,Tony Ferguson,El Cucuy,71.0,76.0,Orthodox,1984-02-12
22aa91e402d0fe1f,Ramsey Nijem,,71.0,75.0,Orthodox,1988-04-01
22b43be04d7454d0,Heraldo Souza,Savage,71.0,73.0,Orthodox,1994-12-15
22d1e00e1aabb7c9,Mike Whitehead,,73.0,,Orthodox,1981-06-29
22e07d3da1aa3475,Andrey Pulyaev,,76.0,78.0,Southpaw,1997-09-10
22e47b53e4ceb27c,David Loiseau,The Crow,72.0,76.0,Orthodox,1979-12-17
22edaf53ad59a967,Daniel Roberts,Ninja,70.0,74.0,Southpaw,1980-08-05
22ee260735da0d58,Richard Crunkilton,Cleat,67.0,,Orthodox,1979-11-25
22f4b6cb6b1bd7fd,Devin Johnson,,,,,
23024fdfc966410a,Gilbert Burns,Durinho,70.0,71.0,Orthodox,1986-07-20
23100e8f71f25a4a,Cody Canterbury,,68.0,,,
231926533134ec1f,Justin Buchholz,,72.0,73.0,Orthodox,1983-08-22
231cae8b77fbbcc1,Khalid Murtazaliev,,72.0,76.0,Orthodox,1993-07-15
232c582f29f8f65e,Gegard Mousasi,,74.0,76.0,Orthodox,1985-08-01
23459ee7e373b98f,Jared Hamman,The Messenger,75.0,75.0,Orthodox,1982-03-07
234f3767ff0e5701,Kendall Grove,Da Spyder,78.0,79.0,Orthodox,1982-11-12
236a37d96d476164,Mike Pierce,,68.0,71.0,Orthodox,1980-09-01
237187ed9f419285,Jack McGlaughlin,,,,Orthodox,
23725c826c481e7f,Paul Daley,Semtex,69.0,76.0,Orthodox,1983-02-21
2391a73686200c5d,Hugo Govea,,,,,
239224bedeb2c7a4,Chris Bostick,,,,,
239d8e5359022f3b,Kevin Vallejos,El Chino,67.0,68.0,Switch,2001-12-08
23a16ebe733e3041,Rory Markham,,72.0,71.0,Orthodox,1982-03-25
23a6e307077c6ccc,Enrique Marin,Wasabi,70.0,,,1986-09-02
23a8c33869bf5392,Karl Amoussou,The Psycho,71.0,,Orthodox,1985-11-21
23ab42947c1990e3,Ron van Clief,The Black Dragon,70.0,,Orthodox,1943-01-25
23bd78c3f89bdb54,Kyosuke Sasaki,,67.0,,Southpaw,
23dec7c47cb418f8,Zachary Reese,Savage,76.0,77.0,Switch,1994-03-24
23fbe02caabcd214,Ronaldo Candido,Pacman,66.0,,Southpaw,1989-04-24
24174a3f44ce8e03,Chan-Mi Jeon,,65.0,,Orthodox,1997-08-28
242d36d241b43c12,Kron Gracie,,69.0,70.0,Southpaw,1988-07-11
243b07fc65ccbb16,Tatsuya Iwasaki,,69.0,,Orthodox,
24656ef4d605c96f,Aiemann Zahabi,,68.0,68.0,Orthodox,1987-11-19
247fbbfafea60bb1,Maiara Amanajas dos Santos,,65.0,,Southpaw,1987-07-11
24b033b3daf1c9df,Luiz Cane,Banha,74.0,77.0,Southpaw,1981-04-24
24d98df7556ac8af,Stephen Regman,,71.0,76.0,Orthodox,1991-08-05
2525a853486ee670,Sirwan Kakai,Zohan,65.0,,Orthodox,1989-10-03
2526be54e6a0e62a,Denys Bondar,Psycho,66.0,69.0,Orthodox,1992-06-27
253076a23d03dcd0,Allan Nascimento,Puro Osso,68.0,69.0,Orthodox,1991-09-11
253d3f9e97ca149a,Alex Serdyukov,The Russian Crusher,74.0,74.0,Orthodox,1980-05-24
253de74457bd6374,Tony Fryklund,The Freak,72.0,,Orthodox,1971-03-26
25433871e4eee0f4,Alberto Crane,,65.0,,Orthodox,1976-07-14
2545c7f47a65bca3,Kaleo Kwan,Leo Boy,67.0,,,1970-08-01
2549d63da9c456cb,Rick Davis,The Flying Squirrel,69.0,,Orthodox,
254ed71756cfd18c,Rana Rudra Pratap Singh,Ashwathama,70.0,69.0,Orthodox,1997-05-09
2558ae2e5671e318,Khaos Williams,The OxFighter,72.0,77.0,Orthodox,1994-03-30
257b0c8d6f199895,Impa Kasanganay,Tshilobo,71.0,75.0,Orthodox,1994-01-17
25af5e832f17b474,Jesus Pinedo,El Mudo,70.0,,Southpaw,1996-06-22
25b31165758402dd,Adam Antolin,Captain Chaos,65.0,63.0,Orthodox,1982-02-28
25f9a5f3e8a52618,Jhonata Diniz,,76.0,79.0,Orthodox,1991-06-23
260bd4cef10b033f,Ihor Potieria,Duelist,75.0,75.0,Southpaw,1996-05-29
260e9e0d4954aea6,Rodolfo Vieira,,72.0,73.0,Orthodox,1989-09-25
2620f3eb21c79614,Scott Adams,,72.0,,Southpaw,
262a7d06203657e6,Alexander Hernandez,The Great Ape,69.0,72.0,Orthodox,1992-10-01
262d32ebda89efc4,Natalia Silva,,64.0,65.0,Southpaw,1997-02-03
263ebd4a669e1e98,Fabiano Iha,,68.0,,Orthodox,1970-07-28
2650e2f846a30f64,Amir Sadollah,,70.0,75.0,Orthodox,1980-08-27
265589bdd93e7ce5,Lodune Sincaid,,69.0,,Orthodox,1973-05-07
2676b28836a5a836,Benson Henderson,Smooth,69.0,70.0,Southpaw,1983-11-16
267f4a6568abe245,Landon Quinones,The Lone Wolf,69.0,70.0,Southpaw,1995-11-21
26927dab41dbd5fc,Taylor Moore,,70.0,70.0,Southpaw,1993-10-16
269d103c96a4c3a5,Kenji Arai,,70.0,,Southpaw,1979-10-05
26b63bc5c0c1f65d,Alex Chambers,Astro Girl,63.0,63.0,Southpaw,1978-10-25
26d61e92a6069cd2,Chad Vance,,72.0,,Orthodox,
26e3f3928b1891d9,Hannah Goldy,24K,64.0,61.0,Orthodox,1992-05-18
26eddcda9d6b2ffe,Paul Rodriguez,,67.0,,Orthodox,
270b89c00ef0c55c,Gabriel Gonzaga,Napao,74.0,76.0,Orthodox,1979-05-18
2719f300b0439039,Ho Bae Myeon,,71.0,,Orthodox,
271fe91f4ba9d2c5,Don Frye,The Predator,73.0,,Orthodox,1965-11-23
2721bb808bb2523c,Curt Warburton,,72.0,73.0,Orthodox,
2742f028399bf8c7,Ruel Panales,,65.0,67.0,Southpaw,1996-12-07
2747c60e42d9d75f,David Teymur,,69.0,73.0,Southpaw,1989-05-01
27541033b97c076d,Kevin Ferguson,Kimbo Slice,74.0,77.0,Orthodox,1974-02-08
275aca31f61ba28c,Islam Makhachev,,70.0,70.0,Southpaw,1991-10-27
275cafc9de131c83,Dave Menne,The Warrior,70.0,,Orthodox,1974-07-29
276c60b14b571dd4,Takenori Sato,,70.0,,Southpaw,1985-06-08
277ffed20cf07aea,Milco Voorn,,,,Orthodox,
279093302a6f44b3,Gerard Gordeau,,77.0,,Orthodox,1959-03-30
279566840aa55bf2,Alexander Volkov,Drago,79.0,80.0,Orthodox,1988-10-24
27b164b0d1833df0,Kalindra Faria,,67.0,,Switch,1986-07-23
27b1a406ac171b19,Luke Stewart,,71.0,,Orthodox,
27b388f0aab49780,Dione Barbosa,The Witch,66.0,66.0,Orthodox,1992-05-08
27c59ac201539d10,Sanford Alton Meeks,,77.0,75.0,Orthodox,1994-04-05
27d65e9d0fba61ea,Roger Hollett,The Hulk,71.0,,Orthodox,1978-10-08
27fc9218a3653e3c,Justin Eilers,The Hammer,73.0,,Orthodox,1978-06-28
2804ce8dadab5770,Marcelo Rojo,Pitbull,68.0,71.0,Orthodox,1988-07-02
2816ced060a21be3,Nick Hein,Sergeant,66.0,66.0,Southpaw,1984-04-24
28200bc87367614f,Luis Mendoza,,,,,
282fa667ff9c51ed,Cole Miller,Magrinho,73.0,73.0,Orthodox,1984-04-26
2833f50b20e96e52,Antwain Britt,The Juggernaut,73.0,77.0,,1978-05-09
283645128ae57eda,Hiroko Yamanaka,Cat's Eye,71.0,,,1978-10-24
2844b047183a1adb,Luis Pena,Violent Bob Ross,75.0,75.0,Southpaw,1993-07-05
285ae0b4a68221f4,JunYong Park,The Iron Turtle,70.0,73.0,Orthodox,1991-02-27
285e32e41f61a5b1,Jason Sharp,,,,,
288aaa8f82040e02,Dante Rivera,,73.0,,Southpaw,1974-12-08
2891c9f7b26b26fc,Bret Bergmark,The Angry Hick,69.0,,,1973-11-24
289a3b69b85da7cd,Lucas Gamaza,,,,,
289a57039d742bfe,Dion Staring,Soldier,73.0,,Orthodox,1978-06-09
28ba5f27e473420c,Alexandre Ferreira,Cacareco,67.0,,Orthodox,1979-04-25
28c55b4087a6f136,Elvis Mutapcic,The King,72.0,72.0,Orthodox,1986-07-19
28d421729451c8ca,Carlos Leal,The Lion,71.0,74.0,Orthodox,1994-05-04
28d8638ea0a71908,Nick Gonzalez,The Ghost,66.0,,Orthodox,1981-03-03
28e088bbcaaa6366,Leonardo Silva de Oliveira,Cabecao,74.0,,Orthodox,1992-04-23
28f3c2258a1d8874,John Hathaway,The Hitman,73.0,75.0,Orthodox,1987-07-23
28f62d866c59c709,Waylon Lowe,,67.0,,Southpaw,1980-10-31
29162be25ebef5f0,Luis Gurule,Grim,65.0,64.0,Orthodox,1993-11-16
2924886ee9c4c527,Thiago Silva,,74.0,74.0,Orthodox,1982-11-12
2937cb502dda0808,Anistavio Medeiros,Gasparzinho,66.0,,Orthodox,1988-05-01
294aa73dbf37d281,Bruno Silva,Bulldog,64.0,65.0,Orthodox,1990-03-16
29508aff4d93cbbe,Ryan Bastianelli,Relentless,65.0,,,
2961be02cfb0d2c1,Roman Mitichyan,,70.0,,Orthodox,1978-09-04
296a120cb880477b,Kiru Sahota,,70.0,73.0,Orthodox,1995-05-28
2975297f505e9447,Jonny Parsons,The Sluggernaut,69.0,69.0,Orthodox,1991-09-06
297a2b35444c245b,Mandy Bohm,Monster,67.0,71.0,Orthodox,1989-07-30
2997e7fe3c9d3d4a,Wang Cong,The Joker,66.0,66.0,Southpaw,1992-05-15
29af297d9f1de0f8,Damon Jackson,The Leech,71.0,71.0,Switch,1988-08-08
29b5d32584e02d8d,Antonio Duarte,Tigre,67.0,,,
29f935654825331b,Chris Sanford,,71.0,,Orthodox,1968-03-12
2a0b19a96f848eff,JW Wright,,,,,1976-01-12
2a2eeee20ef049cf,Hidehiko Hasegawa,,69.0,,,1978-07-13
2a4200ead401a9ce,Carls John De Tomas,,65.0,71.0,Southpaw,1996-08-28
2a470ad41c22c25a,Cole Province,,69.0,68.0,Orthodox,1981-01-17
2a542ee8a8b83559,Tim Sylvia,The Maine-iac,80.0,80.0,Orthodox,1976-03-05
2a6f8136da1e52c0,Koji Kitao,,79.0,,Southpaw,1963-10-12
2a74bbba57058f12,Gesias Cavalcante,JZ,68.0,71.0,Orthodox,1983-07-06
2a7afe14b3a0a058,Asbel Cancio,,70.0,,,
2a8502954f49e682,Vinicius Queiroz,Spartan,79.0,,Orthodox,1983-08-29
2a898bf9fb7710b3,Andrew Valladerez,,,,,
2a9f9db24cd032ba,Danni McCormack,Mac,64.0,62.0,Southpaw,1990-03-15
2aa481e98185e261,Arthur Lopes,Demolidor,74.0,77.0,Southpaw,1993-02-17
2aa49b3766a59bcd,Jordan Mein,Young Gun,72.0,73.0,Orthodox,1989-10-10
2abdead94ce73552,Paulo Filho,,68.0,,Southpaw,1978-05-24
2abe38b81d68a24a,Kengo Watanabe,,76.0,,Orthodox,1976-01-31
2ac4628c08ec5125,Markus Perez,Maluko,73.0,73.0,Orthodox,1988-06-22
2adb11835acd815b,Tom Blackledge,,,,Orthodox,
2af2f2e26c4c0402,Hunter Azure,,68.0,69.0,Orthodox,1992-03-02
2b06b6ad5db63348,Brandon Melendez,The Murderer,71.0,,Southpaw,1983-03-24
2b074403b7c6cdb4,Thomas Almeida,Thominhas,67.0,70.0,Southpaw,1991-07-31
2b1587a3376ab743,Ernie Verdicia,,71.0,,Orthodox,
2b1c6f28039efe36,Joe Cason,,75.0,,,1988-01-19
2b284840ca89876a,Chris Mierzwiak,,73.0,,,1988-02-14
2b33e57c4d0a4502,Joel Thomas,The NIce Guy,70.0,,,
2b4faacc16d66898,Eiji Mitsuoka,,67.0,,Southpaw,1976-01-01
2b68d9f125d07b42,Jared Vanderaa,,76.0,80.0,Orthodox,1992-05-12
2b6d855c6e280fb1,Alex Nicholson,The Spartan,76.0,77.0,Orthodox,1990-05-02
2b6fc1c02736833d,Umar Nurmagomedov,,68.0,69.0,Orthodox,1996-01-03
2b91eff985b532cd,Michael Cora,Kookie Monster,73.0,77.0,Southpaw,1989-08-24
2b93ebd9f5417ad2,Michael Bisping,The Count,73.0,75.0,Orthodox,1979-02-28
2ba479b409011527,Fabio Silva,,71.0,,Orthodox,1982-03-31
